Export_country,Import_country,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Germany,Taiwan,66.0,69.0,70.0,70.0,71.0,71.0,69.0,68.0,68.0,66.0,63.0
Germany,Ukraine,88.44810423570817,89.06989494227311,78.83631570080001,79.53130578150918,78.73869352898129,78.37889235618793,75.50783673443804,75.36301618044212,79.28532906577914,77.37981355776292,73.42438932665875
Germany,United Kingdom,43.25345218446135,45.054460029072764,44.30552195391429,43.9521412877006,43.06387778347982,42.49451865946781,40.868711433287096,41.23484692705777,42.89330506821798,44.62296814582085,45.574470457078185
Germany,United States,69.81435716453679,70.93633310620477,71.54524562198128,71.29950459597904,70.3158016594472,70.99108733619227,69.8743574820088,69.7165421859656,69.55668414978172,69.65444891067119,66.80335494851137
Germany,Vietnam,85.73390884597654,86.57591425263946,83.28252965410856,79.6488099979216,73.62032165401314,71.20768691489666,60.165268413479424,58.722065419681655,62.0414493534454,50.680615884106885,
Germany,Austria,28.05109662099241,29.9031916427126,29.248245908248837,29.811752381420575,30.076292562124564,30.62274378003982,28.36101784629479,28.073050160897004,28.714944732719605,28.098085058170618,23.028923094248952
India,Belgium,98.0564949204329,105.9329055683694,97.50988489169255,101.23521370227624,108.6082005079986,106.5882960194184,104.29146818694095,98.11564543768982,99.93055185277385,106.31958091639468,91.90809052078916
India,Brazil,141.49956543754797,126.24141112060192,121.92865928271988,113.24054450639491,123.22149956065883,128.832851383694,126.84592790858953,121.3022930312738,124.94789836599382,120.30916563248084,108.32805610965406
India,Canada,133.58546269513823,134.94274675494125,122.25444062088084,126.08497134627119,125.34641131415665,127.9035612014801,128.89164515391926,123.44347255045763,,,
India,China (mainland),100.31345652683386,103.16618724734967,93.59744922103145,95.07372827870131,100.35308803522112,103.02205922537996,98.22608144150595,93.0887364672901,93.16039815994799,93.67241040188559,89.75922160929998
India,France,109.92578529767387,107.39337820990977,101.12305986226318,104.44722589924886,105.88607576490729,102.40537323154703,98.24254176834356,96.37540943662763,96.66113649578152,101.00965169827761,90.78904152238074
India,Germany,96.71793065578558,99.46380405216726,92.20182346688821,95.71312289080605,98.61804747358767,98.98030643852651,97.27086461152874,93.22509938519742,94.27262544365884,95.58101890321535,91.29217155686786
India,Indonesia,100.08940509786619,101.89299047506823,97.1105189117067,101.97938906413735,110.09083657746785,110.05610222829483,104.82449562545439,101.70833262812681,105.31270811840167,105.09396804841712,93.80607407867501
India,Iran,111.88578401186402,101.13673781278862,90.38769161371792,92.47373774871068,97.04526153851454,104.86032999125139,110.34706289761544,107.61967733710382,,,
India,Italy,109.84242217161433,113.03793331381908,102.44130156689022,103.90012455468155,110.12072657826889,110.31663762024183,106.93269709668974,105.84250543193754,106.19332865033515,110.0723112628029,99.30487521289812
India,Japan,119.40084150310626,120.73577096941315,111.33571644075234,116.49134901073862,122.14497749256977,126.36111927124007,124.56826253787563,119.87013089945941,119.08983636272067,123.86780989826964,
India,Malaysia,75.78592213920446,77.66774391217972,68.85072330564634,70.20041656030106,70.4594677287878,71.99201424466426,65.86209925302975,62.31015934516162,64.42741240132823,60.94729000620171,32.848929147677985
India,Mexico,168.53456994544365,161.21426471790042,143.4375153317481,154.60540510363163,154.59423356668717,146.00233047867718,139.01740783633372,131.69440079115583,134.42248511608653,139.18442853906336,149.96266424388494
India,Russia,133.32505177731932,126.50037034764368,121.99436277110634,120.28570609489968,122.49663151532756,116.44876360178552,120.80724331895878,119.01865998019505,116.97911434487781,118.20255208691708,112.87664271130251
India,South Africa,116.44627091258286,117.8688783470796,105.46647330968443,106.50140187134687,110.62878241206265,112.10122284076122,110.55382997431798,111.22813289784084,108.6126006662254,107.7305510412597,97.49159251853683
India,South Korea,97.90632731040448,101.53442968820715,94.7420710101652,93.83920349479014,101.44136985689029,103.21056763926278,98.89656080619136,97.42332600728831,96.52899463821711,98.98996951153265,91.12369968485696
India,Spain,123.57372293009195,123.60028369414695,114.75694160613021,117.62513700320181,118.15308833544779,116.23501624054416,116.52097342697307,113.78466799165174,113.46862848210444,120.67865686283605,112.01828984653032
India,Sweden,127.5102645526335,132.7599091709442,123.76595309953258,124.51370244888884,130.75752293488648,133.64318389025507,131.25238665656758,127.13318197030108,127.17640446394745,131.1567218827897,124.44647097347708
India,Taiwan,100.0,103.0,94.0,95.0,100.0,103.0,98.0,93.0,93.0,94.0,90.0
India,Ukraine,123.6202449871366,122.58997268263082,104.026452954548,102.32407033086281,109.46607404973574,109.81939821610389,108.76135773107012,105.16672559573897,108.33455033301126,106.1536026949653,104.10162746251488
India,United Kingdom,94.9110339360105,101.13465678959912,84.4085626216642,90.54876273776296,93.92177057772122,97.54894283958089,95.21302367350086,91.02554220221164,94.53164869279371,102.30949757960035,95.47916856765445
India,United States,96.90147139490352,97.78974274127481,89.52028181985479,91.31497993231794,94.52738402855513,94.98762048988382,93.60915677697072,91.2087921130537,89.7904734613133,93.02024303282919,88.54371160710414
India,Vietnam,94.20445038992607,97.23838594731733,75.88322192319367,72.988050286687,73.81211241162488,71.23975645223368,58.06780234655,55.218229635919954,58.89869200012521,49.32091002979033,
India,Austria,147.36732253559083,154.26318310386327,141.0769063873811,144.69833662213009,148.18581670499387,145.8096030694674,144.78170734449338,140.26821563635684,140.45650023772387,140.45851602975907,131.39453342317458
Indonesia,Belgium,139.63049959293406,141.0799055339225,142.1399635888613,143.06901120327188,147.75789096895556,143.8489703162541,139.237955761336,138.356442749997,142.86743737884,136.97410191873027,122.96041060372409
Indonesia,Brazil,149.96365106983518,143.81253222215,144.5425068674389,140.66223212720718,136.48616464284618,137.05287393690065,143.22724132706762,146.26605856466094,148.6446267045993,131.65337112626995,126.95541963417467
Indonesia,Canada,143.51062690655448,144.91989997799286,140.4498876544042,138.92727689091697,144.29520039772993,147.00781942312838,145.7232938933313,139.71410416722821,,,
Indonesia,China (mainland),97.50707929316565,97.36323870903982,96.74120937200767,95.55469625828275,98.55048213151782,98.42898721969968,94.51037053999187,91.41987910198407,91.2326374742928,87.07081001232801,79.211506188739
Indonesia,France,138.9301201952481,136.31593512900514,133.41914000370977,131.91755799321618,128.49852832291063,126.19513942601176,132.5427279659528,136.24035889322488,134.58570092744958,140.40384748884,138.42320657736119
Indonesia,Germany,125.79910985329144,121.44772449101077,122.29861714896097,123.66405503510096,126.09156021024886,128.78925674967005,127.58305548592533,125.2191542600043,129.61563302893916,131.94744683514048,125.65001494159293
Indonesia,India,100.08940509786619,101.89299047506823,97.1105189117067,101.97938906413735,110.09083657746785,110.05610222829483,104.82449562545439,101.70833262812681,105.31270811840167,105.09396804841712,93.80607407867501
Indonesia,Iran,131.1018334146092,161.9881439872529,192.87445455988427,188.6843361814797,192.26662209578924,177.35330586308592,157.87492700640468,156.19986303805575,,,
Indonesia,Italy,133.31834392808668,132.12248810876486,131.462861963415,127.92209884412426,133.8390459496423,135.41448763728022,132.87026352336574,132.26848415334754,133.2241004804342,134.77538741112096,126.61965215809974
Indonesia,Japan,88.33587104279566,92.13899224685385,91.88334781458786,92.77268118395725,97.51805077967855,99.90012468235993,96.51175619467747,93.16289610645808,97.31986536428285,102.55750066505134,
Indonesia,Malaysia,55.274424844787596,55.63784034402512,53.525803545880194,55.34280626491614,59.82972982304518,62.09900511754387,55.766187614167784,54.166508594653415,58.254001296968916,53.58154240373882,24.99393622560053
Indonesia,Mexico,201.6756321391815,200.455374404673,186.84899128554923,212.66607329666266,211.7785105676477,220.4330797713004,170.0892111283696,208.50680292216222,207.80490573577524,200.211527794037,214.7160406465695
Indonesia,Russia,171.48612596678961,158.67575852502927,163.06095813493448,153.3396740274165,160.20189952421754,151.58250590821143,150.72553594328676,159.00786343657822,165.7074670583572,165.77442240199528,154.73693455822874
Indonesia,South Africa,132.52576590811657,131.92451590219116,134.26802622417537,137.332104760473,156.1421559861095,149.04478792596612,146.7218329138537,136.27210712885446,141.11659317864027,135.6273658606778,122.26336767948926
Indonesia,South Korea,88.47891364083065,90.40483146321425,94.36424140025046,93.70768745893969,99.78502158296081,102.6120567016147,100.14366790376519,97.42856201785482,100.4463734091238,101.78823427409087,93.17944568104039
Indonesia,Spain,147.44395813536474,147.4623889757493,147.71868173775485,143.4563520305134,141.79400984890066,144.82228440940466,134.7844622055304,134.49015958963165,138.9728751272748,141.91235134106427,134.2840090337524
Indonesia,Sweden,159.5597485669885,162.72330185127578,167.96647083709794,165.6906230357899,171.78125494530917,171.56603143812924,168.0127107852254,162.6167978180797,167.26689689184306,166.309783475156,159.9290179766114
Indonesia,Taiwan,98.0,97.0,97.0,96.0,99.0,98.0,95.0,91.0,91.0,87.0,79.0
Indonesia,Ukraine,132.8351179129973,137.50467511436253,127.14652144353877,142.70594995891318,161.34804545187623,167.82028707239664,152.41970416642744,148.85166512213365,149.96560838928858,145.04185094164953,152.63967012567625
Indonesia,United Kingdom,140.92806061395336,141.781700608591,138.71261717034446,144.00540573161487,146.56167721736836,144.40120613633857,140.10416158816844,143.51681799694109,148.43561161902738,151.03458127901098,147.09509898620433
Indonesia,United States,118.74944987296962,120.83355221671881,117.94956345869339,118.905336455704,121.04861889559619,122.6273679083981,119.8830976106609,116.98695695271243,117.97818728628076,114.86604102237811,105.52666160285575
Indonesia,Vietnam,81.16388517123548,87.43227183786959,82.77326441512803,77.06349929694127,72.74726092826052,71.60994512707035,63.164215709170875,59.986265474492754,62.81523869042343,49.900843654734395,
Indonesia,Austria,192.3880094358907,197.9271575186898,191.2545423185405,202.37461080713132,210.58421300943476,214.5500786269851,212.89848601250162,214.35071967297935,213.82104788656133,208.51679937623348,199.23794400238742
Iran,Belgium,148.00021829761292,185.7430202713772,223.4858222451226,188.2493032379005,183.04907329751723,161.9040246337409,163.7265507770731,167.9828556502877,,,
Iran,Brazil,205.73173042382368,221.13532382706467,236.53891723031987,184.7379960539063,192.24739415119382,156.14986916755132,192.32821499034011,206.13232710265268,,,
Iran,Canada,253.15299722158517,298.63401219480465,344.11502716802005,342.64971950157,317.04344033776135,262.08780135853675,269.7566544144928,263.4035138139072,,,
Iran,China (mainland),101.99552168543345,100.37124879291497,98.74697590039678,85.19863935082508,89.85042079078549,90.42810821178674,96.64274845473884,96.65808298720016,,,
Iran,France,163.9422390649241,184.39500553146217,204.84777199798833,196.78418545098174,209.90866516504377,185.58121564740176,173.4491695538722,188.74315071084746,,,
Iran,Germany,144.52638343012958,152.6090328786438,160.69168232715532,154.82364204644017,155.00171311356442,151.95800570932448,156.90235646036643,149.77850418570645,,,
Iran,India,111.88578401186402,101.13673781278862,90.38769161371792,92.47373774871068,97.04526153851454,104.86032999125139,110.34706289761544,107.61967733710382,,,
Iran,Indonesia,131.1018334146092,161.9881439872529,192.87445455988427,188.6843361814797,192.26662209578924,177.35330586308592,157.87492700640468,156.19986303805575,,,
Iran,Italy,137.97644798661932,142.9875314031719,147.99861481972516,123.07574980415214,119.67769123901934,122.17655496730804,130.63684198620024,132.71801112693063,,,
Iran,Japan,157.30114683202285,212.73596549340255,268.1707841547588,253.55992929894654,242.1708790060235,233.69937133274234,225.16726038841185,213.88104907250997,,,
Iran,Malaysia,123.83198009847601,131.33153312554384,138.83108615261114,149.28263789855944,157.6113682321755,135.3588696763643,116.42913113524833,121.53787513657957,,,
Iran,Mexico,366.5431815380201,382.7900343917179,399.0368872454158,573.7430864715639,488.65411239805337,358.69652504028426,358.6575778187413,,,,
Iran,Russia,155.76920615492628,159.00083417976418,162.23246220460408,158.61948129247702,166.67830944973184,145.56246334017783,160.88002245925202,168.5365643851832,,,
Iran,South Africa,229.53426315235384,249.01341666977714,268.4925701872005,261.1391387546895,247.76301604017667,221.5792821842185,206.07654309805255,197.37226114201957,,,
Iran,South Korea,100.65900910098722,111.61721121241044,122.57541332383393,118.1576204968569,135.95915124642985,120.8627913572649,125.64009609823805,161.75727685208835,,,
Iran,Spain,181.90840005536745,180.78676642323686,179.66513279110626,163.66475474014243,163.59074718470458,153.47756788021516,168.90532535455293,172.65504739491107,,,
Iran,Sweden,169.9506763354781,192.8016927830413,215.65270923059296,197.70872394784328,196.79783844676942,203.51969625957534,188.9025874831603,196.97854221532216,,,
Iran,Taiwan,102.0,100.0,99.0,85.0,90.0,90.0,97.0,97.0,,,
Iran,Ukraine,163.48676718458742,158.3738261858045,153.26088518702207,153.45752114899773,161.2337994621473,159.09582269142334,169.993005518252,173.355611260852,,,
Iran,United Kingdom,223.12540346096884,214.41639238506127,205.70738130915296,208.91485266711655,222.3124397239229,208.5277746509626,205.0166476062106,217.3963201892097,,,
Iran,United States,416.51323854426863,441.29164097187754,466.0700433994867,418.6094047177747,304.15927879530875,264.43155499710645,270.7463565582084,292.1847756914707,,,
Iran,Vietnam,207.12649297935286,243.81664132112064,280.50678966289325,258.6575459195654,,,,,,,
Iran,Austria,197.28121690536358,204.12606925903845,210.97092161271155,206.32149454597362,189.1714741338733,192.8925929161049,178.33445605934327,184.82367627194546,,,
Italy,Belgium,59.68045538137987,61.05517528265023,58.98375294562426,57.894332907413656,58.4061865981679,54.55727368728225,54.17571438226258,53.34487420525997,54.19185066695851,51.491744381079776,45.6051114545011
Italy,Brazil,108.71888993432685,106.85313977706966,106.75482448792283,107.87572429444458,107.62718934269925,111.9977064485981,109.66925652607947,107.15189200608415,108.53486168049669,103.07201885805802,97.79931716630128
Italy,Canada,118.03288537769517,117.07426261744729,112.17019621074304,107.69577948169923,111.655808107062,110.94882377805608,110.10774566231598,104.53329511099167,,,
Italy,China (mainland),91.45078157658571,98.69356509991944,97.83231435599873,96.11981554071278,98.50527172522973,98.32597863483441,95.51827497818597,95.88453962881466,95.8568879567226,93.51851141944665,89.56592621644405
Italy,France,41.442314160429675,42.653855338570466,42.922873507006564,42.75062990891374,43.25423773780728,42.37784126548048,40.46326699970759,39.870103870748075,40.095020393846696,40.16710005793789,34.45092399658984
Italy,Germany,42.59874371354293,44.42228016622085,44.62406328737216,44.52910487885467,44.7533465770372,44.41579778418199,42.67083149149427,41.79763539451855,42.54263838424852,41.73890072641504,36.719556331610946
Italy,India,109.84242217161433,113.03793331381904,102.44130156689017,103.90012455468155,110.12072657826889,110.31663762024183,106.93269709668974,105.84250543193754,106.19332865033515,110.0723112628029,99.30487521289812
Italy,Indonesia,133.31834392808668,132.12248810876486,131.46286196341498,127.92209884412426,133.8390459496423,135.41448763728022,132.87026352336574,132.26848415334754,133.2241004804342,134.77538741112096,126.61965215809974
Italy,Iran,137.97644798661932,142.9875314031719,147.99861481972516,123.07574980415214,119.67769123901934,122.17655496730804,130.63684198620024,132.71801112693063,,,
Italy,Japan,117.01006702616756,124.39031141443944,120.84729922110017,119.92952506207017,120.04446296130173,116.20493634375593,113.69418548313033,115.35283854463292,113.42527921914672,114.57578890102478,
Italy,Malaysia,104.02019343025599,109.66225485753571,106.7850398417063,107.642231667957,108.2440453277215,105.51601669777612,96.8746589180091,93.50861098616623,100.47928011522771,91.43653217948258,59.555221909266365
Italy,Mexico,114.22277151056007,114.96033253359789,119.2355565031229,135.2799300300227,138.35426528072298,131.80178607875973,127.09269732035851,124.22613575304395,132.29985151857764,123.80356697479411,142.92612418182026
Italy,Russia,77.43347178980228,74.6584436380728,73.50776276263689,71.24452418607643,77.75125818347148,84.94666436887482,87.64776633389668,88.19218292422701,88.98001257603944,90.37633880712346,85.23554021488613
Italy,South Africa,115.07718595325241,116.76968833345032,116.91856819071359,113.41107108375712,113.00391427426648,113.09597764362734,112.2131961488623,114.95773472547057,115.73907162261632,111.49957951600227,100.00492759192822
Italy,South Korea,105.37614513417948,107.435918251737,107.17338249376272,105.14444658448423,105.1672953037245,109.13411783380398,106.07903400897256,103.95848403833358,104.60643955058733,104.594776269178,97.7311512299673
Italy,Spain,51.20278728917151,51.667946546609485,51.477123902225365,50.35500264456425,49.80889605905918,47.841004177202336,45.751559840635146,45.02378413272539,45.66504740556512,45.84434116473861,40.03053426570216
Italy,Sweden,77.89684674140307,80.49586289683737,80.56157560124836,78.92463148730329,80.09354202881076,79.3791345339381,76.12386297517129,73.87213410334247,73.51677219831873,72.45365164780098,67.6608952509635
Italy,Taiwan,91.0,99.0,98.0,96.0,99.0,98.0,96.0,96.0,96.0,94.0,90.0
Italy,Ukraine,87.38629987108624,92.4759529448846,78.02875012676971,76.19706029383086,78.56530203366047,78.882273599356,74.82753501436589,73.65208985388043,78.09330751882587,77.14354393732405,69.13245547701214
Italy,United Kingdom,61.898587756683575,64.5450623761128,62.08487729820975,61.88727116599917,62.29458391151388,60.93867043424546,59.318710469885595,59.18464063315596,60.186824660478045,62.34152889009328,62.331623944512415
Italy,United States,90.25953674360193,90.89831836435516,89.51107605040983,89.16898874611067,89.61355083113818,88.70568775303165,86.85115753802324,86.28346923695564,84.86195073517658,85.35614265080946,83.67824500170767
Italy,Vietnam,102.87573856057364,105.87043012747364,95.43457491180179,89.01681811612912,80.90973425878364,79.17880290439807,73.51881566498777,73.46079840014217,74.60996367552279,61.10307284197922,
Italy,Austria,55.044444454674604,57.54458366849467,56.33507240971029,56.391822347554445,57.83774659407022,58.54401744508597,55.56622639170232,54.972753589399126,55.17154753111315,55.0609437849811,47.20876614056475
Japan,Belgium,108.5394261996051,115.33057166498439,113.44487184248347,113.41003317243982,115.56844705826764,106.82310564231163,106.90279234254909,102.86453509610381,101.18710617089425,102.86632620682377,
Japan,Brazil,128.8502284791248,134.3710540266147,131.13447745027838,132.2889664705437,133.5176034934162,141.5008379243221,137.23453077461846,134.63445484364493,134.64973127107797,135.2497253440998,
Japan,Canada,105.37802320291706,107.76083913262818,104.34023633969036,103.8141801848755,106.2565477847044,104.84193279838254,103.66331176043788,101.14800184901114,,,
Japan,China (mainland),61.55868084679763,67.32693632046944,66.63077281026366,67.04442635911198,69.97244594458338,70.69270801581347,68.82806884208013,68.50948760283326,69.80160238138986,68.43743171325491,
Japan,France,103.00296987749186,108.62707930603412,107.24847850990216,107.0945949472796,110.38078195973382,108.67315321963318,106.7949896009861,103.89647487420399,103.73905762796541,108.7066807327095,
Japan,Germany,88.87847857943554,93.10826076566956,91.34740479999589,91.37186555952623,93.70737330126329,93.17896883021923,90.71750258222744,88.85236220036742,89.62912372673422,91.85133361078972,
Japan,India,119.40084150310626,120.73577096941315,111.33571644075234,116.49134901073862,122.14497749256977,126.36111927124007,124.56826253787563,119.87013089945941,119.08983636272067,123.86780989826964,
Japan,Indonesia,88.33587104279566,92.13899224685385,91.88334781458786,92.77268118395725,97.51805077967855,99.90012468235993,96.51175619467747,93.16289610645808,97.31986536428285,102.55750066505134,
Japan,Iran,157.30114683202285,212.73596549340255,268.1707841547588,253.55992929894654,242.1708790060235,233.69937133274234,225.16726038841185,213.88104907250997,,,
Japan,Italy,117.01006702616756,124.39031141443944,120.84729922110017,119.92952506207017,120.04446296130173,116.20493634375593,113.69418548313033,115.35283854463292,113.42527921914672,114.57578890102478,
Japan,Malaysia,56.38014530167612,64.5375282331337,64.51123075033884,64.84893396098413,65.97751903698952,66.198892275777,60.3406244604922,58.55625325615139,63.59246575279318,58.86774210093453,
Japan,Mexico,118.29390687920719,119.95932366240956,120.10601823039977,120.67549020177788,121.35902452397661,118.25278857228123,112.20486501671978,113.23359813943345,111.8094331992776,112.95379748477275,
Japan,Russia,112.53897770142602,118.37577727722586,115.53911388882354,111.40509299072932,119.85884352844324,118.93954332697736,117.88035031615087,117.10922858810608,120.87142857996965,122.11444879129351,
Japan,South Africa,101.15389276324561,109.65660883614228,107.56984037859011,108.46972709580784,109.95141105634936,114.428470942106,112.96865313741891,113.3271990304507,110.4180425105587,111.00974853297228,
Japan,South Korea,60.37189274892434,65.38700657319822,65.82529916622413,67.75316340114217,72.4257754645505,73.75909196188472,71.1033185449818,70.65664274712032,72.4049444034538,73.08723593736718,
Japan,Spain,133.9492970830194,137.91319689111327,132.77554398159924,130.4744333118639,128.37453146679755,126.07696216497497,124.68950760246575,122.24827012877775,122.29472563258076,128.01328439768565,
Japan,Sweden,125.7933567183401,130.97274272535824,132.49518649183517,130.8121342334866,131.6730278289089,128.6407715423806,126.41898457970089,123.43060842822626,121.58538452092253,123.29857646680726,
Japan,Taiwan,62.0,67.0,67.0,67.0,70.0,71.0,69.0,69.0,70.0,68.0,
Japan,Ukraine,194.72500467803204,204.24493076433282,189.9448843538901,189.53991414577217,177.43222152437238,178.8161011549775,167.38336057902958,171.1926657275457,170.52235784851902,164.90183154292214,
Japan,United Kingdom,96.57027764399054,104.62446222429725,103.13852982969993,103.81117690303418,104.08100008134653,99.7130530409898,96.80773067603987,95.62667285296223,96.14296850381633,104.34310102520553,
Japan,United States,74.51407992986357,77.89907516440049,76.45389134970809,76.28757747918746,77.97523137869193,78.252975034856,76.81583701059797,76.15119961618268,77.2460201353379,79.11305905268395,
Japan,Vietnam,65.34395840741094,69.08748847929915,63.76706778687116,57.8630155823961,54.07642242184358,52.997090796361675,44.05068298511756,43.731627266790206,46.03185823228242,32.92896097310467,
Japan,Austria,132.7910425641444,142.32678239325656,137.60997112442604,136.70807936328168,138.2350630430645,139.2881926503299,133.56093910534398,131.53615667084847,132.29471208167283,134.49636808955822,
Malaysia,Belgium,102.71694158102349,111.86852277104835,105.86329883662238,107.4247876893402,109.542291627069,102.35229667129148,94.52073377343882,90.19798097601995,96.26448678532427,88.7394756304435,47.88762374493343
Malaysia,Brazil,115.7969408761526,121.30473273153571,119.0279382979453,125.08036879700467,123.8366970142445,118.1977144398087,109.17546730086913,112.50600078308923,126.60653867667145,105.19518524708289,69.10946623523945
Malaysia,Canada,107.73738096260774,111.38979318615205,113.34034566661688,115.28987660325174,113.50487588209188,114.91258843145178,109.62633942291875,108.30570133687462,,,
Malaysia,China (mainland),54.116837252087045,56.30789656525299,53.438914548166785,55.3713211460829,55.882643755673826,56.86248065165689,51.310800407073366,49.08585196623378,51.0835526216848,43.48093928004262,19.61054601518328
Malaysia,France,79.07765875709917,82.11071625632617,84.13297442039544,86.80626464263261,93.6636103753163,91.09126872330111,83.91933378741064,80.4624533686892,89.36020232456214,93.7731936781959,62.21546107291225
Malaysia,Germany,70.50678867344806,75.20289292621898,74.89709710621351,75.43241205126401,74.80969167130122,73.283448408059,66.73943003939173,63.92348012458602,68.02788997517601,64.35342943059459,36.85090713815744
Malaysia,India,75.78592213920443,77.6677439121797,68.85072330564634,70.20041656030105,70.4594677287878,71.99201424466423,65.86209925302975,62.310159345161594,64.42741240132823,60.94729000620171,32.84892914767761
Malaysia,Indonesia,55.274424844787596,55.6378403440251,53.525803545880166,55.34280626491614,59.82972982304518,62.09900511754387,55.766187614167784,54.16650859465337,58.254001296968916,53.58154240373882,24.9939362256002
Malaysia,Iran,123.83198009847601,131.33153312554384,138.83108615261114,149.28263789855944,157.6113682321755,135.3588696763643,116.42913113524833,121.53787513657957,,,
Malaysia,Italy,104.02019343025599,109.66225485753571,106.7850398417063,107.642231667957,108.2440453277215,105.51601669777612,96.8746589180091,93.5086109861662,100.47928011522771,91.43653217948258,59.555221909265924
Malaysia,Japan,56.38014530167612,64.5375282331337,64.51123075033884,64.84893396098413,65.97751903698952,66.198892275777,60.3406244604922,58.55625325615137,63.59246575279318,58.86774210093453,
Malaysia,Mexico,126.3282460058512,125.64840428238435,130.5377005854887,134.79246384498563,134.82843776977077,103.03753113619378,90.60074594861595,109.81427154677962,114.29408047006011,108.40035575366933,79.51773395754455
Malaysia,Russia,125.0987440960348,143.5950594312101,142.447983099014,130.55287747366182,129.35192284264326,124.66662811521428,123.03403415897259,117.97861872606003,117.83445649811655,109.21139160219,74.85202095011532
Malaysia,South Africa,100.87769137011269,101.17301922306959,111.06854054982188,108.19648970920399,104.88488972003078,106.0932079882838,100.33546310976766,97.67439592309142,100.45716470007298,107.99992039483301,74.33086781139207
Malaysia,South Korea,62.26804580244894,64.65022615527087,64.93852957735804,67.06779760639434,67.3225935416713,67.18107758814489,61.27566293294571,56.45307127921413,60.28507871586666,53.662333687860865,28.7181096104274
Malaysia,Spain,121.41987835534684,124.9608093566645,125.52819401453985,120.96430273228975,118.30545629183402,114.82712237690103,108.5588724550257,101.03709161205576,101.67938161767705,104.6364853007256,71.56919757225137
Malaysia,Sweden,103.20772412050428,112.14908121981253,113.06816627834601,116.2017802965182,117.00205932392151,114.28905730576919,109.80553873724648,109.26621627668905,114.1745273413497,106.1461868713589,69.57176521323754
Malaysia,Taiwan,54.0,56.0,53.0,55.0,56.0,57.0,51.0,49.0,51.0,43.0,20.0
Malaysia,Ukraine,117.87676499731883,125.81005304694592,106.57925253385376,115.37606890978576,108.0153261589754,120.84615080917357,115.19806770954655,116.36267316286344,122.01694547694957,115.63960731463632,79.57498551626408
Malaysia,United Kingdom,82.57443364621047,88.24251274924153,85.96027728601507,86.52169565149028,86.42539488045338,86.97394582035191,80.9009523391906,82.22050899688904,86.2003326563048,81.13745950136992,54.06438817931898
Malaysia,United States,65.59926761681407,72.88661246002594,73.69602075707438,72.989748424437,73.06004143638691,71.98157900765305,67.47866043566944,66.97618268108666,70.40245825198662,63.09494749856774,35.09209433299374
Malaysia,Vietnam,49.38575270458774,48.81168344027229,44.79046384271943,44.55862131240098,40.7690108235359,35.62196713728305,24.456196885514835,22.558693709416012,28.540032907667445,15.35176555422293,
Malaysia,Austria,122.21569782556286,137.27750066229314,121.08338101920735,115.48121609087892,117.70655736601792,122.51921093111551,117.28898953864876,113.37524832697135,123.12849660531438,114.82479634300269,76.72710908563538
Mexico,Belgium,124.17766774658045,125.00189612633794,125.73425921863266,158.44269370729882,157.80145735005186,143.378478414466,128.2799786861915,130.14389897178873,137.19899218136672,135.85905945290776,150.03682576169112
Mexico,Brazil,101.41296121920664,97.76434800083145,99.66217727314199,105.16098944454515,104.03647799354259,104.78847218713608,100.98510668551155,96.82990474839521,97.78771290491028,98.77335075457418,98.43951498772884
Mexico,Canada,80.60608275307253,79.46331757973041,78.57969778655128,81.57013181567547,78.17182021671955,72.93941252564555,75.53996411689778,70.9826791368054,,,
Mexico,China (mainland),113.1488774962147,111.54492066641541,109.72089107861858,111.19055346824926,111.80916405811057,106.79917162879646,106.09492396955918,104.71753299305244,105.28484503748045,100.78247567702326,104.50624654521476
Mexico,France,126.29051680437446,118.94548398714963,116.22266199532399,120.97443429849521,114.34575941498268,107.53769791237096,107.54122969911802,109.39587443416858,112.2791661491151,114.24937511555325,126.85757613875009
Mexico,Germany,93.20666779156986,92.20916082701198,94.73745511961648,103.56998920505349,96.40291082137485,95.35402600578016,81.93590235645847,80.91415292815493,83.0408102528174,81.079721626872,85.7831831711537
Mexico,India,168.53456994544365,161.21426471790042,143.4375153317481,154.60540510363163,154.59423356668717,146.00233047867718,139.01740783633372,131.69440079115583,134.42248511608653,139.18442853906336,149.96266424388494
Mexico,Indonesia,201.6756321391815,200.455374404673,186.84899128554923,212.66607329666266,211.7785105676477,220.4330797713004,170.0892111283696,208.50680292216222,207.80490573577524,200.211527794037,214.7160406465695
Mexico,Iran,366.5431815380201,382.7900343917179,399.0368872454158,573.7430864715639,488.65411239805337,358.69652504028426,358.6575778187413,,,,
Mexico,Italy,114.22277151056007,114.96033253359789,119.2355565031229,135.2799300300227,138.35426528072298,131.80178607875973,127.09269732035851,124.22613575304395,132.29985151857764,123.80356697479411,142.92612418182026
Mexico,Japan,118.29390687920719,119.95932366240956,120.10601823039977,120.67549020177788,121.35902452397661,118.25278857228123,112.20486501671978,113.23359813943345,111.8094331992776,112.95379748477275,
Mexico,Malaysia,126.3282460058512,125.64840428238435,130.5377005854887,134.7924638449857,134.82843776977077,103.03753113619378,90.60074594861595,109.81427154677962,114.29408047006011,108.40035575366933,79.51773395754505
Mexico,Russia,166.90180685509182,173.46400874611723,163.35504183378413,181.02731437430865,183.88188357585165,171.5360788690138,175.82268157722635,164.4290283979595,164.18063602945114,170.49834476024822,187.44406565529448
