Export_country,Import_country,Year,Nominal Value (SUM),Tons (SUM),Nominal Value (SUM)_exporter,Tons (SUM)_exporter,Nominal Value (SUM)_importer,Tons (SUM)_importer,GDP_exporter,GDP_importer,Comprehensive trade cost,Distance,Distance capital,Distance weighted with popuation,Distance weighted with population_1
Italy,Ukraine,2014,366622.703613281,211.54399999999998,2889089436.0050964,2617114.5561418463,330651215.73574007,386741.5408989353,2162009615996.5413,133503871861.7233,76.19706029383086,1674.773,1674.773,1810.01,1765.606
Italy,Ukraine,2015,5654600.565063476,4148.897537042363,2178918059.767021,2391937.9686749983,157074550.23051262,192740.00584212417,1836637711060.546,91030967789.07176,78.56530203366047,1674.773,1674.773,1810.01,1765.606
Italy,Ukraine,2016,5635482.367675784,5652.557435619193,2132212504.803053,2715146.3234154233,176832887.37081674,278215.3902803256,1877071687633.7788,93355869403.92232,78.882273599356,1674.773,1674.773,1810.01,1765.606
Italy,Ukraine,2017,6624783.680541994,4648.120263444608,2839312487.0233054,2979211.2844479997,236343030.30562985,272331.9134018965,1961796197354.3564,112090505081.73862,74.82753501436589,1674.773,1674.773,1810.01,1765.606
Italy,Ukraine,2018,195788.688476563,91.625,3119734428.0757437,2936641.5129040573,269345815.6039064,304534.0864595396,2091932426266.979,130891088293.55,73.65208985388043,1674.773,1674.773,1810.01,1765.606
Italy,Ukraine,2019,993421.934326172,487.993046382478,2655807328.146774,2833025.7363520814,232757915.1701483,279126.983659548,2011302198827.448,153883047509.57697,78.09330751882587,1674.773,1674.773,1810.01,1765.606
Italy,Ukraine,2020,910835.354492188,426.58000000000004,2029533491.5593438,2100637.2494133376,170992567.0853367,223103.59515398054,1897461635591.912,156617722013.3422,77.14354393732405,1674.773,1674.773,1810.01,1765.606
Italy,Ukraine,2021,165475.6140136719,85.8626950436551,3463086346.5553045,2530056.142541128,281873871.1146243,252808.8485468145,2155360298998.0276,199765859570.9353,69.13245547701214,1674.773,1674.773,1810.01,1765.606
Italy,Ukraine,2023,1078901.89257813,540.712,2373642579.976792,1674738.8782257172,138732879.95204067,117056.54682653461,,,,1674.773,1674.773,1810.01,1765.606
Italy,United Kingdom,2013,126231781.88160512,84737.1239801222,3250348392.4931235,2840717.539282617,1518582046.9931006,1421945.2108189575,2141924094298.5552,2784853502534.292,62.08487729820975,1438.425,1438.425,1487.006,1399.13
Italy,United Kingdom,2014,143046389.50691226,102862.66096048303,2889089436.0050964,2617114.5561418463,1783332218.3467286,1713942.5823004514,2162009615996.5413,3064708247921.428,61.88727116599917,1438.425,1438.425,1487.006,1399.13
Italy,United Kingdom,2015,93880500.25036247,70619.65405325212,2178918059.767021,2391937.9686749983,1403788788.0792933,1686292.0749820175,1836637711060.546,2927911140916.7314,62.29458391151388,1438.425,1438.425,1487.006,1399.13
Italy,United Kingdom,2016,60884466.13596536,59421.20318359808,2132212504.803053,2715146.3234154233,1071332233.3170567,1583166.0389412397,1877071687633.7788,2689106566899.611,60.93867043424546,1438.425,1438.425,1487.006,1399.13
Italy,United Kingdom,2017,58612362.3792696,48941.170261122,2839312487.0233054,2979211.2844479997,1256626791.4590027,1545775.4335583965,1961796197354.3564,2680148052335.299,59.318710469885595,1438.425,1438.425,1487.006,1399.13
Italy,United Kingdom,2018,59714592.28969761,47495.29460526225,3119734428.0757437,2936641.5129040573,1602611367.72388,1825242.2175402073,2091932426266.979,2871340347581.7856,59.18464063315596,1438.425,1438.425,1487.006,1399.13
Italy,United Kingdom,2019,39755329.59493733,28347.970868048862,2655807328.146774,2833025.7363520814,1312433995.9190402,1537580.757772537,2011302198827.448,2851407164907.808,60.186824660478045,1438.425,1438.425,1487.006,1399.13
Italy,United Kingdom,2020,28326622.54955007,18221.947757514015,2029533491.5593438,2100637.2494133376,864818368.5533538,1048034.5746496188,1897461635591.912,2697806592293.8604,62.34152889009328,1438.425,1438.425,1487.006,1399.13
Italy,United Kingdom,2021,31252065.60507965,18540.01935294231,3463086346.5553045,2530056.142541128,1277520118.295522,1101297.7053400136,2155360298998.0276,3141506156618.7026,62.331623944512415,1438.425,1438.425,1487.006,1399.13
Italy,United Kingdom,2022,47868135.05969236,32200.376211065904,3389681726.7404346,2121056.540977821,1238606270.3714259,841578.5912461837,2049737165407.9849,3089072722400.136,,1438.425,1438.425,1487.006,1399.13
Italy,United Kingdom,2023,23124627.62822343,11367.3551392347,2373642579.976792,1674738.8782257172,886869320.2872963,798221.6379860365,,,,1438.425,1438.425,1487.006,1399.13
Italy,United States,2013,179284381.0,94440.48622282954,3250348392.4931235,2840717.539282617,9667227010.0,15768940.650508735,2141924094298.5552,16843190993000.0,89.51107605040983,6895.107,7224.739,8284.006,8076.798
Italy,United States,2014,91214675.0,58920.28269144049,2889089436.0050964,2617114.5561418463,13459146817.0,21091249.87246808,2162009615996.5413,17550680173999.998,89.16898874611067,6895.107,7224.739,8284.006,8076.798
Italy,United States,2015,88188295.0,53049.81233244513,2178918059.767021,2391937.9686749983,9453419149.0,16958339.021893095,1836637711060.546,18206020741000.0,89.61355083113818,6895.107,7224.739,8284.006,8076.798
Italy,United States,2016,67895837.0,57856.99579084884,2132212504.803053,2715146.3234154233,7160415564.0,13600435.018345665,1877071687633.7788,18695110842000.0,88.70568775303165,6895.107,7224.739,8284.006,8076.798
Italy,United States,2017,112124129.0,86284.8889216342,2839312487.0233054,2979211.2844479997,11031725063.0,18770677.87524678,1961796197354.3564,19477336549000.0,86.85115753802324,6895.107,7224.739,8284.006,8076.798
Italy,United States,2018,105030602.0,70305.98899850651,3119734428.0757437,2936641.5129040573,12492925327.0,19050174.63077734,2091932426266.979,20533057312000.0,86.28346923695564,6895.107,7224.739,8284.006,8076.798
Italy,United States,2019,103588822.0,147046.55166015556,2655807328.146774,2833025.7363520814,9958608933.0,16258907.233156187,2011302198827.448,21380976119000.0,84.86195073517658,6895.107,7224.739,8284.006,8076.798
Italy,United States,2020,40007771.0,77112.8373210691,2029533491.5593438,2100637.2494133376,7031180432.0,12698051.263640467,1897461635591.912,21060473613000.0,85.35614265080946,6895.107,7224.739,8284.006,8076.798
Italy,United States,2021,75441026.0,88656.18758347115,3463086346.5553045,2530056.142541128,15318999301.0,18986107.056502286,2155360298998.0276,23315080560000.0,83.67824500170767,6895.107,7224.739,8284.006,8076.798
Italy,United States,2022,172654169.0,139378.01785708062,3389681726.7404346,2121056.540977821,15622341339.0,15726269.961089568,2049737165407.9849,25439700000000.0,,6895.107,7224.739,8284.006,8076.798
Italy,United States,2023,81595740.0,83796.800611148,2373642579.976792,1674738.8782257172,9399772307.0,11445295.484695585,,,,6895.107,7224.739,8284.006,8076.798
Italy,Vietnam,2013,138283.52734375,168.57999999999998,3250348392.4931235,2840717.539282617,2271991601.7747946,3338355.7941885325,2141924094298.5552,213708811665.3404,95.43457491180179,8741.851,8741.851,9337.082,9320.302
Italy,Vietnam,2014,764364.0234375,817.121597093933,2889089436.0050964,2617114.5561418463,2868580185.0270133,4544267.471850468,2162009615996.5413,233451469642.51935,89.01681811612912,8741.851,8741.851,9337.082,9320.302
Italy,Vietnam,2015,1264022.5620117194,809.962,2178918059.767021,2391937.9686749983,2513212061.5155687,5238426.065506802,1836637711060.546,239258328381.7414,80.90973425878364,8741.851,8741.851,9337.082,9320.302
Italy,Vietnam,2016,1595014.729614258,2623.969310816813,2132212504.803053,2715146.3234154233,2978269461.8432956,6875571.813805522,1877071687633.7788,257096001177.98184,79.17880290439807,8741.851,8741.851,9337.082,9320.302
Italy,Vietnam,2017,803910.7855224613,1224.02,2839312487.0233054,2979211.2844479997,3447494541.7480817,5773068.28330889,1961796197354.3564,281353605986.90344,73.51881566498777,8741.851,8741.851,9337.082,9320.302
Italy,Vietnam,2018,1073942.5937500005,1070.053169776341,3119734428.0757437,2936641.5129040573,3603545043.702709,4863046.3346785195,2091932426266.979,310106478394.6589,73.46079840014217,8741.851,8741.851,9337.082,9320.302
Italy,Vietnam,2019,2517163.5668945312,5011.662616382241,2655807328.146774,2833025.7363520814,2881931091.2883725,3976331.226150474,2011302198827.448,334365270496.66705,74.60996367552279,8741.851,8741.851,9337.082,9320.302
Italy,Vietnam,2020,1172545.2133789062,3017.572,2029533491.5593438,2100637.2494133376,2406948415.6380863,3289979.360234083,1897461635591.912,346615738537.7963,61.10307284197922,8741.851,8741.851,9337.082,9320.302
Italy,Vietnam,2021,577971.0187988281,704.833,3463086346.5553045,2530056.142541128,4161386069.063096,4598919.688199608,2155360298998.0276,366137569122.2146,,8741.851,8741.851,9337.082,9320.302
Italy,Vietnam,2022,96227.7451171875,82.418,3389681726.7404346,2121056.540977821,3287497975.5712066,2860283.968832743,2049737165407.9849,408802378904.8379,,8741.851,8741.851,9337.082,9320.302
Japan,Austria,2013,54839.115234375,24.9468615481176,11888551584.578806,15893617.506933866,1122782688.9356112,1020553.8591038996,5212328181166.185,430190979705.962,137.60997112442604,9141.063,9141.063,9110.659,9106.568
Japan,Austria,2014,10070758.901382446,4549.427040399381,11179255583.658276,15048414.860834012,1253266907.9453785,1227840.18741067,4896994405353.292,442584815286.03375,136.70807936328168,9141.063,9141.063,9110.659,9106.568
Japan,Austria,2015,26138658.23663379,14220.53177659779,8995129289.05438,13972928.065553408,1165583409.0192919,1574634.6432133736,4444930651964.18,381971148530.5428,138.2350630430645,9141.063,9141.063,9110.659,9106.568
Japan,Austria,2016,8151156.690368651,3826.140763881789,7973628201.632816,14034278.124035925,1174043956.6256847,1771296.865154294,5003677627544.24,395837353031.499,139.2881926503299,9141.063,9141.063,9110.659,9106.568
Japan,Austria,2017,5461906.34873962,2483.57294517541,9152311125.046701,13290228.35443361,1522835359.7855995,1946820.6033379328,4930837369151.422,417261151844.9772,133.56093910534398,9141.063,9141.063,9110.659,9106.568
Japan,Austria,2019,10318111.56449127,4450.546993177497,7983751038.497876,11094394.941744192,1293159256.8566496,1398415.6477059773,5117993853016.508,444596155845.2542,132.29471208167283,9141.063,9141.063,9110.659,9106.568
Japan,Austria,2020,8275601.61392212,3663.700019456444,6994599527.45188,11029921.109116713,1042839181.0351316,1192745.6116966554,5055587093501.588,435049316955.73663,134.49636808955822,9141.063,9141.063,9110.659,9106.568
Japan,Belgium,2013,975191.8745117199,977.844778538733,11888551584.578806,15893617.506933866,2209368028.1583643,2824473.1765561285,5212328181166.185,521791015247.0603,113.44487184248347,9463.263,9463.263,9371.254,9368.437
Japan,Belgium,2014,15427534.573608393,11780.545743964192,11179255583.658276,15048414.860834012,2697334352.0356436,3981593.952694225,4896994405353.292,535390200131.0177,113.41003317243982,9463.263,9463.263,9371.254,9368.437
Japan,Belgium,2015,58046378.96154787,34003.40424611676,8995129289.05438,13972928.065553408,2404518774.085075,4729447.138075011,4444930651964.18,462335574841.4841,115.56844705826764,9463.263,9463.263,9371.254,9368.437
Japan,Belgium,2016,112071505.36645517,55550.377889036936,7973628201.632816,14034278.124035925,2278727501.2198524,4427269.702410758,5003677627544.24,476062757356.9273,106.82310564231163,9463.263,9463.263,9371.254,9368.437
Japan,Belgium,2017,35971110.05541992,18633.609569106447,9152311125.046701,13290228.35443361,3196264782.8918676,4994690.183970396,4930837369151.422,502764720556.3538,106.90279234254909,9463.263,9463.263,9371.254,9368.437
Japan,Belgium,2018,40648310.36621094,20008.593792949327,9745875310.577776,12877169.770532034,3780482134.748312,5573054.744118394,5040880939324.859,543299066998.9016,102.86453509610381,9463.263,9463.263,9371.254,9368.437
Japan,Belgium,2019,35534779.88183594,18959.68398027135,7983751038.497876,11094394.941744192,3096631294.0424714,5306328.724056482,5117993853016.508,535865804349.80304,101.18710617089425,9463.263,9463.263,9371.254,9368.437
Japan,Belgium,2020,40474629.98144532,20218.352081615692,6994599527.45188,11029921.109116713,2194707923.532056,3995038.843408796,5055587093501.588,526264230147.3945,102.86632620682377,9463.263,9463.263,9371.254,9368.437
Japan,Belgium,2021,19568368.01123047,9296.08523782034,10587705212.702065,11796145.584712135,5205161940.910389,6282236.182119197,5034620784584.983,600748812601.5408,,9463.263,9463.263,9371.254,9368.437
Japan,Belgium,2022,10547868.025878925,7184.471,10276277795.355028,9857359.33994213,3164320391.5617423,2907200.1873959918,4256410760723.75,583435595579.9634,,9463.263,9463.263,9371.254,9368.437
Japan,Belgium,2023,13584600.573730469,10505.078,6718709728.152786,7224223.39092836,2252349187.282887,2455173.85452305,,,,9463.263,9463.263,9371.254,9368.437
Japan,Brazil,2013,5613467.0,2860.568,11888551584.578806,15893617.506933866,764904810.0592418,828456.8229505932,5212328181166.185,2472819535742.7266,131.13447745027838,18549.61,17693.2,17981.98,17931.71
Japan,Brazil,2014,20343217.0,9752.89070484205,11179255583.658276,15048414.860834012,857736254.0332913,1009799.2407152583,4896994405353.292,2456043727198.8545,132.2889664705437,18549.61,17693.2,17981.98,17931.71
Japan,Brazil,2015,45339065.0,36942.11419656991,8995129289.05438,13972928.065553408,713585421.7712096,880286.3162530338,4444930651964.18,1802212206904.6775,133.5176034934162,18549.61,17693.2,17981.98,17931.71
Japan,Brazil,2016,44772336.0,42366.16915520491,7973628201.632816,14034278.124035925,407721691.88855326,621507.0306464519,5003677627544.24,1795693482652.5151,141.5008379243221,18549.61,17693.2,17981.98,17931.71
Japan,Brazil,2017,30126749.0,36978.36620206568,9152311125.046701,13290228.35443361,474246180.05341727,567120.7496965455,4930837369151.422,2063514977334.3208,137.23453077461846,18549.61,17693.2,17981.98,17931.71
Japan,Brazil,2018,26226399.0,17384.596835176722,9745875310.577776,12877169.770532034,521411145.09961843,574172.7568559836,5040880939324.859,1916933898038.3567,134.63445484364493,18549.61,17693.2,17981.98,17931.71
Japan,Brazil,2019,24788552.0,17475.102921419097,7983751038.497876,11094394.941744192,542409802.8380039,641367.1589448355,5117993853016.508,1873288205186.4492,134.64973127107797,18549.61,17693.2,17981.98,17931.71
Japan,Brazil,2020,31877856.0,25546.571308148523,6994599527.45188,11029921.109116713,440512473.0875461,488434.5682522772,5055587093501.588,1476107231194.106,135.2497253440998,18549.61,17693.2,17981.98,17931.71
Japan,Brazil,2021,71731894.0,72638.8365477199,10587705212.702065,11796145.584712135,1500728615.533081,1767231.839807018,5034620784584.983,1649622821885.136,,18549.61,17693.2,17981.98,17931.71
Japan,Brazil,2022,27421869.0,14948.30195351939,10276277795.355028,9857359.33994213,1034547456.7949448,805190.1369187883,4256410760723.75,1920095779022.7288,,18549.61,17693.2,17981.98,17931.71
Japan,Brazil,2023,67520139.0,64458.83963544785,6718709728.152786,7224223.39092836,1040895803.8050842,1196319.542939528,,,,18549.61,17693.2,17981.98,17931.71
Japan,Canada,2013,15942409.650146488,7387.722,11888551584.578806,15893617.506933866,1873681241.315167,1736908.8996728477,5212328181166.185,1846597421834.9836,104.34023633969036,10358.49,10330.62,9756.434,9599.364
Japan,Canada,2014,22351648.03930666,11433.36780486194,11179255583.658276,15048414.860834012,2192180723.4876933,2166654.4397905744,4896994405353.292,1805749878439.941,103.8141801848755,10358.49,10330.62,9756.434,9599.364
Japan,Canada,2015,18136436.420166034,8616.032,8995129289.05438,13972928.065553408,1704430357.960774,1761442.4828594727,4444930651964.18,1556508816217.14,106.2565477847044,10358.49,10330.62,9756.434,9599.364
Japan,Canada,2016,9638580.90820314,6314.267654325724,7973628201.632816,14034278.124035925,1579817974.105202,1633622.7022147635,5003677627544.24,1527994741907.425,104.84193279838254,10358.49,10330.62,9756.434,9599.364
Japan,Canada,2017,13870156.550292969,6434.635,9152311125.046701,13290228.35443361,1936723993.8688362,2034439.079266256,4930837369151.422,1649265644244.095,103.66331176043788,10358.49,10330.62,9756.434,9599.364
Japan,Canada,2018,3251564.75976563,1506.304,9745875310.577776,12877169.770532034,2155835856.332909,2282554.511239979,5040880939324.859,1725329192783.024,101.14800184901114,10358.49,10330.62,9756.434,9599.364
Japan,Canada,2019,8116627.46191407,5043.309,7983751038.497876,11094394.941744192,1463818627.7776616,1345777.5965773482,5117993853016.508,1743725183672.5212,,10358.49,10330.62,9756.434,9599.364
Japan,Canada,2020,9246003.82226563,5559.011738663589,6994599527.45188,11029921.109116713,1505355682.0765028,1848437.2987628267,5055587093501.588,1655684730000.1936,,10358.49,10330.62,9756.434,9599.364
Japan,Canada,2021,57272667.93408203,31915.87197511593,10587705212.702065,11796145.584712135,2869923477.3296294,2755008.584834648,5034620784584.983,2007472181464.152,,10358.49,10330.62,9756.434,9599.364
Japan,China (mainland),2013,2180421976.958496,2529064.371890661,11888551584.578806,15893617.506933866,5765691335.714784,7052683.923417016,5212328181166.185,9570471111847.816,66.63077281026366,2098.111,2098.111,1974.968,1816.706
Japan,China (mainland),2014,1852892093.036865,2100606.4388389047,11179255583.658276,15048414.860834012,4993512902.709197,5757611.910725133,4896994405353.292,10475624944290.115,67.04442635911198,2098.111,2098.111,1974.968,1816.706
Japan,China (mainland),2015,1430315128.203857,1823197.573535595,8995129289.05438,13972928.065553408,3892305472.512773,5089132.801395367,4444930651964.18,11061572618594.75,69.97244594458338,2098.111,2098.111,1974.968,1816.706
Japan,China (mainland),2016,1230940699.2666008,1707875.078629169,7973628201.632816,14034278.124035925,4193596535.8013077,5736740.349019961,5003677627544.24,11233313730288.52,70.69270801581347,2098.111,2098.111,1974.968,1816.706
Japan,China (mainland),2017,1458678267.535525,1725477.893494602,9152311125.046701,13290228.35443361,5364053845.180287,5789401.7790543,4930837369151.422,12310491333980.889,68.82806884208013,2098.111,2098.111,1974.968,1816.706
Japan,China (mainland),2018,1497246041.2316911,1723903.5394788599,9745875310.577776,12877169.770532034,6219929825.692612,6331713.651134885,5040880939324.859,13894907857925.922,68.50948760283326,2098.111,2098.111,1974.968,1816.706
Japan,China (mainland),2019,1232535707.6352544,1525386.542721178,7983751038.497876,11094394.941744192,6059794944.492092,10104708.787754986,5117993853016.508,14279968506242.775,69.80160238138986,2098.111,2098.111,1974.968,1816.706
Japan,China (mainland),2020,1413361554.5214834,2147520.226082617,6994599527.45188,11029921.109116713,13261022463.86653,28105334.90947255,5055587093501.588,14687744162801.031,68.43743171325491,2098.111,2098.111,1974.968,1816.706
Japan,China (mainland),2021,1686062835.789306,1682710.76975274,10587705212.702065,11796145.584712135,17538209080.861183,21801802.050147966,5034620784584.983,17820459508852.184,,2098.111,2098.111,1974.968,1816.706
Japan,China (mainland),2022,1331893679.5872796,1163288.363147729,10276277795.355028,9857359.33994213,7503905539.421532,7101390.930011804,4256410760723.75,17963171479205.33,,2098.111,2098.111,1974.968,1816.706
Japan,China (mainland),2023,637636207.7247313,619892.3392137336,6718709728.152786,7224223.39092836,2967105693.012624,3471298.1943613472,,,,2098.111,2098.111,1974.968,1816.706
Japan,France,2015,4356732.668979646,4561.561193561339,8995129289.05438,13972928.065553408,4217671406.794942,5904247.516718729,4444930651964.18,2439188643162.4985,110.38078195973382,9725.629,9725.629,9803.116,9796.539
Japan,France,2016,2859467.251831047,3160.6747425032327,7973628201.632816,14034278.124035925,3859970752.4818077,6037136.278622928,5003677627544.24,2472964344587.165,108.67315321963318,9725.629,9725.629,9803.116,9796.539
Japan,France,2019,2937398.898752692,1996.6391015212919,7983751038.497876,11094394.941744192,4299170100.448458,5041271.005445845,5117993853016.508,2728870246705.878,103.73905762796541,9725.629,9725.629,9803.116,9796.539
Japan,France,2020,2467658.3188076005,2042.0104711958256,6994599527.45188,11029921.109116713,3452520224.912236,4107915.5964212953,5055587093501.588,2647418691598.4507,108.7066807327095,9725.629,9725.629,9803.116,9796.539
Japan,France,2021,2702856.16928864,2554.00475826934,10587705212.702065,11796145.584712135,5269336216.681759,4560214.749287587,5034620784584.983,2959355819170.495,,9725.629,9725.629,9803.116,9796.539
Japan,France,2023,175402.073028564,77.1484035468264,6718709728.152786,7224223.39092836,4122074633.8164954,3441504.969106537,,,,9725.629,9725.629,9803.116,9796.539
Japan,Germany,2020,2957972.0144043,1466.82497441189,6994599527.45188,11029921.109116713,5323625257.322399,5676066.502543595,5055587093501.588,3887727161914.408,91.85133361078972,9298.341,8927.671,9086.037,9079.584
Japan,Germany,2021,5063340.01074219,2463.90003740788,10587705212.702065,11796145.584712135,8780285317.53357,7469964.177383542,5034620784584.983,4278503934689.8535,,9298.341,8927.671,9086.037,9079.584
Japan,Germany,2022,18697903.83911132,11956.32026140313,10276277795.355028,9857359.33994213,8757309681.646854,6226806.688855731,4256410760723.75,4082469490797.681,,9298.341,8927.671,9086.037,9079.584
Japan,Germany,2023,5520625.63598633,2433.17066396256,6718709728.152786,7224223.39092836,5745124221.680909,4392898.354168263,,,,9298.341,8927.671,9086.037,9079.584
Japan,India,2013,375046795.3430177,428556.1731576551,11888551584.578806,15893617.506933866,2515903869.283056,3413435.943207059,5212328181166.185,1856721507681.0784,111.33571644075234,5847.71,5847.71,6003.253,5945.685
Japan,India,2014,424390484.833252,504797.3879079182,11179255583.658276,15048414.860834012,3095882340.2540936,3976669.0645782077,4896994405353.292,2039126479228.114,116.49134901073862,5847.71,5847.71,6003.253,5945.685
Japan,India,2015,414306574.6545409,588299.5135450251,8995129289.05438,13972928.065553408,3009656550.9680643,4834152.364264667,4444930651964.18,2103588360066.3235,122.14497749256977,5847.71,5847.71,6003.253,5945.685
Japan,India,2016,287741812.1046144,275141.2456310687,7973628201.632816,14034278.124035925,2406570202.320619,3583062.328861719,5003677627544.24,2294796885682.5454,126.36111927124007,5847.71,5847.71,6003.253,5945.685
Japan,India,2017,301087460.4219972,270834.122909325,9152311125.046701,13290228.35443361,2541808762.785704,3292046.718043796,4930837369151.422,2651474262735.283,124.56826253787563,5847.71,5847.71,6003.253,5945.685
Japan,India,2018,381639826.555542,333810.25151489343,9745875310.577776,12877169.770532034,3011433802.629346,3257265.391777793,5040880939324.859,2702929641707.377,119.87013089945941,5847.71,5847.71,6003.253,5945.685
Japan,India,2019,306923826.4852294,303477.32625564793,7983751038.497876,11094394.941744192,3084864256.895604,3408819.463555711,5117993853016.508,2835606256616.0254,119.08983636272067,5847.71,5847.71,6003.253,5945.685
Japan,India,2020,219590458.0982669,204418.30174122867,6994599527.45188,11029921.109116713,1901650570.652265,2258494.7339952984,5055587093501.588,2671595405986.8584,123.86780989826964,5847.71,5847.71,6003.253,5945.685
Japan,India,2021,308930752.1071778,218355.17926765198,10587705212.702065,11796145.584712135,2755894966.3238835,2471687.29527314,5034620784584.983,3150306839142.133,,5847.71,5847.71,6003.253,5945.685
Japan,India,2022,402976424.8674317,258302.1517755702,10276277795.355028,9857359.33994213,3737190520.820179,2909250.328492891,4256410760723.75,3416645826052.874,,5847.71,5847.71,6003.253,5945.685
Japan,India,2023,280813222.286499,136796.1248165898,6718709728.152786,7224223.39092836,3184670769.4651504,2675477.662603261,,,,5847.71,5847.71,6003.253,5945.685
Japan,Indonesia,2013,870827767.682007,1106537.0912596504,11888551584.578806,15893617.506933866,3279442569.4399986,4819338.933038724,5212328181166.185,912524136718.0182,91.88334781458786,5791.627,5791.627,5481.534,5443.457
Japan,Indonesia,2014,731389362.0683594,946437.2921281875,11179255583.658276,15048414.860834012,3096105832.689232,4653113.1207243465,4896994405353.292,890814755533.5369,92.77268118395725,5791.627,5791.627,5481.534,5443.457
Japan,Indonesia,2015,536935641.8322755,766252.5815855492,8995129289.05438,13972928.065553408,2861162159.056505,5521313.320186451,4444930651964.18,860854232686.2139,97.51805077967855,5791.627,5791.627,5481.534,5443.457
Japan,Indonesia,2016,507377308.423584,809912.6689027109,7973628201.632816,14034278.124035925,2930771807.184841,5954985.391773579,5003677627544.24,931877364037.6976,99.90012468235993,5791.627,5791.627,5481.534,5443.457
Japan,Indonesia,2017,617251824.834961,869961.0111632994,9152311125.046701,13290228.35443361,3635974635.468355,6001894.420591048,4930837369151.422,1015618744159.734,96.51175619467747,5791.627,5791.627,5481.534,5443.457
Japan,Indonesia,2018,686252499.7658691,907500.6669665402,9745875310.577776,12877169.770532034,3908951843.6950607,5798804.649227887,5040880939324.859,1042271532988.6316,93.16289610645808,5791.627,5791.627,5481.534,5443.457
Japan,Indonesia,2019,634432681.2556152,882245.9692773023,7983751038.497876,11094394.941744192,4046815207.580683,7171307.070293858,5117993853016.508,1119099871350.1992,97.31986536428285,5791.627,5791.627,5481.534,5443.457
Japan,Indonesia,2020,401237746.1627198,628988.566536426,6994599527.45188,11029921.109116713,2695647319.0512047,5164867.766437109,5055587093501.588,1059054842698.482,102.55750066505134,5791.627,5791.627,5481.534,5443.457
Japan,Indonesia,2021,744592294.6088867,974002.6249067973,10587705212.702065,11796145.584712135,4410437859.324214,5417260.981336126,5034620784584.983,1186505455736.54,,5791.627,5791.627,5481.534,5443.457
Japan,Indonesia,2022,821837016.4434814,784863.8583992163,10276277795.355028,9857359.33994213,4632810320.61692,5278571.009860257,4256410760723.75,1319100220407.7168,,5791.627,5791.627,5481.534,5443.457
Japan,Indonesia,2023,597445010.7812501,628069.1350051559,6718709728.152786,7224223.39092836,3019814511.4393353,4097065.067234433,,,,5791.627,5791.627,5481.534,5443.457
Japan,Iran,2013,1061078.5,949.76,11888551584.578806,15893617.506933866,967941573.2649056,1192129.8670732984,5212328181166.185,492775566425.88055,268.1707841547588,7672.881,7672.881,7542.874,7525.389
Japan,Iran,2015,2309698.4296875,2967.073,8995129289.05438,13972928.065553408,1451292682.4105828,2856254.679591412,4444930651964.18,408212917874.9643,242.1708790060235,7672.881,7672.881,7542.874,7525.389
Japan,Iran,2016,14191484.272705078,18140.074,7973628201.632816,14034278.124035925,855343428.5202378,1973813.469346706,5003677627544.24,457954614593.74615,233.69937133274234,7672.881,7672.881,7542.874,7525.389
Japan,Iran,2017,28715770.90209961,30970.206417394707,9152311125.046701,13290228.35443361,1134681999.707691,1582776.301880952,4930837369151.422,486630147094.4858,225.16726038841185,7672.881,7672.881,7542.874,7525.389
Japan,Iran,2018,7531547.226562506,8304.014969356373,9745875310.577776,12877169.770532034,549266090.9523151,649990.6824984825,5040880939324.859,329691934144.50366,213.88104907250997,7672.881,7672.881,7542.874,7525.389
Japan,Italy,2013,3733193.492431642,1862.574017965818,11888551584.578806,15893617.506933866,7116863257.211058,9476830.059644079,5212328181166.185,2141924094298.5552,120.84729922110017,9869.275,9869.275,9710.69,9706.069
Japan,Italy,2014,3801514.941162104,2206.169906773901,11179255583.658276,15048414.860834012,7125578165.401707,9752538.214261636,4896994405353.292,2162009615996.5413,119.92952506207017,9869.275,9869.275,9710.69,9706.069
Japan,Italy,2015,805723.129150391,379.327,8995129289.05438,13972928.065553408,6440637291.98107,11390534.184562355,4444930651964.18,1836637711060.546,120.04446296130173,9869.275,9869.275,9710.69,9706.069
Japan,Italy,2016,1967734.0600585942,1008.4235302474726,7973628201.632816,14034278.124035925,5449395602.947898,10655971.444351994,5003677627544.24,1877071687633.7788,116.20493634375593,9869.275,9869.275,9710.69,9706.069
Japan,Italy,2017,1419641.348632813,685.116,9152311125.046701,13290228.35443361,7588359869.658211,11663498.99758966,4930837369151.422,1961796197354.3564,113.69418548313033,9869.275,9869.275,9710.69,9706.069
Japan,Italy,2018,830598.6953125,413.035,9745875310.577776,12877169.770532034,8716214296.992601,12045449.013163988,5040880939324.859,2091932426266.979,115.35283854463292,9869.275,9869.275,9710.69,9706.069
Japan,Italy,2019,381090.3359375,170.066,7983751038.497876,11094394.941744192,7921354160.300096,12107104.790778916,5117993853016.508,2011302198827.448,113.42527921914672,9869.275,9869.275,9710.69,9706.069
Japan,Italy,2020,9950198.922851564,16272.187,6994599527.45188,11029921.109116713,5804992173.4504385,9279574.239026561,5055587093501.588,1897461635591.912,114.57578890102478,9869.275,9869.275,9710.69,9706.069
Japan,Italy,2021,38408088.28894047,30653.13675560352,10587705212.702065,11796145.584712135,10579111802.967245,11150089.736545594,5034620784584.983,2155360298998.0276,,9869.275,9869.275,9710.69,9706.069
