Export_country,Import_country,Nominal Value (SUM),Tons (SUM),Price
Malaysia,Suriname,5490.06005859375,5.106,1075.2174027798178
Malaysia,Sweden,33530585.154747494,26666.8253150718,1257.3894626967976
Malaysia,Switzerland,4849557.93922806,3346.775422817506,1449.0240086517147
Malaysia,Taiwan,984701852.5765362,1065067.4864333796,924.5440923880176
Malaysia,Thailand,790680197.4745184,1111687.4001116883,711.2432842137824
Malaysia,Tunisia,132690.671875,144.06340625,921.05743803347
Malaysia,Turkey,476878520.92686784,591849.4470920421,805.7429524855256
Malaysia,Ukraine,3064018.3872070312,2104.286,1456.084575579095
Malaysia,United Arab Emirates,93197198.94139294,94504.29685919301,986.1689048938422
Malaysia,United Kingdom,13768939.843261719,8846.52200109197,1556.4240773449894
Malaysia,United States,839354147.0,679638.4833056324,1235.0009124226472
Malaysia,Uruguay,59900.0,57.90800000000001,1034.3993921392553
Malaysia,Uzbekistan,156570.609375,82.632,1894.793897945106
Malaysia,Vietnam,656745840.0398141,882922.9213143096,743.8314536700319
Malaysia,Yemen,12787966.875,14082.157,908.0971668615824
Mali,Australia,88457.7109375,77.9560012817383,1134.7132931794156
Mali,Côte d'Ivoire,4294.37145996094,12.806816707807751,335.3191942961791
Mali,New Zealand,49661.96484375,65.08,763.091039393823
Mali,Senegal,314097.984375,924.12,339.88874212764574
Malta,Austria,42755.12890625,25.0,1710.20515625
Malta,Brazil,108387.0,107.852,1004.9605014278826
Malta,Bulgaria,10510.748046875,9.91800022125244,1059.7648530348297
Malta,Czech Republic,577412.90625,381.83999633789,1512.1855012250933
Malta,Denmark,127.30009865760805,0.07000000169500681,1818.5727939302112
Malta,France,1703461.4351015096,1389.435941703071,1226.0093351360472
Malta,Germany,7093521.30078125,7925.608286995415,895.0128550284929
Malta,Greece,25387.503230094917,44.92901327326555,565.0581079019921
Malta,Italy,1531401.0075683591,951.2315840821825,1609.9139612210904
Malta,Netherlands,6729507.434901177,7726.477627698351,870.9670511148347
Malta,Poland,1370778.4934082006,1221.6799993515044,1122.0438200967856
Malta,Portugal,111042.6796875,157.75500202178952,703.8932411928371
Malta,Romania,20122.59008789063,25.3054051151268,795.1894070196868
Malta,Singapore,11.0979995727539,0.0120000001043081,924.8332896905246
Malta,Slovenia,1408603.458984375,795.2599906921391,1771.2489946318365
Malta,South Korea,522.0,2.21440002441406,235.72976618717456
Malta,Spain,371251.7104492188,299.896,1237.9348522461746
Malta,Switzerland,282636.693359375,380.64,742.5301948281185
Malta,Turkey,119471.7880859375,152.067,785.6522985653527
Malta,United Kingdom,205018.7109375,109.12,1878.8371603509897
Mauritania,India,73.9430465698242,0.086,859.8028670909792
Mauritania,Senegal,664405.61328125,876.5500000000001,757.977997012435
Mauritius,Comoros,18383.64862060547,25.024,734.6406897620471
Mauritius,Congo,16400.728515625,54.543,300.6935539963882
Mauritius,France,102765.5968322754,72.33400163799527,1420.7094105836827
Mauritius,Ghana,137624.390625,303.988,452.7296821749543
Mauritius,India,166769.03125,238.225,700.0484048693462
Mauritius,Madagascar,105954.02118682861,88.928,1191.458496613312
Mauritius,Mayotte,8688.68231201172,9.139,950.7257152874189
Mauritius,Pakistan,81893.0390625,309.23,264.8288945525984
Mauritius,Panama,748.242919921875,0.745,1004.3529126468121
Mauritius,Réunion,235444.8526077271,180.40458912072967,1305.0934776950912
Mauritius,Seychelles,71080.01016235352,59.063673530159235,1203.4471598868377
Mauritius,South Africa,248835.3779296875,254.399,978.1303304245988
Mexico,Algeria,35897.0,24.0,1495.7083333333333
Mexico,Argentina,43735781.68614149,52766.531232470494,828.8545914351894
Mexico,Aruba,969.0,1.176,823.9795918367347
Mexico,Austria,189001.8252029419,248.11647278934885,761.7463809563529
Mexico,Bahamas,66693.0,42.343,1575.0655362161394
Mexico,Bangladesh,95639.0,288.51300000000003,331.48939562515375
Mexico,Barbados,13291.0,6.354,2091.753226314133
Mexico,Belarus,28900.0,14.0,2064.285714285714
Mexico,Belgium,64719513.806396484,127791.53556433623,506.4460139757352
Mexico,Belize,1266655.0,1143.954616341334,1107.259835229385
Mexico,Bolivia,90967.0,44.15,2060.4077010192527
Mexico,Brazil,30896207.0,42025.81355387299,735.1721332031818
Mexico,Canada,788937711.6501373,1000787.5927238282,788.3168390436354
Mexico,Chile,32508111.523590088,38219.12654760128,850.5718068439314
Mexico,China (mainland),160191385.0,378589.4037615628,423.12696395720894
Mexico,Colombia,244698805.5592746,308636.9797493964,792.8369625634699
Mexico,Costa Rica,30702196.99751831,50614.800877744536,606.5853557673116
Mexico,Croatia,12329.59140396123,6.120000001043081,2014.6391179509474
Mexico,Cuba,4286777.0,3303.527656488924,1297.636177369285
Mexico,Czech Republic,8595.219268798828,8.858802423007331,970.2461866037393
Mexico,Denmark,98337.08673095703,52.09299880266184,1887.7217474746765
Mexico,Dominican Republic,99942482.0,170353.95008483282,586.6754598307269
Mexico,Ecuador,24470822.83487321,19379.98086856521,1262.685603295175
Mexico,Egypt,510190.0,321.984,1584.5197276883325
Mexico,El Salvador,14241087.760171657,23312.045092482287,610.8896797202983
Mexico,France,9916442.88025283,13402.166979070867,739.9133957768603
Mexico,Germany,61657542.70214847,118615.9525898867,519.8081822546139
Mexico,Greece,54696.55078125,24.0,2279.02294921875
Mexico,Guatemala,411676110.0,654869.6867517312,628.638213568849
Mexico,Haiti,22878.0,27.105,844.0509131156613
Mexico,Honduras,465216.2497558594,472.69657598779065,984.1752053813809
Mexico,Hong Kong SAR,845245.9711303713,762.562961785036,1108.427780378669
Mexico,Hungary,18815.81689453125,18.85700035095214,997.8160123214501
Mexico,India,34005145.840023026,55605.998077108954,611.5373703546876
Mexico,Indonesia,51090727.0,99815.524,511.85151319748616
Mexico,Ireland,482.364990234375,0.854,564.8301993376757
Mexico,Israel,290247.0,168.8,1719.4727488151657
Mexico,Italy,18700789.930175785,42225.252602899775,442.8816591352145
Mexico,Jamaica,94831.0,57.018,1663.1765407415203
Mexico,Japan,430769.3142089844,306.252,1406.5844931918302
Mexico,Kenya,33258.0,24.0,1385.75
Mexico,Liechtenstein,105923.0,86.80799999999999,1220.1985992074465
Mexico,Malaysia,1260701.7552490234,3189.871747368113,395.22020165519143
Mexico,Morocco,262971.48974609375,121.0,2173.318097075155
Mexico,Netherlands,12991559.039440393,7737.946995001053,1678.9413326084207
Mexico,Netherlands Antilles,61125.0,95.2,642.0693277310925
Mexico,New Zealand,198553.8744850159,97.274,2041.1813484077543
Mexico,Nicaragua,1265851.255664826,1112.19999454719,1138.1507479508593
Mexico,North Korea,1214.0,1.387,875.2703677000721
Mexico,Pakistan,2560321.0,4897.263,522.8065145776325
Mexico,Panama,12060826.0,11970.35328710593,1007.5580653907285
Mexico,Paraguay,471037.240234375,661.971,711.5677880668111
Mexico,Peru,7136361.814399719,5178.0756232060985,1378.1880246046142
Mexico,Philippines,28292775.0,61178.7163984375,462.4610757724658
Mexico,Poland,26173928.4773407,49235.89283332183,531.6025966249307
Mexico,Portugal,2023978.8737792969,2471.1749948263164,819.0350250454642
Mexico,Qatar,20791.0,12.0,1732.5833333333333
Mexico,Romania,674058.7944030764,533.4419947266581,1263.6027929306015
Mexico,Russia,647122.3598632812,426.0855365496642,1518.7616202688287
Mexico,Saudi Arabia,511841.0,287.0,1783.418118466899
Mexico,Serbia,594.430419921875,0.3,1981.4347330729167
Mexico,Singapore,302404.3090515136,308.79966436385877,979.2896299757324
Mexico,Slovakia,496228.53125,500.0,992.4570625
Mexico,Slovenia,1315766.6555633545,645.9816453192414,2036.8483610909846
Mexico,South Africa,65235368.91047394,123256.97542333062,529.2631000105322
Mexico,South Korea,176232690.0,320915.8689533235,549.1554237401474
Mexico,Spain,20040957.578269962,18943.07071974001,1057.957174672102
Mexico,Sweden,195167.0096679927,97.52862001493061,2001.1255120611231
Mexico,Switzerland,281520.919921875,181.3242264026637,1552.5830469928833
Mexico,Taiwan,22676648.661376927,51804.58158747959,437.734423606609
Mexico,Thailand,24629346.284110095,35374.68348607867,696.242166910206
Mexico,Trinidad and Tobago,354625.0,291.378,1217.0616861945653
Mexico,Tunisia,293669.0,168.0,1748.029761904762
Mexico,Turkey,5072243.275941137,3677.517363536987,1379.2574648954808
Mexico,United Arab Emirates,680884.0,390.18399999999997,1745.0331125827815
Mexico,United Kingdom,245848.25097656247,389.3041512929374,631.506882626511
Mexico,United States,11110378225.0,15377246.518271768,722.5206549038718
Mexico,Uruguay,19618344.0,11307.178489135691,1735.0344313437654
Mexico,Venezuela,20358391.62161255,21293.120253483557,956.1018478859111
Mexico,Vietnam,2509256.0,4227.625,593.5379793619348
Moldova,Austria,33599.359375,44.0,763.6218039772727
Moldova,Belgium,4815.765502929697,5.460000038146969,882.0083277076469
Moldova,Estonia,12571.73046875,22.0,571.4422940340909
Moldova,Finland,13.4167003631592,0.0140000004321337,958.335710645003
Moldova,France,2448.76000976563,1.11500000953674,2196.1972993910917
Moldova,Hungary,504.811187744141,0.291999995708466,1728.805462888248
Moldova,India,26658.328125,49.0,544.047512755102
Moldova,Israel,1000.0,0.885763190519012,1128.9699218750004
Moldova,Romania,600060.6815130711,651.2853518173599,921.3483457575846
Moldova,Russia,78.9400024414063,0.0776999969482422,1015.9588872827126
Moldova,Slovakia,2.03839993476868,0.0080000003799796,254.7999797437357
Moldova,Turkey,132.87300014495847,0.3745454181710406,354.7580445484997
Moldova,Ukraine,79341.388671875,101.166,784.2693066037504
Monaco,Colombia,15883.0302734375,10.14,1566.3737942246055
Mongolia,China (mainland),240788.0,634.6860340655594,379.3812799969819
Mongolia,South Korea,525622.0,1020.9955981401816,514.8131891630669
Montenegro,Austria,932009.2507324219,896.8721512109137,1039.1773782629639
Montenegro,Bosnia and Herzegovina,379444.3681640625,356.55600000000004,1064.1929126534471
Montenegro,Bulgaria,21284.66015625,22.3999996185303,950.2080588716778
Montenegro,Croatia,106.652397155762,0.400000005960464,266.630988916294
Montenegro,Germany,104994.5009765625,84.89999961853027,1236.6843515703197
Montenegro,Italy,3884977.9301757812,4303.78,902.689712340264
Montenegro,Kosovo,460.935913085938,1.65,279.35509883996247
Montenegro,Libya,91.9229965209961,0.054,1702.2777133517795
Montenegro,Macedonia,6509.8798828125,5.09,1278.9547903364441
Montenegro,Romania,208408.5751953125,217.60000228881842,957.7599862278208
Montenegro,Serbia,547226.22397995,525.656518546631,1041.033839916903
Montenegro,Slovenia,10615.31567382813,8.05499982833862,1317.854239609287
Montenegro,Switzerland,237408.068359375,173.85999999999999,1365.5128744931267
Montenegro,Turkey,204949.9090576172,163.446,1253.9304055016164
Montenegro,United Arab Emirates,96610.11083984375,68.64,1407.4899597879335
Morocco,Algeria,87338802.45996094,103250.092,845.8956381361959
Morocco,Angola,197184.0,253.05,779.2294013040901
Morocco,"Areas, nes., Spec Cat, Islands, Other",1269744.9609375,1000.22,1269.4656784882325
Morocco,Austria,138918.953125,72.0,1929.429904513889
Morocco,Bahrain,200480.34375,160.824,1246.5822498507684
Morocco,Bangladesh,580796.7006835938,1186.307,489.58380982628756
Morocco,Belgium,144197.73477816582,168.50099951215103,855.7678304321712
Morocco,Benin,101492.02046203612,79.96505742891131,1269.2046216844428
Morocco,Burkina Faso,459.441497802734,0.256971984863281,1787.905004692144
Morocco,Cameroon,587425.7520751953,741.975281799316,791.705285182368
Morocco,Canada,540556.4222412109,670.197,806.5634764721581
Morocco,China (mainland),419518.9833984375,1108.162,378.5718905705461
Morocco,Congo,21500.982421875,32.715,657.2209207359009
Morocco,Cuba,2028184.794921875,2183.565,928.8410443114242
Morocco,Czech Republic,36.0093994140625,0.0209999997168779,1714.7333285495906
Morocco,Côte d'Ivoire,598156.0123977661,850.8056191791724,703.0466171284179
Morocco,Egypt,6587830.262451172,10532.538,625.4741509075184
Morocco,France,2396450.1584538235,2500.955700780585,958.2137571272679
Morocco,Gambia,30.4787673950195,0.016,1904.9229621887187
Morocco,Germany,333493.10009765625,296.39999485015835,1125.145431484403
Morocco,Greece,208833.67651367188,272.2749986648563,766.9954183737801
Morocco,Guinea,30641.948356628425,28.836342071533203,1062.615649398808
Morocco,India,62886.2900390626,208.617,301.4437463824262
Morocco,Italy,4033651.9370117188,2690.924459374501,1498.983712812708
Morocco,Lebanon,1389979.921875,2998.645,463.53600438698146
Morocco,Libya,295585.34375,397.73,743.1809110451813
Morocco,Macedonia,258264.546875,142.624,1810.807065255497
Morocco,Madagascar,508.1875991821296,0.4432819995880127,1146.4205622029326
Morocco,Mali,4310.405975341799,4.895476058959961,880.487601905981
Morocco,Mauritania,796814.7484836581,840.588888448618,947.9244365866541
Morocco,Mexico,54154.0078125,40.57,1334.828883719497
Morocco,Niger,136731.6407470703,102.51218759140733,1333.8086325116262
Morocco,Norway,67714.708984375,46.263999999999996,1463.658762415161
Morocco,Pakistan,29786.296875,64.19,464.03328984265465
Morocco,Portugal,2172852.800598145,2042.6380645036702,1063.748315649897
Morocco,Qatar,55403.80859375,76.37,725.4656094507005
Morocco,Romania,315030.931640625,328.2160053253174,959.8280599642794
Morocco,Russia,462438.96875,293.55,1575.3328862204053
Morocco,Réunion,1979227.46875,2050.074,965.4419639242291
Morocco,Senegal,4931485.503197194,6125.259160673054,805.1064246978432
Morocco,Singapore,159246.34375,379.075,420.09191782628767
Morocco,Slovenia,21865.373046875,22.2000007629395,984.9266799745735
Morocco,South Africa,530707.2734375,336.82,1575.6406194332285
Morocco,Spain,7598198.202323917,9787.619204726245,776.3070919897353
Morocco,Swaziland,151382.5859375,112.83,1341.6873698262873
Morocco,Syria,5339581.476074219,11087.417,481.58930759745203
Morocco,Thailand,220367.568359375,192.68,1143.6971577713048
Morocco,Togo,3309.68286132813,1.51,2191.8429545219406
Morocco,Tunisia,882755.95703125,869.3499999999999,1015.4206672010698
Morocco,Turkey,2688314.6430343385,3839.97603550338,700.086307356845
Morocco,Ukraine,34386.2265625,24.5,1403.5194515306123
Morocco,United Arab Emirates,111312.984375,145.035,767.4904979832454
Morocco,United Kingdom,1746352.375,2773.103,629.7466682629531
Morocco,United States,1569234.0,2754.71,569.6548820020982
Morocco,Vietnam,114133.38671875,251.127,454.48472971345177
Mozambique,Botswana,296350.1717529297,317.17240625,934.350422398795
Mozambique,Canada,1963.66650390625,1.93,1017.4437844073834
Mozambique,Chile,24531.5205078125,11.0,2230.1382279829545
Mozambique,India,32174.685546875,62.0,518.946541078629
Mozambique,Indonesia,1102039.0,909.2620000000001,1212.014798814863
Mozambique,Kenya,489672.859375,1112.165,440.2879603071487
Mozambique,South Africa,142236.8350868225,198.27670999908446,717.3653178302146
Mozambique,Switzerland,214988.671875,100.0,2149.88671875
Mozambique,Thailand,833524.0625,742.74,1122.2285894121765
Myanmar,China (mainland),60384255.0,66840.288,903.4110535250835
Myanmar,India,644109.451171875,438.827,1467.798132685261
Myanmar,Indonesia,1331229.0,1236.6619999999998,1076.4695608015772
Myanmar,Japan,126043.4541015625,483.0,260.9595323013716
Myanmar,Malaysia,522112.6328125,388.868,1342.6474608671838
Myanmar,Mexico,25.0,0.1,250.0
Myanmar,Philippines,19086816.0,31000.0,615.7037419354839
Myanmar,Singapore,158585.83203125,271.90000534057674,583.250566077071
Myanmar,South Korea,150.0,0.1,1500.0
Myanmar,Taiwan,2544090.8984375,1778.0,1430.8722713371767
Myanmar,Thailand,4850239.245465994,6028.037921599013,804.6132603259083
Myanmar,United States,19300.0,9.96,1937.7510040160641
Namibia,Austria,118750.48046875,68.6999988555908,1728.5368624003418
Namibia,Botswana,23977.346389770526,27.43,874.1285595979048
Namibia,Canada,68.67040252685543,0.0329354861933918,2084.9973831761286
Namibia,France,713.241577148438,0.495999991893768,1437.9870742038202
Namibia,Germany,9639.900390625,7.30000019073486,1320.534265582614
Namibia,Ireland,1778.53662109375,2.059,863.7866056793346
Namibia,Kenya,156.416166305542,0.081,1931.063781549901
Namibia,Netherlands,300.006195068359,0.194999992847443,1538.493364474464
Namibia,Senegal,5804.26171875,7.799,744.231532087447
Namibia,Singapore,850215.4609375,796.8699970245366,1066.9437475524892
Namibia,South Africa,308937.0771794395,347.90393545282285,887.9953507204076
Namibia,United Kingdom,128910.40625,78.0,1652.697516025641
Nepal,Germany,2535.39990234375,2.09999990463257,1207.3333416590608
Nepal,India,153782381.0523606,171348.36092653652,897.4838172995006
Netherlands,Algeria,15431267.745056035,28720.541681345854,537.290275241526
Netherlands,Angola,421436.12037658686,302.77888482152673,1391.8940240003947
Netherlands,"Areas, nes., Spec Cat, Islands, Other",8111947.480558513,3989.044294790597,2033.5566318860206
Netherlands,Argentina,4221735.063446045,2989.3605364898663,1412.2535612259214
Netherlands,Aruba,53137.906143188484,34.327999405562934,1547.9464886782
Netherlands,Australia,3248528.862121583,2153.254680283313,1508.659840318638
Netherlands,Austria,1177927724.076429,1360586.9090110108,865.7497115951571
Netherlands,Azerbaijan,122702.481590271,129.35728589789366,948.5548551716249
Netherlands,Bahamas,20690.32632446289,25.390000849962206,814.9005762831114
Netherlands,Bahrain,249251.11230468773,280.73200002312694,887.8614204442465
Netherlands,Bangladesh,95660520.70025396,185942.28612167353,514.4635074436881
Netherlands,Belarus,237066.38216400155,120.76900127157576,1962.9737736333966
Netherlands,Belgium,4441501906.623244,5579604.280357147,796.0245356932278
Netherlands,Bolivia,72323.54345703125,101.66200160980225,711.4117596722374
Netherlands,"Bonaire, Saint Eustatius and Saba",3563.1936950683657,2.49399996548891,1428.706393093256
Netherlands,Bosnia and Herzegovina,1929826.1087951665,1495.94989570048,1290.0339204820248
Netherlands,Brazil,151554671.0,149918.0245219273,1010.9169426644448
Netherlands,Brunei Darussalam,7123.3662109375,10.9399995803833,651.1303916053644
Netherlands,Bulgaria,12232467.85910237,10523.20472225172,1162.4280038224808
Netherlands,Cameroon,40118.225830078096,27.20199980936014,1474.8263403881622
Netherlands,Canada,68945856.39193942,77077.09547438408,894.5051181236192
Netherlands,Cape Verde,1164.92053222656,0.529358098782643,2200.628525199691
Netherlands,Cayman Islands,70.651496887207,0.0439999997615814,1605.7158470463528
Netherlands,Chile,19750039.294263363,16461.789811052255,1199.7504233108004
Netherlands,China (mainland),135078293.72114468,157965.309730469,855.1136572430005
Netherlands,Colombia,4657657.361526495,4676.92696596262,995.8798577406994
Netherlands,Congo,189016.5703125,114.08699989318849,1656.7757105495168
Netherlands,Croatia,4856866.742641806,3110.649877173595,1561.3672172757872
Netherlands,Cuba,2962202.0920410166,2936.8533886653154,1008.6312457658029
Netherlands,Curacao,56871.51364135743,64.3904577804451,883.2289069177713
Netherlands,Cyprus,240069.60131609443,153.28267455510408,1566.1887555973656
Netherlands,Czech Republic,384102880.494187,325800.1455115067,1178.9524522499673
Netherlands,Côte d'Ivoire,649824.5030212402,564.1710003614426,1151.8218813177614
Netherlands,Denmark,402394078.4200809,356174.8104344817,1129.76568424145
Netherlands,Dominican Republic,931256.2513217926,1595.3635928509239,583.726653594766
Netherlands,Ecuador,14955016.136013027,13497.701260122327,1107.9676344738937
Netherlands,Egypt,77717596.09897426,125531.25618601782,619.109522681816
Netherlands,El Salvador,253442.8143615723,164.05200025439262,1544.893167828267
Netherlands,Equatorial Guinea,2752.667053222661,3.6160000413656213,761.2464108775525
Netherlands,Eritrea,4255.56005859375,1.89999997615814,2239.76847999684
Netherlands,Estonia,98986459.4316896,79253.79611403315,1248.9806707714595
Netherlands,Ethiopia,2004.84153747559,1.75200003385544,1144.3159239350862
Netherlands,Faroe Islands,2992.28295898438,5.90000009536743,507.1665950198653
Netherlands,Finland,202880199.8209524,204449.8679993886,992.3224788854307
Netherlands,France,2027879797.2143464,2438451.075740504,831.6261980357854
Netherlands,Gabon,10907.856140136715,11.82500004768372,922.4402618309795
Netherlands,Gambia,114.879997253418,0.200000002980232,574.3999777078641
Netherlands,Georgia,66274.703125,103.360000610352,641.2026193270191
Netherlands,Germany,7511989248.892945,9582280.405479698,783.9458804187319
Netherlands,Ghana,172803.39748764038,349.9138485158916,493.84555147091413
Netherlands,Gibraltar,1788.3370132446269,1.0800000140443438,1655.8675833231976
Netherlands,Greece,147686712.53756252,163295.07444841732,904.4162111834838
Netherlands,Guyana,427734.8576202393,457.3993658003044,935.1452791628568
Netherlands,Hong Kong SAR,1194156.8899559972,550.1515672312189,2170.5961794599675
Netherlands,Hungary,100846793.55785143,84697.04756879003,1190.6766109638563
Netherlands,Iceland,16079911.741863256,19843.230923804756,810.3474582142333
Netherlands,India,171141615.4305205,196709.61790142773,870.0215945530457
Netherlands,Indonesia,13015989.615488049,7619.48665531271,1708.2502016605818
Netherlands,Iran,6103896.287109375,5082.470102310178,1200.970426630728
Netherlands,Iraq,1393379.0388183594,2850.6015459109412,488.80175513028064
Netherlands,Ireland,12595017.752896309,8733.278891470762,1442.1865955977958
Netherlands,Israel,12335648.87294388,12143.574925801235,1015.8169195081548
Netherlands,Italy,2029900451.3166635,1749372.2076862694,1160.3593805811186
Netherlands,Japan,49066214.55772808,30468.731182872427,1610.3793184965305
Netherlands,Jordan,8479791.706775665,9526.518844111653,890.1249076956404
Netherlands,Kazakhstan,166059.74100494434,116.31699803355153,1427.6480979765706
Netherlands,Kenya,2763337.492527008,3321.1960121947354,832.030835392013
Netherlands,Kosovo,33466.39730834962,64.13200008869168,521.836170118928
Netherlands,Kuwait,135493.24333190912,61.826982444197334,2191.4904783554675
Netherlands,Kyrgyzstan,5118.068435668946,5.5150001347065,928.0268922316758
Netherlands,Latvia,13024535.787486615,8425.21404075964,1545.8996916251979
Netherlands,Lebanon,2270981.3228111267,2656.1528255522726,854.9889528058085
Netherlands,Libya,24625.453186035156,24.924999833106984,987.9820802777318
Netherlands,Liechtenstein,13481.258476257324,17.513999251648748,769.7418666378105
Netherlands,Lithuania,9647823.270341098,8005.947213512829,1205.082048762079
Netherlands,Luxembourg,351365518.1908808,290550.4226317199,1209.3099538741526
Netherlands,Macedonia,975436.7252807617,579.7909914384365,1682.3937240914095
Netherlands,Madagascar,15021.400568008423,17.228999983519316,871.8672344522254
Netherlands,Malaysia,4446060.564319612,2736.979232094739,1624.4407382356471
Netherlands,Malta,1089736.8340430257,1041.616850402408,1046.197393621299
Netherlands,Mauritius,63533.67517089845,59.486000061035185,1068.0441634285407
Netherlands,Mexico,675187527.3507795,787161.7050944467,857.7494598390911
Netherlands,Moldova,39069.3671875,17.7320003509521,2203.325423767106
Netherlands,Mongolia,170.1083984375,0.0840000035241246,2025.0998964380435
Netherlands,Montenegro,6925.012878417971,9.12599981203675,758.8223779365211
Netherlands,Morocco,100292982.28920749,116922.32222478154,857.7744641129829
Netherlands,Mozambique,1321534.1298828125,1304.7670001983643,1012.8506696459208
Netherlands,Myanmar,154.643997192383,0.245000004768372,631.199976255456
Netherlands,Namibia,14162.17504882813,9.815999984741211,1442.7643715202698
Netherlands,New Zealand,353608.40765666985,248.3331654241144,1423.9274365659605
Netherlands,Nigeria,229301977.03350836,128894.9721754037,1778.9830989021677
Netherlands,Norway,36729990.17251587,27279.969920169315,1346.4087489832505
Netherlands,Oman,3905028.9078578954,2007.102645118035,1945.604983061664
Netherlands,"Other Europe, nes.",186926427.62840545,89043.81155931865,2099.263546281147
Netherlands,Pakistan,78204210.7899132,157721.89705541852,495.8361029758265
Netherlands,Panama,90237.83496093754,105.7375035557889,853.413707779913
Netherlands,Papua New Guinea,12934.8662109375,20.4930000305176,631.1846089725888
Netherlands,Paraguay,8766.982421875,4.25299978256226,2061.3644180798074
Netherlands,Peru,117068691.72526267,106278.72566032616,1101.525173527409
Netherlands,Philippines,533392.2456884384,484.5969925962852,1100.6924389495834
Netherlands,Poland,564058368.0096895,502125.4605923642,1123.3414998400244
Netherlands,Portugal,261684280.49210116,255195.35040916735,1025.427305288007
Netherlands,Qatar,287784.86470413214,198.91831319759427,1446.7489698560978
Netherlands,Romania,45617541.34200479,29890.717997727712,1526.1440473083528
Netherlands,Russia,96722211.75332297,72355.19172051745,1336.7694764313073
Netherlands,Saint Lucia,1855.6209335327121,1.0074697011072207,1841.8627691665204
Netherlands,Saint Maarten,22146.675048828154,18.96900007128716,1167.5193719014717
Netherlands,San Marino,98139390.01965332,102261.79112338841,959.6877674598812
Netherlands,Saudi Arabia,131545521.25008559,109749.30644796148,1198.600023157859
Netherlands,Senegal,26137.67919921875,15.35999965667724,1701.6718609011348
Netherlands,Serbia,4888762.804668428,4047.930926080492,1207.718929483338
Netherlands,Sierra Leone,64923.03125,67.2600021362305,965.2546712458153
Netherlands,Singapore,381181.1707382202,494.0209879153152,771.5890216461048
Netherlands,Slovakia,83845276.10130896,60588.834801089724,1383.8403787854484
Netherlands,Slovenia,38132407.961003184,22039.348258051512,1730.1967151897281
Netherlands,South Africa,111604585.53530529,87186.56412817088,1280.0663342030323
Netherlands,South Korea,1875921.0,1517.7997788187286,1235.9476040113734
Netherlands,South Sudan,228.299194335938,0.358000010251999,637.707228486492
Netherlands,Spain,986386804.6408255,1012990.5720878224,973.7373987675273
Netherlands,Sri Lanka,2052850.2831573484,2830.3870029257378,725.2896091719405
Netherlands,Suriname,1230199.988595963,1112.4839672629253,1105.8136789356683
Netherlands,Sweden,1087241962.348043,1101409.2567250235,987.1371206565794
Netherlands,Switzerland,169066730.39914942,185822.3244663647,909.8300265302721
Netherlands,Syria,6610580.975830078,10675.657019853592,619.2200595744446
Netherlands,Taiwan,24817189.036628723,16613.90035372782,1493.7605564162575
Netherlands,Tanzania,1943.98742675781,1.5900000333786,1222.6335760679326
Netherlands,Thailand,29468441.41278172,29119.725360462096,1011.9752521015565
Netherlands,Trinidad and Tobago,8574161.591960907,7311.91198728268,1172.6292120137125
Netherlands,Tunisia,17217784.664665226,29360.173617988345,586.4333395534235
Netherlands,Turkey,889587911.5022248,1229640.1457650664,723.4538613317106
Netherlands,Turkmenistan,82844.19189453119,60.901998758316005,1360.2869131322072
Netherlands,Ukraine,5265873.745323182,5181.220762567045,1016.3384242122498
Netherlands,United Arab Emirates,24852607.652454376,23343.44469136305,1064.6503967621243
Netherlands,United Kingdom,1405287430.027049,1637036.9618105954,858.433537427752
Netherlands,United States,4554885178.0,4638623.244890639,981.9476464308942
Netherlands,Uruguay,295300.1202392578,249.19103177834484,1185.035103919498
Netherlands,Venezuela,1710973.5166015625,1369.2804331895304,1249.5420770865103
Netherlands,Vietnam,5886571.426536561,9192.975210292354,640.3336560666476
Netherlands,West Bank,217577.46875,401.669006347656,541.6834889214242
Netherlands,Yemen,1134975.5625,1573.052993774415,721.5113330522431
Netherlands,Zambia,606.031982421875,1.23800003528595,489.5250122362843
Netherlands Antilles,Ghana,7.18522024154663,0.0093999996185302,764.3851630996261
Netherlands Antilles,India,785331.0045928955,887.078,885.3009595468443
Netherlands Antilles,Singapore,113691.28125,136.3499984741211,833.8194537756327
Netherlands Antilles,Thailand,27256.0966796875,42.022000000000006,648.6149321709461
New Caledonia,Canada,4.61396503448486,0.012,384.4970862070716
New Zealand,American Samoa,119996.63261222841,148.5071844216915,808.0190401529238
New Zealand,Australia,26887507.445129402,48333.840388434764,556.2874215880225
New Zealand,Canada,21476230.843078613,38620.591617862854,556.0823887831225
New Zealand,China (mainland),178446.7265625,102.588,1739.4502920663238
New Zealand,Cook Islands,441517.8226776125,328.36835447291253,1344.580915497549
New Zealand,Costa Rica,23051.400390625,24.935,924.4596106125928
New Zealand,East Timor,31021.287109375,25.14,1233.9414124651948
New Zealand,Ecuador,108324.3203125,104.642,1035.1896973729479
New Zealand,Fiji,58419558.5581875,75759.80783899245,771.1154532274278
New Zealand,France,881.287780761719,0.897000014781952,982.4835744021113
New Zealand,French Polynesia,802279.0758666993,610.4589715297769,1314.2227623524504
New Zealand,Germany,2443.40002441407,2.2999999523162797,1062.3478587264208
New Zealand,Guam,471.623992919922,0.216,2183.4444116663053
New Zealand,Hong Kong SAR,1219876.41015625,2713.853,449.49981084319967
