Nominal Value (SUM),Tons (SUM),Nominal Value (SUM)_export,Tons (SUM)_export,Nominal Value (SUM)_import,Tons (SUM)_import,Nominal Value (SUM)_product,Tons (SUM)_product,Average Cost,log(Nominal Value (SUM)),log(Tons (SUM)),log(Nominal Value (SUM)_export),log(Tons (SUM)_export),log(Nominal Value (SUM)_import),log(Tons (SUM)_import),log(Nominal Value (SUM)_product),log(Tons (SUM)_product),log(Average Cost)
1798533417.0,2727808.271391576,157745227260.328,202306003.3652501,7489451633.987148,10946534.846878693,1.1814252500585375e+21,2214549715570468.8,94.98646827176016,21.310237401411076,14.819009013727657,25.784247082824955,19.125291977255003,22.736761418709502,16.20853351180533,48.52100850153446,35.33382548906034,4.553734442210478
6403233400.65735,5456854.931404223,157745227260.328,202306003.3652501,85028215439.92317,115714020.75218745,1.341279516811081e+22,2.3409641071698656e+16,95.57016973935409,22.580068918584672,15.51238316186856,25.784247082824955,19.125291977255003,25.166248984706765,18.56663236677691,50.95049606753172,37.69192434403192,4.559860739350112
6092657134.678224,4330456.716278844,157745227260.328,202306003.3652501,29543652475.693275,33028302.14139705,4.660370173878388e+21,6681823804165970.0,67.88025608365977,22.53035013462521,15.281183571617001,25.784247082824955,19.125291977255003,24.10913475148724,17.31287539251555,49.893381834312194,36.438167369770554,4.217745212952601
3343824740.737521,3593380.222458571,157745227260.328,202306003.3652501,16986894723.92083,19522853.46143032,2.679601568672158e+21,3949590458067408.0,49.68652583719443,21.93038112072888,15.094603883613559,25.784247082824955,19.125291977255003,23.555707985114616,16.787096309691492,49.33995506793957,35.912388286946495,3.905733786430041
3248858019.0,3171124.126422359,157745227260.328,202306003.3652501,55197296936.53189,71488192.66756846,8.70711014940903e+21,1.4462490546380756e+16,107.78178205624864,21.901569392770842,14.969596697006137,25.784247082824955,19.125291977255003,24.734179820489373,18.08504285651101,50.51842690331433,37.21033483376601,4.680108646570264
696420600.6090342,666057.7480543676,157745227260.328,202306003.3652501,7505180857.672238,8804172.188609717,1.1839064600233703e+21,1781136888417119.2,89.75623932586818,20.361464346996076,13.409131654553878,25.784247082824955,19.125291977255003,22.738859400032247,15.990736279434703,48.5231064828572,35.11602825668971,4.4970975439032355
1501587788.367897,2013218.321689426,157745227260.328,202306003.3652501,3491987766.0907483,3966841.6543924217,5.508444037522702e+20,802515881082927.8,107.74942395942504,21.129788910790012,14.515245154622498,25.784247082824955,19.125291977255003,21.97373697150719,15.19348078299334,47.75798405433215,34.31877276024834,4.679808382885344
18841101227.0,23948448.269690048,157745227260.328,202306003.3652501,45189048533.220924,62036767.3909452,7.128356730550926e+21,1.25504104725618e+16,56.03795754602629,23.65930655592568,16.991414089312606,25.784247082824955,19.125291977255003,24.534120605339822,17.94323778967565,50.31836768816478,37.06852976693065,4.026029274445348
1212777505.4304838,1426443.9698808778,157745227260.328,202306003.3652501,30411831383.82331,41310141.89855985,4.797321253043984e+21,8357289705949011.0,102.36844087149414,20.916179025047196,14.17069517082775,25.784247082824955,19.125291977255003,24.13809755990105,17.536618594335817,49.922344642726,36.66191057159082,4.628578470489372
141341193.1307303,110328.3518158696,157745227260.328,202306003.3652501,8710318987.062227,7368504.891323383,1.374011248124081e+21,1490692775340930.5,102.41763064915176,18.76668733475588,11.611216214966703,25.784247082824955,19.125291977255003,22.887774250224282,15.812725379450582,48.67202133304924,34.938017356705586,4.629058872093235
234472785.67239663,188240.31210139804,157745227260.328,202306003.3652501,2669614115.0918794,2993415.9970440585,4.21118885282548e+20,605586026771588.9,112.2609428755019,19.27285008654625,12.145474681397097,25.784247082824955,19.125291977255003,21.705199772730836,14.911925767167954,47.48944685555579,34.03721774442296,4.720826008512292
538121806.1374359,470285.8435492106,157745227260.328,202306003.3652501,14216521519.3457,15103076.82513566,2.242588417920531e+21,3055443111011526.0,82.39578828913855,20.10359549796013,13.061095966585373,25.784247082824955,19.125291977255003,23.377670612504716,16.53040904428226,49.16191769532967,35.65570102153726,4.411534322613221
2859615190.0,3142092.013115461,157745227260.328,202306003.3652501,120595761242.0,180354448.0683238,1.902340576375154e+22,3.648678757784814e+16,71.75468629544517,21.7739529037746,14.960399382256071,25.784247082824955,19.125291977255003,25.51570997337472,19.0104346285435,51.29995705619967,38.1357266057985,4.273253166729082
364589324.0192087,251759.7438370376,43108679125.63054,51738983.78991773,15364702118.217093,15875548.654514426,6.623520134751165e+20,821384754491972.1,66.40963003269489,19.714282138428537,12.436230514249042,24.486990185607905,17.76172209382417,23.455338645306572,16.580290663060108,47.94232883091448,34.34201275688428,4.19584207657934
3768162836.320196,5043199.304891307,43108679125.63054,51738983.78991773,32479866310.468662,47476506.68932843,1.400164134821371e+21,2456386210001084.5,32.21906871710461,22.04985340831068,15.433551221374753,24.486990185607905,17.76172209382417,24.20388623617442,17.675745550637778,48.69087642178232,35.43746764446195,3.472558473454772
39462893.00243378,22200.704697948426,43108679125.63054,51738983.78991773,8298699654.963992,9379886.163980313,3.5774598058582363e+20,485305778189451.0,107.5871836214716,17.490871370682132,10.007879310507398,24.486990185607905,17.76172209382417,22.83936467139861,16.05407818487255,47.326354857006514,33.81580027869672,4.6783015293087535
54399747.80322839,50085.193176388326,43108679125.63054,51738983.78991773,21831402497.170246,21647464.564676967,9.411229251130014e+20,1120017818204640.0,101.04739977167478,17.81187007584536,10.821480698009342,24.486990185607905,17.76172209382417,23.80661525176477,16.890398895378258,48.293605437372676,34.65212098920242,4.615589711422312
93248869.15996288,49439.26060825671,43108679125.63054,51738983.78991773,77759127639.26492,106341819.28649531,3.3520932824900205e+21,5502017664254342.0,86.69812632910659,18.35078248944376,10.808500136685126,24.486990185607905,17.76172209382417,25.076881778404815,18.482169174098892,49.56387196401272,36.24389126792306,4.462432272585347
10700819707.79541,10489979.85918257,43108679125.63054,51738983.78991773,82866679359.00713,85265665.52379914,3.5722730906939493e+21,4411558886372391.0,32.98409239611592,23.09358618368519,16.165931060368976,24.486990185607905,17.76172209382417,25.140498880520713,18.261282417056094,49.62748906612862,36.02300451088026,3.496025396641153
264804193.8289537,166155.2751677679,43108679125.63054,51738983.78991773,31245526612.397964,36080361.29465354,1.3469533808452137e+21,1866761228158454.8,101.296243562451,19.394501219624345,12.020678022708578,24.486990185607905,17.76172209382417,24.165142054478846,17.40125926681847,48.65213224008675,35.16298136064264,4.618049328261554
4484586.635799409,2257.266472059583,43108679125.63054,51738983.78991773,38517934065.54635,59878521.730703816,1.6604572602138312e+21,3098053865189121.0,134.31566026572094,15.31615688329648,7.721909834562483,24.486990185607905,17.76172209382417,24.374389789664068,17.907828430014973,48.86137997527197,35.66955052383914,4.9001927033262636
4904518.285644531,2561.946461193712,43108679125.63054,51738983.78991773,7489451633.987148,10946534.846878693,3.228603673164813e+20,566362588998426.2,188.4564253903152,15.405667437319762,7.848522584968115,24.486990185607905,17.76172209382417,22.736761418709502,16.20853351180533,47.22375160431741,33.9702556056295,5.238866815127194
6948865961.732206,8466799.43843825,43108679125.63054,51738983.78991773,85028215439.92317,115714020.75218745,3.665454056024632e+21,5986925843963629.0,40.94983338518529,22.661844312235498,15.951663124903003,24.486990185607905,17.76172209382417,25.166248984706765,18.56663236677691,49.65323917031467,36.32835446060108,3.712347741552957
37882347.167362206,21102.654630817324,43108679125.63054,51738983.78991773,29543652475.693275,33028302.14139705,1.2735878347738018e+21,1708850789102247.0,106.81642606559396,17.44999578759805,9.957154123437583,24.486990185607905,17.76172209382417,24.10913475148724,17.31287539251555,48.59612493709514,35.07459748633972,4.6711117168120655
2973015.0153503427,1670.890889939986,43108679125.63054,51738983.78991773,16986894723.92083,19522853.46143032,7.322825939943694e+20,1010092598773882.4,84.23755794607649,14.905087152539409,7.4211122301977825,24.486990185607905,17.76172209382417,23.555707985114616,16.787096309691492,48.04269817072252,34.54881840351566,4.433640878161418
188157607.4227744,179641.0195325351,43108679125.63054,51738983.78991773,55197296936.53189,71488192.66756846,2.3794825622391027e+21,3698726441597840.0,115.87634326812744,19.05279050694092,12.09871580260605,24.486990185607905,17.76172209382417,24.734179820489373,18.08504285651101,49.221170006097275,35.84676495033518,4.752523616208277
83034632.94796859,61141.659644445484,43108679125.63054,51738983.78991773,7505180857.672238,8804172.188609717,3.235384333732171e+20,455518922150122.7,92.53690208892866,18.234768343163633,11.020948740062432,24.486990185607905,17.76172209382417,22.738859400032247,15.990736279434703,47.225849585640155,33.75245837325887,4.527607506464308
44033010.95036579,26966.50689231357,43108679125.63054,51738983.78991773,3491987766.0907483,3966841.6543924217,1.5053498011903345e+20,205240356053780.0,112.23570512623604,17.600450159458486,10.202350889477618,24.486990185607905,17.76172209382417,21.97373697150719,15.19348078299334,46.460727157115095,32.95520287681751,4.7206011699715225
8749771807.852434,13827885.55133456,43108679125.63054,51738983.78991773,30411831383.82331,41310141.89855985,1.3110138807480195e+21,2137344762048788.8,34.73718842521174,22.89229345787329,16.442197803400926,24.486990185607905,17.76172209382417,24.13809755990105,17.536618594335817,48.62508774550895,35.29834068815998,3.5478108256210343
678346.5283203127,420.4197056507335,43108679125.63054,51738983.78991773,2669614115.0918794,2993415.9970440585,1.1508353827674997e+20,154876301747542.97,106.06316487892012,13.427413540070791,6.041253511478797,24.486990185607905,17.76172209382417,21.705199772730836,14.911925767167954,46.192189958338744,32.673647860992126,4.664034811721244
890031857.8871716,690724.2027744618,43108679125.63054,51738983.78991773,14216521519.3457,15103076.82513566,6.128554644600953e+20,781417847033576.0,47.03273158802952,20.606767815428665,13.445495895399096,24.486990185607905,17.76172209382417,23.377670612504716,16.53040904428226,47.864660798112624,34.29213113810643,3.8508437760910157
1234516568.0,753243.9560167985,43108679125.63054,51738983.78991773,120595761242.0,180354448.0683238,5.19872397529253e+21,9331355865046564.0,81.12448420284983,20.933945287477595,13.53214443308621,24.486990185607905,17.76172209382417,25.51570997337472,19.0104346285435,50.00270015898262,36.77215672236767,4.395984816949802
5426705747.995422,4156568.282762642,87568789495.22942,88128706.37342833,15364702118.217093,15875548.654514426,1.3454683654470582e+21,1399091565890777.0,28.544485798897256,22.41459811054582,15.240200359765568,25.19569048710339,18.29430887635048,23.455338645306572,16.580290663060108,48.65102913240996,34.87459953941059,3.351463775552704
4069335235.124939,5041883.707752091,87568789495.22942,88128706.37342833,32479866310.468662,47476506.68932843,2.844222575774624e+21,4184043117659932.0,37.06800781105398,22.126745490167508,15.433290321757957,25.19569048710339,18.29430887635048,24.20388623617442,17.675745550637778,49.39957672327781,35.97005442698826,3.6127542744467163
503132877.9927979,416126.141017909,87568789495.22942,88128706.37342833,8298699654.963992,9379886.163980313,7.267070831696748e+20,826637233561604.0,101.47388827310829,20.036364864136846,12.938743716881158,25.19569048710339,18.29430887635048,22.83936467139861,16.05407818487255,48.035055158502004,34.348387061223036,4.619801506992204
258936562.0462036,178876.6004261511,87568789495.22942,88128706.37342833,21831402497.170246,21647464.564676967,1.911749489660327e+21,1907763048349611.2,100.01658328381517,19.372093655477993,12.094451463994973,25.19569048710339,18.29430887635048,23.80661525176477,16.890398895378258,49.00230573886816,35.18470777172874,4.605336005077498
2305704314.766236,1479665.7084928006,87568789495.22942,88128706.37342833,77759127639.26492,106341819.28649531,6.809272679575465e+21,9371766967115724.0,68.33669623583044,21.558652026272725,14.207326747587231,25.19569048710339,18.29430887635048,25.076881778404815,18.482169174098892,50.2725722655082,36.77647805044938,4.224446902466643
13579784621.95837,17358835.026794504,87568789495.22942,88128706.37342833,51544634493.05953,55433892.192151785,4.5137012475312713e+21,4885317208138426.0,32.98409239611592,23.331848099007036,16.66961215819325,25.19569048710339,18.29430887635048,24.665713958443515,17.830701737082563,49.86140444554691,36.12501061343305,3.496025396641153
939425578.003296,742947.2482141637,87568789495.22942,88128706.37342833,31245526612.397964,36080361.29465354,2.736132942588666e+21,3179715566383730.5,95.75789226165725,20.660779159207884,13.51838032281353,25.19569048710339,18.29430887635048,24.165142054478846,17.40125926681847,49.36083254158224,35.69556814316895,4.561823050373158
47840277.57208252,43413.8932302875,87568789495.22942,88128706.37342833,38517934065.54635,59878521.730703816,3.3729688599769545e+21,5277016659680144.0,126.19142073089866,17.683378469681845,10.678534789374394,25.19569048710339,18.29430887635048,24.374389789664068,17.907828430014973,49.57008027676746,36.20213730636546,4.837799966266142
47541888.122314446,30620.40714649336,87568789495.22942,88128706.37342833,7489451633.987148,10946534.846878693,6.558422135713226e+20,964703955327073.6,153.28641501891633,17.67712173560563,10.329421965873546,25.19569048710339,18.29430887635048,22.736761418709502,16.20853351180533,47.9324519058129,34.50284238815581,5.0323081649837755
7474639773.151185,7768549.071024195,87568789495.22942,88128706.37342833,85028215439.92317,115714020.75218745,7.445817899013648e+21,1.0197726958158318e+16,42.80117261231791,22.734781764179157,15.865593970160806,25.19569048710339,18.29430887635048,25.166248984706765,18.56663236677691,50.36193947181015,36.86094124312739,3.75656549969651
28334262.93511965,16533.932340352963,87568789495.22942,88128706.37342833,29543652475.693275,33028302.14139705,2.587101884564198e+21,2910741541432055.0,91.26426739562284,17.159582334723073,9.713170053651893,25.19569048710339,18.29430887635048,24.10913475148724,17.31287539251555,49.30482523859063,35.607184268866035,4.513759335260953
50957064.90405271,29188.759389644936,87568789495.22942,88128706.37342833,16986894723.92083,19522853.46143032,1.4875218082566465e+21,1720523820273861.5,67.63886068585553,17.746493971495145,10.281538961733753,25.19569048710339,18.29430887635048,23.555707985114616,16.787096309691492,48.75139847221801,35.08140518604197,4.214182680095729
1016754657.4551388,752636.7050550816,87568789495.22942,88128706.37342833,55197296936.53189,71488192.66756846,4.833560476140833e+21,6300161940767213.0,89.83945273689667,20.73988168346906,13.531337926952848,25.19569048710339,18.29430887635048,24.734179820489373,18.08504285651101,49.929870307592765,36.379351732861494,4.498024218881099
517715898.0260621,411303.1641970738,87568789495.22942,88128706.37342833,7505180857.672238,8804172.188609717,6.572196026491256e+20,775900305671089.6,75.27484722659426,20.06493719035573,12.927085847349813,25.19569048710339,18.29430887635048,22.738859400032247,15.990736279434703,47.93454988713564,34.285045155785184,4.321146044828631
333476541.7622681,263806.6343931237,87568789495.22942,88128706.37342833,3491987766.0907483,3966841.6543924217,3.057891416087172e+20,349592623389834.4,75.81804672246645,19.625083081302588,12.482971668278617,25.19569048710339,18.29430887635048,21.97373697150719,15.19348078299334,47.169427458610585,33.487789659343825,4.328336347720816
3854208.06713867,2011.637419985668,87568789495.22942,88128706.37342833,45189048533.220924,62036767.3909452,3.957150278495329e+21,5467220057753283.0,86.17660651741042,15.164676113821104,7.606704306225443,25.19569048710339,18.29430887635048,24.534120605339822,17.94323778967565,49.729811092443214,36.23754666602613,4.456398754728846
4291601694.849,4710664.146800222,87568789495.22942,88128706.37342833,30411831383.82331,41310141.89855985,2.663127260614435e+21,3640609365622841.0,46.98445038987268,22.179925855649195,15.365339463865144,25.19569048710339,18.29430887635048,24.13809755990105,17.536618594335817,49.33378804700444,35.8309274706863,3.8498167042008493
1595970630.105103,1158934.7094941663,87568789495.22942,88128706.37342833,8710318987.062227,7368504.891323383,7.627520898143521e+20,649376803978608.9,50.27363002585007,21.190747933614922,13.96301178725293,25.19569048710339,18.29430887635048,22.887774250224282,15.812725379450582,48.083464737327674,34.10703425580106,3.9174806856772957
85987024.11114502,54348.27475303728,87568789495.22942,88128706.37342833,2669614115.0918794,2993415.9970440585,2.3377487647797395e+20,263805879457019.03,79.45123558277642,18.269706960405337,10.903168148771144,25.19569048710339,18.29430887635048,21.705199772730836,14.911925767167954,46.90089025983423,33.206234643518435,4.3751434445644595
2197275594.851915,1977058.2156636908,87568789495.22942,88128706.37342833,14216521519.3457,15103076.82513566,1.2449235802819826e+21,1331014622857710.8,43.392570357232586,21.510484063925514,14.497120548185421,25.19569048710339,18.29430887635048,23.377670612504716,16.53040904428226,48.57336109960811,34.82471792063274,3.770288236526175
5091765864.0,3973590.6069445903,87568789495.22942,88128706.37342833,120595761242.0,180354448.0683238,1.0560424830217644e+22,1.5894404196955036e+16,70.04615610557092,22.350890535437507,15.19518067890712,25.19569048710339,18.29430887635048,25.51570997337472,19.0104346285435,50.71140046047811,37.30474350489398,4.249154397695263
47353161.25065756,37524.102880048944,50812620524.42151,74242086.51628137,15364702118.217093,15875548.654514426,7.807207782037405e+20,1178633856701894.2,143.52369464499404,17.673144138845235,10.532738748955358,24.651410596195962,18.122841751061845,23.455338645306572,16.580290663060108,48.106749241502534,34.70313241412195,4.966500141046266
1850561669.209804,2301048.196563812,50812620524.42151,74242086.51628137,32479866310.468662,47476506.68932843,1.6503871215177866e+21,3524754917119932.5,101.6814847749797,21.338755034936252,14.648875314718962,24.651410596195962,18.122841751061845,24.20388623617442,17.675745550637778,48.85529683237038,35.79858730169963,4.621845229203574
391778406.0,303664.54695680004,50812620524.42151,74242086.51628137,8298699654.963992,9379886.163980313,4.21678676413833e+20,696382320099096.9,123.33617021269178,19.786206947101316,12.62367890716587,24.651410596195962,18.122841751061845,22.83936467139861,16.05407818487255,47.49077526759457,34.1769199359344,4.8149137184301525
311611819.5988785,246081.7000171082,50812620524.42151,74242086.51628137,21831402497.170246,21647464.564676967,1.10931077060462e+21,1607152937068882.5,127.80658895465564,19.557268803201925,12.413418873667574,24.651410596195962,18.122841751061845,23.80661525176477,16.890398895378258,48.458025847960734,35.0132406464401,4.850518097380124
2646465239.7581406,5933217.12092285,50812620524.42151,74242086.51628137,77759127639.26492,106341819.28649531,3.9511450450440246e+21,7895038547766742.0,96.67571060131336,21.69649071475631,15.596077140041071,24.651410596195962,18.122841751061845,25.076881778404815,18.482169174098892,49.72829237460078,36.60501092516074,4.5713621878807595
164565155.29887483,139630.59138782218,50812620524.42151,74242086.51628137,51544634493.05953,55433892.192151785,2.619117952565841e+21,4115527820063947.0,101.296243562451,18.918817130594615,11.846755581319538,24.651410596195962,18.122841751061845,24.665713958443515,17.830701737082563,49.31712455463948,35.95354348814441,4.618049328261554
562187172.3558961,457691.9764371668,50812620524.42151,74242086.51628137,82866679359.00713,85265665.52379914,4.210673132388142e+21,6330300916686205.0,95.75789226165725,20.147345399306772,13.033951696309286,24.651410596195962,18.122841751061845,25.140498880520713,18.261282417056094,49.791909476716675,36.38412416811794,4.561823050373158
3525026530.0,4920267.96318924,50812620524.42151,74242086.51628137,38517934065.54635,59878521.730703816,1.9571971670572949e+21,4445506390797946.5,102.9058928048742,21.983153799423455,15.40887355104823,24.651410596195962,18.122841751061845,24.374389789664068,17.907828430014973,49.02580038586003,36.03067018107682,4.6338149084974205
667038212.8055785,637545.5502159741,50812620524.42151,74242086.51628137,7489451633.987148,10946534.846878693,3.805586638137976e+20,812693587155456.8,101.9695353689458,20.31835789280194,13.36538100478137,24.651410596195962,18.122841751061845,22.736761418709502,16.20853351180533,47.388172014905464,34.331375262867176,4.624674095819179
5047214689.367312,6207503.349802516,50812620524.42151,74242086.51628137,85028215439.92317,115714020.75218745,4.320506445017574e+21,8590850339830677.0,107.09135122365268,22.34210238141593,15.641269336002253,24.651410596195962,18.122841751061845,25.166248984706765,18.56663236677691,49.81765958090273,36.689474117838756,4.673682219978645
1652744123.4174802,1584715.9815243536,50812620524.42151,74242086.51628137,29543652475.693275,33028302.14139705,1.5011904021527884e+21,2452090065067481.0,120.38658143861456,21.225702848532542,14.275915757769525,24.651410596195962,18.122841751061845,24.10913475148724,17.31287539251555,48.760545347683205,35.4357171435774,4.790708076818331
1202925138.7632167,1839360.826928956,50812620524.42151,74242086.51628137,16986894723.92083,19522853.46143032,8.631486354948869e+20,1449417375728192.8,65.57747073128934,20.908022043210654,14.424928692566871,24.651410596195962,18.122841751061845,23.555707985114616,16.787096309691492,48.207118581310574,34.90993806075334,4.183232202988842
258031360.59158096,342791.3676805594,50812620524.42151,74242086.51628137,55197296936.53189,71488192.66756846,2.804719303209809e+21,5307432584918209.0,147.51542778823753,19.36859168817951,12.744877283593361,24.651410596195962,18.122841751061845,24.734179820489373,18.08504285651101,49.38559041668534,36.20788460757286,4.993932765484672
75285520.77472402,49354.49551037383,50812620524.42151,74242086.51628137,7505180857.672238,8804172.188609717,3.813579068880518e+20,653640113331000.9,120.81228168639396,18.13679838709231,10.806784135147915,24.651410596195962,18.122841751061845,22.738859400032247,15.990736279434703,47.39026999622821,34.11357803049655,4.794237949922066
106300768.19546764,118116.90013149114,50812620524.42151,74242086.51628137,3491987766.0907483,3966841.6543924217,1.7743704923429156e+20,294506601301790.9,109.51179425379075,18.481783069960265,11.679430092129573,24.651410596195962,18.122841751061845,21.97373697150719,15.19348078299334,46.62514756770315,33.31632253405519,4.696032253536522
1028391850.0,1269145.045033147,50812620524.42151,74242086.51628137,45189048533.220924,62036767.3909452,2.2961739749782213e+21,4605739051828976.0,97.78513814980056,20.751262108392673,14.05385403885141,24.651410596195962,18.122841751061845,24.534120605339822,17.94323778967565,49.18553120153578,36.0660795407375,4.582772603834948
706731576.0004958,865714.5399025476,50812620524.42151,74242086.51628137,30411831383.82331,41310141.89855985,1.5453048475589065e+21,3066951128832740.5,117.31049149269622,20.3761614855749,13.671310502606945,24.651410596195962,18.122841751061845,24.13809755990105,17.536618594335817,48.789508156097014,35.65946034539766,4.764824193200236
5058811.658385994,4728.476334466478,50812620524.42151,74242086.51628137,8710318987.062227,7368504.891323383,4.425941333362565e+20,547053177637273.0,128.55597291311122,15.436642163560695,8.461358301571831,24.651410596195962,18.122841751061845,22.887774250224282,15.812725379450582,47.53918484642024,33.935567130512425,4.856364396367313
105630482.3388138,68205.86576441173,50812620524.42151,74242086.51628137,2669614115.0918794,2993415.9970440585,1.35650088976803e+20,222237449431765.6,109.48764336711984,18.475457546094077,11.130285848408885,24.651410596195962,18.122841751061845,21.705199772730836,14.911925767167954,46.3566103689268,33.0347675182298,4.695811696926595
361455773.4349366,368627.799535494,50812620524.42151,74242086.51628137,14216521519.3457,15103076.82513566,7.223787131397854e+20,1121283936313765.8,94.63932820164544,19.705650250266654,12.81754274062382,24.651410596195962,18.122841751061845,23.377670612504716,16.53040904428226,48.02908120870068,34.65325079534411,4.550073121183879
1879081558.0,2357432.3492136537,50812620524.42151,74242086.51628137,120595761242.0,180354448.0683238,6.127786652843485e+21,1.338989053708467e+16,92.83762339982373,21.35404896143843,14.673083597092287,24.651410596195962,18.122841751061845,25.51570997337472,19.0104346285435,50.167120569570685,37.13327637960535,4.530851982196888
124409.7611618042,171.2348875913948,34951210344.90991,27965225.29109022,15364702118.217093,15875548.654514426,5.370149356206885e+20,443963294743160.1,205.2639644243032,11.731335922139827,5.143036225606792,24.277218935782248,17.146472342385966,23.455338645306572,16.580290663060108,47.73255758108882,33.726763005446074,5.324296782190183
117047497.5010376,167233.3201046474,34951210344.90991,27965225.29109022,32479866310.468662,47476506.68932843,1.1352106393917431e+21,1327691205601021.5,139.8111445106206,18.578090371929267,12.027145242701067,24.277218935782248,17.146472342385966,24.20388623617442,17.675745550637778,48.48110517195666,34.82221789302374,4.940292544151911
63267077.0,61512.868,34951210344.90991,27965225.29109022,8298699654.963992,9379886.163980313,2.900495972298778e+20,262310629780489.47,140.8424252930137,17.96287564122546,11.027001667680215,24.277218935782248,17.146472342385966,22.83936467139861,16.05407818487255,47.11658360718086,33.200550527258514,4.947641714338911
3438588.34375,2875.632,34951210344.90991,27965225.29109022,21831402497.170246,21647464.564676967,7.630339408029888e+20,605376223532083.6,143.06851366391078,15.050571579937792,7.964027755160194,24.277218935782248,17.146472342385966,23.80661525176477,16.890398895378258,48.08383418754702,34.036871237764224,4.9633236320510745
13735545155.424128,10165145.86532526,34951210344.90991,27965225.29109022,77759127639.26492,106341819.28649531,2.717775626356646e+21,2973872934211244.5,93.41735420918629,23.343252846672428,16.13447535470309,24.277218935782248,17.146472342385966,25.076881778404815,18.482169174098892,49.35410071418706,35.62864151648486,4.537077133212682
3552632.892578125,2604.901361906694,34951210344.90991,27965225.29109022,51544634493.05953,55433892.192151785,1.8015473623184224e+21,1550221283915531.8,134.31566026572094,15.083199546438982,7.865150088559515,24.277218935782248,17.146472342385966,24.665713958443515,17.830701737082563,48.94293289422576,34.977174079468526,4.9001927033262636
13164430.693847656,20543.400393486023,34951210344.90991,27965225.29109022,82866679359.00713,85265665.52379914,2.8962907408608626e+21,2384473545967787.0,126.19142073089866,16.39302910606164,9.93029501960961,24.277218935782248,17.146472342385966,25.140498880520713,18.261282417056094,49.41771781630296,35.407754759442064,4.837799966266142
2433769297.802246,1958920.3524095544,34951210344.90991,27965225.29109022,31245526612.397964,36080361.29465354,1.0920689729674018e+21,1008995432188918.0,102.9058928048742,21.61270704386516,14.487904038830907,24.277218935782248,17.146472342385966,24.165142054478846,17.40125926681847,48.44236099026109,34.54773160920443,4.6338149084974205
600.0,1.5,34951210344.90991,27965225.29109022,7489451633.987148,10946534.846878693,2.6176539942751407e+20,306122313149732.44,169.7929357683202,6.396929655216146,0.4054651081081644,24.277218935782248,17.146472342385966,22.736761418709502,16.20853351180533,47.01398035449175,33.3550058541913,5.13457966976281
1077716309.6660156,700353.4580727282,34951210344.90991,27965225.29109022,85028215439.92317,115714020.75218745,2.9718390430930714e+21,3235968659672810.5,132.16701946888017,20.79811011122448,13.459340426690083,24.277218935782248,17.146472342385966,25.166248984706765,18.56663236677691,49.44346792048901,35.71310470916288,4.884066421776851
94808305.0732422,101952.60816290548,34951210344.90991,27965225.29109022,29543652475.693275,33028302.14139705,1.032586412034874e+21,923643910366366.0,95.21010860807029,18.367367569645875,11.532263358440503,24.277218935782248,17.146472342385966,24.10913475148724,17.31287539251555,48.38635368726949,34.45934773490152,4.5560861190182
1608829696.9195786,1319073.936255596,34951210344.90991,27965225.29109022,16986894723.92083,19522853.46143032,5.937125306025973e+20,545960995373839.4,53.497435097757055,21.198772855302312,14.09244048490903,24.277218935782248,17.146472342385966,23.555707985114616,16.787096309691492,47.83292692089686,33.933568652077454,3.979633710654703
91252418.9169922,162107.44199999998,34951210344.90991,27965225.29109022,55197296936.53189,71488192.66756846,1.9292123356991767e+21,1999183413601416.0,203.1987408810844,18.32914005875489,11.996014616602078,24.277218935782248,17.146472342385966,24.734179820489373,18.08504285651101,49.011398756271625,35.23151519889698,5.314184519233772
21334238.879516605,10782.004,34951210344.90991,27965225.29109022,7505180857.672238,8804172.188609717,2.623151548330938e+20,246210658756021.6,159.48174049864045,16.875823799232307,9.28563372700023,24.277218935782248,17.146472342385966,22.738859400032247,15.990736279434703,47.0160783358145,33.13720862182067,5.071929436039258
24246102.0,15940.84,34951210344.90991,27965225.29109022,3491987766.0907483,3966841.6543924217,1.220491989344898e+20,110933620559165.12,138.47623849714063,17.0037664201593,9.676639648571795,24.277218935782248,17.146472342385966,21.97373697150719,15.19348078299334,46.25095590728944,32.33995312537931,4.930698747711204
2399368476.0,3296183.8307441664,34951210344.90991,27965225.29109022,45189048533.220924,62036767.3909452,1.5794119405709474e+21,1734872176418741.8,96.57627595760778,21.59847140467422,15.008275942347021,24.277218935782248,17.146472342385966,24.534120605339822,17.94323778967565,48.81133954112207,35.08971013206161,4.570333120555232
4596041.302001953,3803.633371179965,34951210344.90991,27965225.29109022,30411831383.82331,41310141.89855985,1.0629303156699413e+21,1155247425000131.8,141.5583211304492,15.340705904420838,8.243712039204455,24.277218935782248,17.146472342385966,24.13809755990105,17.536618594335817,48.4153164956833,34.68309093672178,4.952711795633335
4870.58447265625,4.0,34951210344.90991,27965225.29109022,8710318987.062227,7368504.891323383,3.0443619108807456e+20,206061899344358.62,165.76569432922784,8.490969223794568,1.3862943611198906,24.277218935782248,17.146472342385966,22.887774250224282,15.812725379450582,47.16499318600653,32.959197721836546,5.11057531133597
216215.8928222656,102.783,34951210344.90991,27965225.29109022,2669614115.0918794,2993415.9970440585,9.33062444763168e+19,83711552747290.55,147.11628142720545,12.284032691301745,4.632619969696191,24.277218935782248,17.146472342385966,21.705199772730836,14.911925767167954,45.98241870851309,32.05839810955392,4.99122330419635
