Import_country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Lesotho,1.7960268755142087e-05,4.200200217389378e-05,6.233291166493025e-05,6.390102700253174e-05,5.90780268205144e-05,6.959792757458813e-05,4.049068089349829e-05,1.7844463301372206e-05,2.017920025732827e-05,8.924920809236816e-05,7.054981899225388e-05,0.00010568629126123414,7.714083271411904e-05,8.507093555040652e-05,9.11981484998052e-05,0.00011861698882223261,7.309164736912816e-05,0.0032135821225377148,0.00010377080053032584,0.00010209129249833036,0.00011033227214642085,7.974693118445399e-05,7.563902983624343e-05,0.00013310479726795393,6.571806520750684e-05,7.210918638995062e-05,8.574319806220491e-05,0.00014310867791229238,6.920859378333838e-05,6.353219660043839e-05,6.790681064201084e-05,8.76423150619315e-05,7.138474350493676e-05,8.324699289047898e-05,6.595495146031957e-05,6.231618907620127e-05,6.504357175952489e-05,5.37284076160464e-05,4.453364805887249e-05,5.900412145596371e-05,4.715077342161701e-05,3.912317724355704e-05,2.6619676240643822e-05,
Liberia,5.069212004084775e-05,7.443978721548798e-05,3.298911291519678e-05,2.1489010094139365e-05,9.708043399105361e-05,3.9548432902946124e-05,1.882832206325607e-05,2.1693407864082074e-05,2.3801027932293903e-05,3.6343747982072765e-05,3.740664651322566e-05,1.1422032468854159e-05,1.0672528499283687e-05,1.4231267158711943e-05,3.023079536064282e-06,3.279762793616782e-07,5.9845111509202675e-06,1.4482411790760312e-05,4.125470289833857e-06,6.498354384351027e-06,9.169867761648965e-06,9.239416492891532e-06,1.2394338525126971e-05,2.422510580042568e-05,1.823372313203963e-05,5.6503916392848226e-05,4.2910043266535964e-05,3.220928115187188e-05,1.5594737515259333e-05,5.797712744336318e-05,6.341020745767183e-05,3.8214507367540265e-05,2.0654905301851004e-05,0.0001130901335271088,6.916685850058951e-05,1.3193979815783286e-05,6.474927588183112e-05,8.666159473852575e-05,9.536819593818774e-06,6.75834627942081e-05,3.107237563958173e-05,9.766763262693155e-05,7.408295822045002e-05,0.00029774206211181123
Libya,0.00015557633001867983,0.0007776093795958085,0.0007866373176551043,0.0011245346826041546,0.0003109857685816133,0.0005626325711623496,0.0005903330720072404,8.131558432580485e-05,0.0002003318309278062,0.0003105595111706818,0.0009494354725177617,0.0013496974033605797,0.00010148393074994613,7.282669968209516e-05,0.0001014580208758483,0.0004957537258001096,3.1554079271569645e-05,0.0004154751963741736,1.3862387993850827e-05,0.0006795958365664461,0.0004654414812575301,0.0013547763377209539,0.0022251209812428076,0.0006926264183798333,0.0008160999106524286,0.0004934437688174045,0.0008358757792015246,0.0005400066981145672,0.0006072315731952395,8.507057361626977e-05,0.00016527752335185398,0.00036784909117223996,0.0002820626428149247,0.0001076229922871315,0.0003198228731800924,0.0007420985860999866,0.0010144655154684728,0.00017250443845936208,0.00017714672513532677,0.0002575054967587198,0.00033867968220928775,0.000267241269305823,0.00021957874510426648,0.00026016875754098965
Liechtenstein,1.867914431792893e-05,6.815884996363171e-06,1.4086447323465577e-05,5.712357545166989e-06,2.4749755582653414e-05,4.090139816315229e-06,3.9791366249041714e-05,2.016485649788682e-05,5.21193070788482e-05,7.347563589790211e-05,5.9764786012509175e-05,2.3826034276232892e-05,5.209608155578348e-05,4.460438072445432e-05,3.342282089029273e-05,7.298604768217796e-05,8.441204898426452e-05,5.536697882075215e-05,6.229744604262038e-05,1.8992072953609523e-05,4.673527745610531e-05,2.0877152007055906e-05,7.215053007295377e-05,4.832263691784665e-05,5.6687799022034356e-05,6.442946243431339e-05,5.319174625216342e-05,2.6173710736197823e-05,4.33094413442403e-05,3.707742609794493e-05,4.103955374942646e-05,8.416625759410752e-06,2.3430391773111403e-05,2.087271670007573e-05,2.1680190201942604e-05,3.3710100735847365e-05,2.9993435168534602e-05,1.7822218096385447e-05,1.155125505061929e-05,9.498259415766944e-07,1.9578558633205135e-06,7.394806671750404e-06,9.33887628761274e-06,
Lithuania,0.00045401126263938923,0.0005415665708725514,0.0005175860831658983,0.00043586676744425244,0.0004581255637568526,0.0005567082155905673,0.0005341161127546688,0.0004010022205529011,0.0003568127849090745,0.0005005394926582399,0.0004964981881670402,0.0004748715659960616,0.00048446040231006377,0.0004631418386493855,0.00040835367638388713,0.000375392355000865,0.00041794346526371156,0.00046301164280131623,0.0005153337577659341,0.00046936024552914936,0.0004371779970713783,0.0004390860831289056,0.0005040452055327855,0.00041318413903510074,0.0005560629386519075,0.0005528969826784445,0.0005239079105087179,0.0006449071903255578,0.000578875703312704,0.0005374149577010486,0.0007323569987728003,0.0006149903672101238,0.0006077273069147077,0.0006234262196065458,0.0005461325615568501,0.0005924909069487575,0.0008079317690721638,0.0009170227915286351,0.0006513105526669269,0.0007932437362104094,0.0005950343050374848,0.0006367396675839531,0.0005082646586264198,3.841953805473358e-06
Luxembourg,0.004707829928865657,0.004782313050552978,0.004352261720670083,0.004577203542687239,0.004289039942129658,0.004188019181600128,0.0037752482785403142,0.0035613552502834294,0.0035046463453523658,0.0031129380815140685,0.0028958715569055295,0.0028443190121031484,0.003524316672408963,0.003306405720599592,0.0027606231904318784,0.0028133961248041047,0.0030622573698092528,0.0026504293308146627,0.0030657554421240434,0.0030727914271021506,0.0036097625117510745,0.002929306845787147,0.003462686182239803,0.003085620296388842,0.0037366924179601355,0.0030823324986752948,0.003290525366234647,0.002539945198225596,0.003578765085525569,0.0028623556840355,0.00324305621233967,0.002377049589843873,0.002726204406979985,0.001612484958771148,0.001382347093678821,0.0017465767195664944,0.0017080327980964034,0.0010696678077232106,0.0011306733857627477,0.0009545831872632802,0.0011022613148520006,0.0011296439963448277,0.0008590311575907106,
Macao,1.0311873389684698e-05,2.061061069542777e-05,2.094441271653105e-06,2.033975040094489e-05,1.93623638890405e-07,3.012425487578259e-07,4.996856196695223e-06,5.245929997265949e-06,2.8819610851426405e-07,9.334319387963006e-06,1.774458578724501e-06,7.539167058915885e-07,1.0211408299733529e-05,2.7125324168703245e-05,3.3242529353794046e-05,2.047647928199198e-05,2.845452610026054e-06,2.2250695786867905e-06,1.6247749428640787e-06,2.4854686547332e-06,2.1596511650635593e-06,4.3483572666642106e-06,,1.0718123117895805e-05,3.1072085271472272e-06,,6.667194743331544e-06,5.071483785804725e-06,2.2426123067883272e-05,9.632906057449727e-06,4.5672298767372833e-05,2.18517371511892e-05,1.0936887816852223e-05,5.8220127126328105e-06,1.1836270461788179e-05,1.454873396555319e-06,2.729103010101836e-06,6.31781645243259e-06,2.8068066950556914e-06,3.8065750739039385e-06,4.154783121162007e-06,1.6796530323698083e-06,4.780332069924653e-06,
Macedonia,0.0002690063790895859,0.000273840902192646,0.0003348096227025021,0.0002642382293832469,0.0003102377468844302,0.00026010720615529843,0.0011436373715279862,0.0009200444068562677,0.00022009637602053413,0.00032326092152662694,0.0002482741709103796,0.0005600775126403186,0.0006164670157342422,0.000998759431092746,0.0006848453344918035,0.0007110335868164645,0.00026999277987257574,0.0005521585251679108,0.00039835054473114616,0.0005152661531336903,0.000563066839705197,0.0007893629791109866,0.0004664155712718216,0.0005403801919249389,0.0011005230971953212,0.000830035392716193,0.00038752146290757825,0.0005073885850392618,0.0009824054186868601,0.0007567611428876752,0.0005191568869120425,0.00043088719457196636,0.0003393355834815653,0.00043134406081812247,0.0003820867933612413,0.0006057473097064984,0.0009203576800682265,0.0007472819778674284,0.00045225965846015277,0.0007668245581691348,0.0006925112082759825,0.0007180162594792958,0.0005251377143279807,1.6283865301827126e-06
Madagascar,4.886557962300259e-05,6.377984611064186e-05,4.908487738379571e-05,8.242424059600397e-05,2.0733463744931117e-05,3.391357335131769e-05,3.747653008802473e-05,7.638069374390702e-05,6.216571317420076e-05,6.655625406622134e-05,6.086871822519742e-05,8.693015001759184e-05,4.768266644124892e-05,7.008398786432265e-05,5.157923998308811e-05,3.815573403015302e-05,3.724775708398072e-05,7.587088551176342e-05,7.985844936441899e-05,6.454656519692671e-05,3.853905319301241e-05,4.7713720693386603e-05,7.693882252467667e-05,5.909964574864518e-05,5.398790896446073e-05,7.2594355964988e-05,3.759572794286821e-05,7.342137793378756e-05,4.844492381844657e-05,5.663304458455572e-05,7.555294319281866e-05,6.777918185832366e-05,4.504469929600219e-05,5.3281615662948086e-05,5.1792281747561616e-05,9.086883842215441e-05,3.867582875740352e-05,6.43081264114387e-05,0.00014876636211625966,7.256004108690947e-05,6.308588119575455e-05,3.679773365066784e-05,4.312703986425694e-05,0.00011180486301577793
Malawi,3.7179625385460477e-05,1.9728494254396465e-05,6.863077899036006e-05,0.00014800897971242207,7.265454822861395e-05,2.3960406289199933e-05,2.433615354338439e-05,2.2166711155899578e-05,2.044789674857829e-05,1.5668747778086698e-05,5.2044173188559534e-05,6.780802773965691e-05,5.367125150555921e-05,4.6881501430845346e-05,5.031738853822505e-05,3.3477404598395204e-05,1.3849963296651479e-05,7.706731221143899e-06,1.2022707249644032e-05,1.7499575895663856e-05,1.8859904995188354e-05,1.8109653923440894e-05,3.089134005802528e-05,5.032690338575267e-05,4.273542412122783e-05,4.367336032188888e-05,2.0843580400587712e-05,4.600615493077506e-05,4.023167637664477e-05,1.5351952727906298e-05,2.211728518933392e-05,3.746037893021787e-05,2.1858665880400044e-05,1.9799865054777896e-05,2.3630096273145545e-05,2.6865580734743186e-05,8.674969238051553e-06,4.0422749198925805e-05,4.579691574573306e-05,6.163178263495098e-05,4.851833196902474e-05,4.282707412666962e-05,4.7104438574937545e-05,3.680488247974846e-05
Malaysia,0.011413818413129067,0.013363082528876101,0.014546531151697465,0.013936383379190495,0.011176665963739982,0.011952703411393581,0.012402339654566205,0.011702213566759977,0.012857812718437174,0.014349097678195987,0.01362642962446441,0.013265096044324513,0.010768580407355108,0.010952440710772773,0.013210011221278496,0.01615469391666175,0.015157040405257302,0.014946391273263996,0.01434323398477009,0.015257944877754908,0.014083554780157772,0.015221805011635845,0.016948927505355343,0.014539328314903285,0.014551190832230328,0.01601362743863434,0.020760387012836525,0.016997166862782815,0.014888874250391105,0.01063145987227109,0.012558953317327504,0.013397803021814965,0.010863205712589424,0.012689975714432438,0.009749293424078813,0.010675744319223501,0.010501117974062417,0.009910955558688112,0.011393033994096519,0.010843703732601472,0.011777159672942588,0.011495247074474704,0.010462283969193666,0.012871179170075749
Maldives,3.135564155262063e-06,8.08654508688883e-06,6.432444703314215e-06,3.4132016227614195e-06,9.747417073498705e-06,6.743898589494275e-06,3.17495951845152e-06,4.0044140276218114e-06,7.380501611043806e-06,8.514219542814638e-06,1.0702003718723251e-05,1.277631552160844e-05,9.82117434520315e-06,4.408890918569989e-05,7.282973948689378e-06,1.1102461752976295e-05,9.674261124643487e-06,8.445940400146314e-06,1.201360767163268e-05,2.2489862241782508e-05,9.019263728099593e-06,1.089199508784826e-05,2.0655191759230593e-05,8.510743536281711e-06,2.314297524059134e-05,1.1794988256246296e-05,1.7010232212600997e-05,1.4762942252501284e-05,9.04918610778721e-06,6.51471119225734e-06,5.42643892910532e-06,6.627079269576765e-06,4.238136117893068e-06,8.485033606719969e-06,2.1056753872595734e-06,7.572022734762565e-06,1.0505926213746582e-05,2.731608434454815e-05,1.2309406039482944e-05,4.4614690548718776e-05,6.12313923493168e-05,3.207956710729304e-05,3.544446089889749e-05,3.6982931500850764e-05
Mali,0.0001353787300464574,0.00011523712416279994,0.00010637405402229828,6.310282393547495e-05,6.396822464279174e-05,8.942813199473128e-05,4.318229462243174e-05,3.607948757068938e-05,3.5618109943834754e-05,3.273760151259002e-05,1.7025941505610698e-05,1.14486045344058e-05,4.2394516695604096e-05,0.00015168120484235388,4.502752410638437e-05,3.267723677190951e-05,3.543900779124712e-05,5.627521530909629e-05,2.8649026986923363e-05,6.443374417545521e-05,0.00013395300816489635,3.7757110741394974e-05,3.9763946706951356e-05,2.674171449674654e-05,5.151011391147561e-05,5.479193201551669e-05,5.1295110647902566e-05,3.8027285697733714e-05,5.9531332717586565e-05,9.809544747685258e-05,7.67219321881241e-05,0.0001065967535274418,0.00011146278682985665,6.384999101679181e-05,5.425483329290545e-05,9.705836650119076e-05,5.7151517697843946e-05,2.7694389758859257e-05,7.846944291574629e-05,0.00011989364538239841,0.0001342632118250322,8.3786482260246e-05,0.00013120652595976273,0.00042114636522715365
Malta,1.7525091296587805e-05,4.089929988976925e-05,4.038445717779185e-05,3.0894102853833875e-05,4.725954158443938e-05,3.671884852045073e-05,1.9212192446659477e-05,3.745636884796934e-05,3.7366757244496614e-05,2.606367536482228e-05,1.3275301428845555e-05,7.201513596426724e-05,4.4617627697565925e-05,2.5259604567870148e-05,1.878250175093811e-05,2.3140363730494256e-05,2.757551609797077e-05,4.503347066309271e-06,1.9936118034332176e-05,5.677809192344416e-06,4.136663108874493e-06,2.7498529363763297e-05,2.0281980339665723e-05,2.273966545576995e-05,9.221178789174211e-06,2.069187754952272e-05,9.947986017408057e-06,1.545315448020236e-05,5.90372904186297e-06,2.1249299537312095e-05,2.1574079425211895e-05,1.1462938138569754e-05,7.012619153196439e-06,1.4695960448465307e-05,4.08160681320229e-06,7.49102988351559e-05,1.3691778930591863e-05,8.35339231593099e-06,1.0440201657241996e-05,1.4148621639781787e-05,1.5884027288497954e-05,2.2679347570864838e-05,9.263144983232027e-06,
Marshall Islands,8.35155564166706e-07,,2.154164049040172e-08,,8.054030492573468e-07,2.4090498449895077e-09,3.024961949224138e-07,5.058660807297575e-07,4.250810695453929e-07,3.1746686762528265e-07,5.8127218451792265e-08,3.7292690517715566e-07,2.682373593033579e-07,6.303977090768095e-07,,,1.958449332684761e-07,6.601809048696223e-07,5.4730403344623215e-06,1.59764427070039e-07,8.603655501247324e-08,3.012421983570889e-07,7.821896722782398e-08,1.581381238613631e-07,2.8413527816190344e-07,1.5259685459175195e-08,9.538252539593348e-08,1.230192694500128e-06,4.405033257462375e-09,1.3709360856075858e-07,1.0176224695279977e-06,9.488368803828076e-07,1.0353384418382252e-07,6.827145855190427e-08,3.7144179714746558e-09,9.776684621526118e-07,3.1341469256234096e-07,,,,,1.8789603681240525e-09,2.668661642735301e-08,1.626144310377096e-07
Martinique,4.924939476406898e-07,5.758583427288175e-07,7.751504179551849e-07,,3.127163667912001e-07,7.131859345506523e-07,,,1.5887363303756799e-06,,,,,,,,,,,,,,,,,3.858195194872996e-06,,,,,,,,,,,,,1.1019871995453544e-07,,1.2726972088729703e-06,,,
Mauritania,3.538450854009886e-05,6.654839756810727e-05,7.072411803518492e-05,5.072105387146494e-05,5.5443582772085666e-05,6.422143120412524e-05,3.483023279247111e-05,4.603077235078328e-05,5.5129142452933456e-05,4.657349118893199e-05,4.516508269835946e-05,5.755031483191887e-05,4.399275424605932e-05,7.097184070513677e-05,3.01299560418173e-05,2.919358215541333e-05,2.6573864192468225e-05,3.676704278930868e-05,2.608696363222705e-05,4.213623307163111e-05,3.358701298659191e-05,4.378857930438711e-05,2.858737096946573e-05,8.012965121899096e-05,5.8483690605222866e-05,8.53488755479341e-05,7.509581177287693e-05,0.00012799925165869711,5.234667610489853e-05,5.1732558508576124e-05,0.0001425174684621769,5.6516305481913635e-05,9.122482107640352e-05,6.357926212378585e-05,9.871011781586737e-05,0.0001462418791671253,0.00014419396036354648,8.58356548849704e-05,7.749927260533144e-05,4.57506023900488e-05,7.061411657091628e-05,5.6322559588697314e-05,0.000116537440531593,0.00029928593750552736
Mauritius,4.942824256143028e-05,8.030972183914077e-05,0.00010512890153896298,7.517095832701704e-05,7.087948859400195e-05,5.200260742318572e-05,5.505018171521289e-05,9.221961575279462e-05,8.084119332662381e-05,8.924954746374907e-05,9.8050670971159e-05,8.266897623419818e-05,6.72288730044909e-05,7.137862249658293e-05,4.9565879457069456e-05,0.00012524426592218357,5.509889479588924e-05,7.088385680590111e-05,8.054287313811724e-05,6.412215024001579e-05,6.536619608051331e-05,5.194326146700608e-05,7.155675645727343e-05,6.705538945268964e-05,4.61662759056733e-05,7.954859961912851e-05,5.29372036182247e-05,0.00010511254361966151,6.474228596576542e-05,5.1801875976063456e-05,8.785912052204504e-05,6.646633926282324e-05,5.354178337052775e-05,5.3219668263758634e-05,9.002025873916832e-05,4.039147122843185e-05,8.41307102709699e-05,0.00010537211391481932,7.599157413887549e-05,9.931785885415554e-05,6.338629192400677e-05,5.818540463430796e-05,6.0699575980205774e-05,8.735040876450365e-05
Mayotte,1.951890785260297e-06,1.1052505159996268e-06,7.051418691375057e-07,,2.003530894624139e-06,6.05491489099283e-08,1.2387640427912036e-06,5.742427563543447e-07,1.2696621209688885e-06,1.3472492021286408e-06,4.428750608543921e-06,3.863288492117296e-06,5.859501313498034e-06,1.1632732827182624e-05,2.140037616057117e-06,4.843871076611911e-06,7.640881021696176e-07,2.9392941339669793e-06,,1.6548556982491378e-06,1.274351235621187e-06,2.3724723667221774e-06,3.5368576485624753e-07,1.0990806830461401e-05,3.879221335351483e-06,1.1906774136573612e-05,4.499487644536296e-06,2.44940031812393e-06,2.526629056447964e-08,1.2076158736699863e-05,1.2389621853128972e-05,6.2313784636583696e-06,6.649589749829038e-06,,,,1.0534273137295404e-06,,7.000228686796134e-06,1.747832418068302e-05,7.038040030328651e-06,2.3598740989899506e-06,4.468878631648941e-06,4.95284970465702e-06
Mexico,0.029354159176497172,0.027323807455748386,0.03281263999184879,0.04093199429000291,0.037713427714918556,0.03495876241125646,0.038706629516058556,0.0424405439232606,0.040930505111418714,0.0403068591877156,0.039534723545744624,0.04603632375715061,0.03839806624534452,0.038847401913922434,0.045142169600848686,0.04180830551115843,0.04316141139899402,0.04389139602287895,0.04410008607508905,0.040416091338196895,0.03857384915734614,0.04094159494415792,0.04360956263779666,0.04310766464392886,0.04335015641074332,0.04089256904450939,0.0417753901783517,0.0408621414390233,0.04201675852710817,0.037471069216740115,0.029422222503264785,0.03780332165848849,0.04052810741898293,0.03912642382487143,0.06648275407915237,0.051763889014412715,0.044311611221785396,0.04360297684010243,0.046115372431435195,0.04358741640988504,0.04388433474419886,0.049746944020211126,0.05441697745207821,0.12798412357242492
Micronesia,3.0704766989501288e-06,7.540645044316653e-06,2.526035424919796e-06,3.759524535742992e-06,6.363594830286967e-06,3.144042433944125e-06,4.186065908872463e-06,2.4169340809133506e-06,5.3615537321817884e-06,8.99650040581509e-06,1.0383025593002187e-05,7.596406883222816e-06,4.220493615700769e-06,4.1357813819163545e-06,6.3258893105657895e-06,4.543553191114508e-06,6.082785957297506e-06,4.459062073966443e-06,5.756040305680464e-06,5.578156314816589e-06,2.791474418008176e-06,7.381379115898444e-06,4.204044679010153e-06,7.628104541655517e-06,4.218533430794673e-06,5.770538105769114e-06,5.812470747577078e-06,9.247855274430728e-06,4.085919570849317e-06,5.019554569238387e-06,1.3582684171954254e-05,5.92326072440278e-06,7.77274867716731e-06,7.568939681037777e-06,6.793997953272026e-06,3.3029303804638685e-06,3.8433774216517254e-06,3.6013054965794325e-06,6.032472488598196e-06,2.946711439257055e-06,8.188191179312558e-06,8.051398311805022e-06,4.736124525229194e-06,2.9373678599004854e-05
Moldova,3.875692954644619e-05,6.092227564048958e-05,9.109833472219523e-05,0.0004593420111079216,9.250520465620311e-05,0.00015264735641327973,0.00022125954794718444,0.0005652423641228757,4.675368813455117e-05,7.667110577928604e-05,8.006788929552274e-05,6.711257790584087e-05,3.9087976369877004e-05,7.08577958945891e-05,6.363739259505198e-05,5.462311682532699e-05,4.9951788942156305e-05,6.962229689020435e-05,7.98710524281363e-05,0.0001050969832928323,7.73179797354945e-05,7.921225118814137e-05,8.632891811562562e-05,7.95721042642962e-05,8.397821236483786e-05,0.00022416609212181523,0.0002599581847268451,0.0003414530635325775,0.00016435048223284918,0.00011025541953000356,0.00020260844102305923,0.0001424027283466143,9.308662802446222e-05,0.00013929501255674433,0.00017683117606633015,0.00015503494830628752,0.00019631677851540027,8.43933233563204e-05,8.472776041953697e-05,0.00014252163797829866,0.00017129108195566785,0.00016380685256007108,0.00020436604362796787,3.8018702741257055e-06
Monaco,,,,5.039753373205921e-06,,,,,,,,1.3632971014621324e-06,1.7196399945151956e-06,,1.715685993917627e-06,,,,9.996675487255313e-07,,7.391379937724418e-07,,,,,5.69931998399074e-07,,5.067808454798527e-07,,,,,,9.929326140022565e-07,,,,,,,,,,
Mongolia,4.05396656549368e-06,3.90774897828727e-05,5.669376408895513e-05,4.911238185245621e-05,1.4275564418317008e-05,5.603358887832688e-05,4.248261538653169e-05,3.4392591647168214e-05,3.6194794742232676e-05,3.957689498478283e-05,1.6914490881676796e-05,2.2640249217675773e-05,1.9148630361161195e-05,3.608627840373442e-05,2.795458346221207e-05,1.2159599956938835e-05,1.3793098128981113e-05,4.206793447095481e-05,1.9693522173558763e-05,1.2314163096890044e-05,6.973923127157165e-06,3.2654459163043175e-05,1.7893913517076762e-05,2.3214402294176438e-05,3.958435188618376e-05,5.301273505608101e-05,4.994149245497885e-05,2.0252378522153023e-05,1.3921748541644633e-05,2.5116168585270016e-05,2.3787930016253537e-05,3.1725106484354766e-05,9.603020276666042e-06,1.7458886743306433e-05,3.6002778782480526e-05,6.8321641902927e-06,1.3298053671201051e-05,6.283873081480262e-05,4.6715644360768684e-05,4.27960667016299e-05,2.8795186022687395e-05,3.0829225269029077e-05,3.7244384288798006e-05,0.00012660002006341224
Montenegro,6.400053536329149e-06,1.4369597670909216e-05,1.3778160957914873e-05,8.9179176479535e-06,7.003461702011516e-06,5.104208237878226e-06,6.956697021623502e-06,2.4103422893429455e-05,2.33912571203939e-05,2.3338270284024978e-05,7.965908997152644e-06,1.2774323625577083e-05,1.0082785179211262e-05,1.1917487314634642e-05,1.310608567947767e-05,1.8530982733684838e-05,1.2931749276574781e-05,2.323090993223943e-05,1.9133631396740357e-05,2.1051815604994484e-05,1.657013129606208e-05,3.101646464368947e-05,1.879872121641415e-05,2.0086975727097948e-05,1.6592358805790793e-05,1.5451501991708335e-05,1.4709712647289385e-05,3.517119057352481e-05,1.8284294141390284e-05,2.1190909417940685e-05,2.423637950520536e-05,1.754241040811764e-05,1.0092747229047226e-05,1.684212357528548e-05,5.884542142215558e-06,8.4840908568333e-06,1.084279827811047e-05,6.220092761343252e-06,8.123628723302053e-06,1.4534900932909251e-05,7.751218250625523e-06,8.585435810808509e-06,1.1949650319964223e-05,
Montserrat,1.8918707957624735e-06,,,,,,,,,,,,1.5618228013492967e-07,3.878213798821023e-07,1.9840358100424226e-07,,,,9.840886630330263e-08,,6.654971767764174e-07,,,,,,,,,,,,,,,,,,,,,,,
Morocco,0.0041499044521316475,0.0038367413691842082,0.003405592897922855,0.004379750738141247,0.004824742714605906,0.0032565610128425892,0.0032100300102143498,0.0035492153760141583,0.003520093250855865,0.004349359362734984,0.00463916299942119,0.0063513546742845406,0.0055072364008969315,0.006355012417033194,0.005726289031152835,0.0027004920127617197,0.004813972233683747,0.0027971108785310164,0.0035133012346070186,0.0036933603130050886,0.0024302538385555547,0.0031192792912393312,0.0027956348149974814,0.003628921753736069,0.005244293933638773,0.004391099956586755,0.003748434575742043,0.005073060891640479,0.005115270049036617,0.0026765128544051146,0.004715757871454116,0.0036913579538347162,0.004117281860685253,0.0034983838154823517,0.0051828649492019424,0.0037878234638263294,0.004459441545774704,0.005289298717301843,0.0020705023632561805,0.002877515423527204,0.0035709626519760075,0.0028398303566894334,0.003938258257226454,0.002585235404871756
Mozambique,0.00019769121675640593,0.00024401243601725764,0.0004908067893501324,0.0003763539185928705,0.00038533606869906636,0.00017606061882176924,0.00014308535694519502,0.00047722450264379063,0.00025728470282752696,0.00020638323502168745,0.00018312984566379363,0.00014659614499968712,0.00014402072502730173,0.00012609295402058498,0.00011882480737655103,0.0001998691510916343,0.00013758526080750056,0.00021314569442039882,0.00015668590577902765,0.000226862380126975,0.00025343795285004823,0.00021891713100151533,0.00021466643221170785,0.00033740703425552525,0.00015588740894110202,0.00023291251932520672,0.00018863872819470303,0.00022118041651545935,0.0001725271019203437,0.0001646416268351296,0.00022041293300101894,0.00020791532909958385,0.0003017552148011486,0.0002059350811923508,0.0002203653537784379,0.00013688529360192655,0.0003771145041891444,0.00021438993367959392,0.0006417173894364192,0.0003423831463855048,0.0003954864963167582,0.0005229893228484392,0.0003844623500612689,0.0005849875005089782
Myanmar,0.0007627130542560248,0.0004355367172472023,0.00040363279762642456,0.0005084181184038087,0.0006264227895736996,0.0003649103085140248,0.0012689149492869235,0.0004076851101160601,0.0005135247973052056,0.0005942688478264947,0.0005768590367827024,0.0003668333551069161,0.0006450373923997384,0.0005953372677991001,0.00045589388240742883,0.00041674225447408043,0.00047381488362437894,0.00042610839934887387,0.0003617019909206248,0.0003012236211176585,0.0005124591944992885,0.0004954197022583251,0.0004361583958501055,0.0005823678914587611,0.0004762369549731547,0.0006067618778064133,0.0006237876305382409,0.0008420809750639322,0.0006225442630135808,0.0007853295541288487,0.0005583714177031296,0.00038813743451573295,0.0006443679265831122,0.00021025870556450833,0.00017916521634608342,0.00042702211182383816,0.0004679096789886223,0.0002985352908578835,0.00069934032224502,0.0006614508149406608,0.0006052650141718882,0.0005750069667333762,0.0004300285591950639,0.0011425322998831044
Namibia,0.00015998599141235718,0.00019710086646642033,0.0001729942235757652,0.00020809163861124509,0.00013643464762589128,0.0001825125297710999,0.00018745778075750954,0.00021743066614965373,0.00017457484835420344,0.00018555203722695897,0.00026399511620708334,0.00023671333137573539,0.00019095369846236284,0.00019973171382116266,0.00016922980917145536,0.00020030799604401608,0.00013745885716722175,0.00013234541547440574,0.00016346655847436793,0.00015582827763797576,0.00011548808645570568,0.00010973177370095297,0.00011193464021907207,0.00015978424497536394,0.0001759117079137659,0.00011315832065751115,0.00014852349557603457,0.00014454677705345463,0.00012221466028799815,0.00010405055534845671,0.0001661849549400068,0.00026484021291738605,0.0001258531607901338,7.62431218219074e-05,0.00011939233110828303,0.00022914316283450463,0.0001006582389689624,0.00010497267146411968,0.00029570615928812806,0.00016722695455646943,0.00011226598094913312,8.603456909973854e-05,0.00012601923456775503,2.733245406296201e-05
Nauru,8.022856150861743e-08,,,,5.936071288310342e-07,,,,,,5.476414917654999e-08,,,1.478619867128314e-07,,,,,,,,5.219100187197361e-08,,4.6719368042728963e-07,,,,,,,,,,,2.4121155080095902e-09,,,,,,,5.5654376912349085e-08,,
Nepal,0.002110339647883033,0.0021856375140375485,0.002420647373078078,0.002505720073896021,0.0024613271514458373,0.0030228988609578614,0.003908897272660318,0.003271123813695756,0.002822821701816333,0.003315175408861031,0.005525089632502386,0.0016453198446955033,0.003946625176674583,0.003860646358503533,0.0032870389495505263,0.0037891045123191135,0.0032997154258835584,0.0036454409912500567,0.004627533508042121,0.0046376615380365836,0.005163377341857616,0.005371886855980932,0.0065218844901234665,0.0063091675199769956,0.004540035452931035,0.006030191865260945,0.004506016049163186,0.0046943160495374545,0.006500058695953401,0.002560252844765923,0.004572927890772726,0.007672944303706322,0.007519703311964261,0.0059744443265518764,0.004495891739954518,0.005117143903300544,0.005248743325832629,0.004758243007371703,0.006507855616395565,0.004594119561496355,0.004467641632384726,0.004677428780103982,0.0034096088432921516,0.0006187032600343696
