,Export_country,Import_country,Month,Year,Nominal Value (SUM),Tons (SUM),Price,log_Price
259997,Denmark,Jamaica,6,2020,1195.70581054688,0.0061962950319893,192971.0906878814,12.170295667485542
260015,Spain,Thailand,6,2020,600.419921875,0.0002240000069141,2680445.9970626063,14.801493755455702
260032,Denmark,Pakistan,6,2020,18.0144004821777,0.0001118179075524,161104.78971121408,11.989810300015552
260131,United Kingdom,Gibraltar,6,2020,9519.06640625,0.0506408289541701,187972.16796875,12.144049188133266
260134,United Kingdom,Chad,6,2020,3761.98193359375,0.0423818845174668,88763.91355470115,11.393735467497484
260135,Norway,Croatia,6,2020,326.759674072266,0.0053774894110854,60764.354718889605,11.01475862495928
260141,Portugal,Finland,6,2020,3083.84008789063,0.061999998986721,49739.35706920123,10.814551791443565
260145,Italy,Bahrain,6,2020,4839.1181640625,0.106,45652.05815153302,10.728803970473017
260154,India,Luxembourg,6,2020,5983.03271484375,0.123999997973442,48250.26461794927,10.784156591061922
260161,Finland,Singapore,6,2020,1203.58715820313,0.0040000001899898,300896.77525895217,12.61452254557484
260173,Côte d'Ivoire,"Areas, nes., Spec Cat, Islands, Other",6,2020,1229.11303710938,0.046,26719.84863281261,10.193161962694887
260195,Cyprus,Italy,6,2020,3199.80786132813,0.012,266650.6551106775,12.493694672844322
260197,France,Liechtenstein,6,2020,5188.14697265625,0.112000003457069,46322.73939745843,10.743388251203196
260199,Finland,Israel,6,2020,5728.57901000977,0.0239999992772937,238690.79927137977,12.382924266428528
260224,Czech Republic,Tanzania,6,2020,1926.41491699219,0.0299999993294477,64213.83200169743,11.069973918211495
260227,Czech Republic,Singapore,6,2020,216.172805786133,0.003000000026077,72057.6013023616,11.185221096242651
260266,Hungary,Spain,6,2020,57451.9736328125,0.963660026550293,59618.508654425445,10.995721352736467
260268,France,Qatar,6,2020,3142.38696289063,0.109999999403954,28567.15436289062,10.26001288798524
260274,United Kingdom,Oman,6,2020,48845.642578125,0.7,69779.48939732143,11.153095397392718
260283,Poland,Kuwait,6,2020,2157.22436523438,0.0240000002086163,89884.34777012667,11.406279098183695
260291,Denmark,Singapore,6,2020,12301.5830307007,0.0511863954017363,240329.15258345025,12.38976473181709
260347,Finland,Belgium,6,2020,1519.96496582031,0.003000000026077,506654.98420275096,13.135585546393951
260348,Singapore,United Kingdom,6,2020,2004.91796875,0.001,2004917.96875,14.511113704544186
260351,Denmark,Trinidad and Tobago,6,2020,221.802307128906,0.0010000000474974,221802.2965938625,12.309541708190435
260353,South Africa,Ireland,6,2020,3528.57055664063,0.043017591945042,82026.22222900407,11.314794258407153
260357,Sweden,Qatar,6,2020,664.281005859375,0.006000000052154,110713.50001420274,11.61470106260908
260369,Egypt,Germany,6,2020,1168684.203125,11330.099609375,103.14862564473675,4.636170915577181
260373,Denmark,Russia,6,2020,480.759307861328,0.0010000000474974,480759.2850264879,13.08312197689216
260374,Denmark,Malta,6,2020,2291.20654296875,0.0820000004023314,27941.54306984134,10.237869859268812
260375,Denmark,Qatar,6,2020,113.715896606445,0.0010000000474974,113715.89120523016,11.6414584343105
260377,Denmark,Taiwan,6,2020,1105.6337890625,0.0209999996004626,52649.22905227791,10.871406874573202
260378,Denmark,Luxembourg,6,2020,7616.71337890625,0.0093794952104567,812060.053126817,13.607329573461858
260379,Denmark,Japan,6,2020,932.245178222656,0.0099999997764825,93224.519905996,11.442766055191935
260380,Denmark,South Korea,6,2020,6.75540018081665,0.0001345925182601,50191.498518207605,10.823600939111174
260386,Denmark,Mexico,6,2020,54047.703125,0.423000007867813,127772.34543666922,11.758005408125577
260387,Denmark,Switzerland,6,2020,3162.65307617188,0.109999999403954,28751.39175735484,10.266441454005294
260404,Mexico,Sweden,6,2020,70.9317016601563,0.0010000000474974,70931.69829108151,11.169472697108166
260435,Netherlands,Angola,6,2020,3226.82934570313,0.0430000014603138,75042.54037482495,11.22581043671616
260460,Spain,Saint Maarten,6,2020,72.1026382446289,0.001,72102.6382446289,11.185845914068622
260461,Spain,New Caledonia,6,2020,1405.14575195313,0.012,117095.4793294275,11.670744943626495
260476,Spain,"Areas, nes., Spec Cat, Islands, Other",6,2020,61.5304336547852,0.002,30765.2168273926,10.334140007009095
260514,Finland,Argentina,6,2020,2214.64526367188,0.0329999998211861,67110.46289915647,11.114095240746682
260516,Finland,Bosnia and Herzegovina,6,2020,25.8957004547119,0.0002631765212412,98396.69713915176,11.49676251681798
260517,Finland,Hong Kong SAR,6,2020,168.884994506836,0.0020000000949949,84442.4932426149,11.343826028321883
260558,France,Mali,6,2020,38962.89453125,0.479999989271164,81172.69875445536,11.304334247378629
260563,France,Mozambique,6,2020,2814.75,0.0199999995529652,140737.5031457281,11.854651754463127
260569,France,Albania,6,2020,95.7014999389648,0.0010000000474974,95701.4953933878,11.468989203164186
260581,France,Vietnam,6,2020,1481979.33898926,45.8649989292026,32311.77092747455,10.383186867823298
260583,France,Algeria,6,2020,10693.7983398438,0.351228881050154,30446.808098098205,10.323736443278994
260586,France,Nigeria,6,2020,3287.6279296875,0.0920000001788139,35735.08612279967,10.483888289691745
260619,Luxembourg,South Africa,6,2020,1094.37475585938,0.0199999995529652,54718.739016028034,10.909961507733176
260623,Hungary,Portugal,6,2020,32.6510994434357,0.0003190938393832,102324.4431999982,11.535903859860316
260630,Thailand,Czech Republic,6,2020,47.2877998352051,0.0010000000474974,47287.7975891553,10.76400756211007
260649,Norway,Thailand,6,2020,3029.4765625,0.073,41499.67893835617,10.633440969763711
260658,United Kingdom,Trinidad and Tobago,6,2020,1668.71997070313,0.06,27811.99951171884,10.233222843662416
260659,United Kingdom,Togo,6,2020,4386.52490234375,0.06,73108.74837239584,11.199703315354135
260664,United Kingdom,Azerbaijan,6,2020,24454.1101074219,0.336,72780.08960542231,11.195197702347343
260719,Hungary,Sweden,6,2020,4511.48117828369,0.101000001537614,44668.12979803314,10.707015546400834
260754,Hong Kong SAR,Poland,6,2020,1456.91455078125,0.025000000372529,58276.58116286135,10.972955596317703
260764,Hong Kong SAR,Switzerland,6,2020,252.286346435547,0.0044099998474121,57207.790286794334,10.954445361919428
260766,Hong Kong SAR,France,6,2020,61.9244995117188,0.0003017186942129,205239.18702900564,12.231931343973244
260768,Hong Kong SAR,Czech Republic,6,2020,2747.19604492188,0.100000001490116,27471.96003985473,10.220921128558984
260772,Myanmar,Thailand,6,2020,2323.20703125,25.3,91.8263648715415,4.519899455429096
260792,Indonesia,Mexico,6,2020,995.599975585938,0.0190646441864259,52222.32137407573,10.863265295000732
260802,Hungary,Singapore,6,2020,294.985809326172,0.0020000000949949,147492.89765754947,11.901535302128451
260829,Indonesia,Malaysia,6,2020,712428.703125,17106.0447200012,41.6477750868963,3.729247947903789
260834,Indonesia,Nigeria,6,2020,5480.0,0.145,37793.10344827586,10.539881916503624
260938,Ireland,China (mainland),6,2020,2211.267578125,0.005,442253.515625,12.99963856139688
260939,Ireland,Switzerland,6,2020,394.065002441406,0.006,65677.500406901,11.092511686259927
260941,Ireland,Sweden,6,2020,32779.453125,0.521,62916.41674664107,11.049562406196454
260943,Ireland,United States,6,2020,13931.0,0.381,36564.30446194226,10.50682775556166
260961,Israel,South Africa,6,2020,10.3302173614502,0.0001299999952316,79463.2133873874,11.283049468865368
260972,Lithuania,Luxembourg,6,2020,994.169677734375,0.028999999165535,34281.71401176778,10.442367371805023
261019,Philippines,Hong Kong SAR,6,2020,89344.0,3.25124798780129,27479.90935641312,10.221210447801482
261045,Japan,Denmark,6,2020,157.626007080078,0.0010000000474974,157625.99959324498,11.967980414837882
261054,South Africa,Oman,6,2020,570982.6875,4623.28,123.50164547680436,4.816254479678093
261136,Slovenia,Israel,6,2020,46136.00390625,1.33899998664856,34455.56711447456,10.447425863225568
261141,Luxembourg,Thailand,6,2020,1876.87524414063,0.0299999993294477,62562.50953640216,11.04392148848757
261148,Luxembourg,Sweden,6,2020,140.737503051758,0.003000000026077,46912.50060947311,10.756039456434976
261155,Romania,Israel,6,2020,857.935791015625,0.0049999998882412,171587.16203839696,12.052846649941287
261183,Mexico,Czech Republic,6,2020,148.618804931641,0.0004984114870624,298184.95116869186,12.605469214474931
261190,Myanmar,Singapore,6,2020,733.405090332031,0.0099999997764825,73340.51067249128,11.202868404683857
261191,Myanmar,Japan,6,2020,8784.3046875,67.8902863847973,129.38971324573868,4.862828883124298
261194,Pakistan,Turkey,6,2020,1846.47595214844,0.06,30774.599202474,10.334444927490155
261229,Netherlands,Suriname,6,2020,2077.28540039063,0.063000001013279,32972.783602857155,10.403437760856686
261231,Netherlands,Paraguay,6,2020,194.780700683594,0.0020000000949949,97390.34571600393,11.486482364759029
261232,Netherlands,Guinea,6,2020,1133.78125,0.0179618786755558,63121.52923864002,11.052817182707898
261236,Netherlands,Mongolia,6,2020,90.0719985961914,0.003000000026077,30023.999271084893,10.309752316537107
261237,Netherlands,Libya,6,2020,194.780700683594,0.0020000000949949,97390.34571600393,11.486482364759029
261244,Netherlands,New Zealand,6,2020,19.9888000488281,0.0002680397757447,74574.00676182339,11.219547290646227
261264,New Zealand,Spain,6,2020,334.133331298828,0.001,334133.331298828,12.719295387806984
261268,Norway,Namibia,6,2020,2818.00048828125,0.0195566016966589,144094.58923339858,11.87822523259006
261269,Norway,Cayman Islands,6,2020,2402.28662109375,0.017,141310.97771139705,11.858718256464448
261271,Norway,Cyprus,6,2020,267.70166015625,0.001,267701.66015625,12.497628431044127
261285,Norway,Hungary,6,2020,33042.2734375,1.062,31113.251824387946,10.345389111089002
261307,Pakistan,Netherlands,6,2020,5197.154296875,0.131999999284744,39372.38125027524,10.580819865986664
261311,Peru,China (mainland),6,2020,504.700012207031,5.047,100.0000024186707,4.605170210174798
261315,Singapore,Iceland,6,2020,226.379577636719,0.006,37729.92960611983,10.538208947229604
261323,Poland,Thailand,6,2020,221.802307128906,0.0014312255980811,154973.68648680087,11.95101061688846
261336,Poland,Canada,6,2020,5895.21264266968,0.0669999998062849,87988.2486524527,11.384958546503036
261365,Portugal,Luxembourg,6,2020,90.0719985961914,3.33280726612811e-05,2702586.4805207467,14.809719828176195
261378,Serbia,Norway,6,2020,237.595718383789,0.004,59398.92959594725,10.99203148491812
261462,Singapore,Brazil,6,2020,36.0,0.001,36000.0,10.491274217438248
261545,Sweden,Faroe Islands,6,2020,4511.4814453125,0.0649999976158142,69407.40939681015,11.147748904438862
261547,Sweden,Mongolia,6,2020,140.737503051758,0.0015152328884002,92881.7636741962,11.43908260493176
261555,Sweden,Hong Kong SAR,6,2020,28421.09375,0.232034238651743,122486.6378132101,11.715757223941528
261605,Thailand,Mexico,6,2020,564.216552734375,0.006,94036.09212239584,11.451433946307736
261693,Taiwan,Portugal,6,2020,48153.6179199219,0.902473304872993,53357.38759242154,10.884767721228
261700,Taiwan,Denmark,6,2020,3431.7431640625,0.0480000004172325,71494.64862984602,11.177377881543304
261733,Uruguay,Chile,6,2020,46.0,0.001,46000.0,10.736396675471232
261745,United States,Indonesia,6,2020,272158.0,2.699,100836.60615042609,11.52125672494836
261752,United States,Iraq,6,2020,3524.0,0.03,117466.66666666669,11.673909884376052
261756,United States,Luxembourg,6,2020,13231.0,0.439904146245355,30077.00680461524,10.311516265287253
261766,United States,Ireland,6,2020,268974.0,9.003,29876.041319560147,10.304812144511216
261767,United States,Portugal,6,2020,11067.0,0.33,33536.36363636363,10.420385610786395
261769,United States,Finland,6,2020,17008.0,0.549,30979.963570127504,10.341095938054336
261801,South Africa,Seychelles,6,2020,586.546264648438,0.0208700008392334,28104.75520182025,10.243694065269093
261864,Netherlands,Curacao,7,2020,2174.67846679688,0.0509999990463257,42640.75504827985,10.660565766194203
261871,Denmark,Jamaica,7,2020,425.055999755859,0.0010000000474974,425055.9795667838,12.959976155860408
261876,Singapore,Kazakhstan,7,2020,1061.81994628906,0.0118000004440546,89984.73782465451,11.407395355206074
261879,Panama,Guatemala,7,2020,250.0,0.004,62500.0,11.042921835724492
261899,Bulgaria,Sweden,7,2020,33882.7072753906,0.874000009149313,38767.39922276377,10.565334946206036
261933,Czech Republic,Uzbekistan,7,2020,922.486389160156,0.0149999996647239,61499.09398528883,11.02677772173957
261944,Denmark,Australia,7,2020,5152.3681640625,0.104000002145767,49542.000555354905,10.810576084855263
261966,Denmark,Egypt,7,2020,36.7616004943848,0.0010000000474974,36761.59874830261,10.51220906704464
261978,Lithuania,Finland,7,2020,861.599975585938,0.0010000000474974,861599.9346621381,13.66654632899114
261980,Luxembourg,Hungary,7,2020,469.859191894531,0.0080000003799796,58732.39619717725,10.98074674790863
261992,Canada,South Africa,7,2020,39.6078653335571,0.0002199999950826,180035.7555402812,12.10091075203611
262002,United Arab Emirates,Switzerland,7,2020,18.2266540527344,0.0006485552299212,28103.47247519317,10.243648423316648
262026,United Kingdom,Switzerland,7,2020,46009.2608642578,1.07768013115981,42692.87289795551,10.66178727423061
262044,Japan,Qatar,7,2020,16441.41796875,0.0675522718734034,243388.0832248263,12.402412498701942
262069,Australia,Taiwan,7,2020,3099.7119140625,0.100000001490116,30997.11867873198,10.341649533300195
262072,Switzerland,Estonia,7,2020,80.4117050170898,0.0029000000953674,27728.1732319742,10.230204259482546
262076,Switzerland,Serbia,7,2020,5546.26354980469,0.0795396328681049,69729.55933806831,11.152379600649244
262105,Australia,El Salvador,7,2020,4755.52001953125,0.100000001490116,47555.19948668487,10.76964640977016
262114,Hong Kong SAR,United Kingdom,7,2020,7708.337890625,0.248,31082.007623487905,10.344384397745712
262126,Australia,Israel,7,2020,2464.0,0.0125740105438653,195959.75296856693,12.185664575129993
262127,Switzerland,Denmark,7,2020,8302.3779296875,0.0520000010728836,159661.1107382637,11.980808790073146
262164,Austria,Malaysia,7,2020,98.7967987060547,0.002679273775685,36874.469344139565,10.515274702871173
262171,United Kingdom,Belarus,7,2020,1351.81201171875,0.014,96558.00083705357,11.47789915171547
262195,Singapore,United Kingdom,7,2020,2143.0859375,0.003,714361.9791666666,13.479145086476796
262202,Spain,Qatar,7,2020,3858.18725585938,0.0253799991607666,152016.83937891998,11.931746579079798
262235,Switzerland,Egypt,7,2020,1519.24523925781,0.0055,276226.40713778365,12.528976124140843
262243,Denmark,Panama,7,2020,224.016006469727,0.0010000000474974,224015.9958295384,12.319472738240904
262257,Switzerland,Tanzania,7,2020,2528.14404296875,0.0589119987487793,42913.90712696087,10.666951227836233
262261,United Kingdom,Luxembourg,7,2020,252.054000854492,0.005,50410.8001708984,10.827960720207956
262274,Brazil,Jamaica,7,2020,48.0,0.0006330664154498,75821.4285714286,11.236136230510189
262276,Bulgaria,Spain,7,2020,4640.7041015625,0.0237600002288818,195315.8273088494,12.182373154589058
262278,Philippines,France,7,2020,2302.1953125,0.0020000000949949,1151097.6015757993,13.956226481307723
262294,Austria,Singapore,7,2020,39175.2301635742,1.09332057176213,35831.421428789705,10.486580480982656
262306,Austria,Estonia,7,2020,2831.7919921875,0.100000001490116,28317.91949990515,10.251250081122643
262324,Japan,Luxembourg,7,2020,3189.06869983673,0.0159999997122213,199316.7973247412,12.20265078425873
262335,Denmark,Greece,7,2020,64.3328018188477,0.0020000000949949,32166.399381601903,10.378677689244192
262358,Vietnam,Serbia,7,2020,57.439998626709,0.002,28719.9993133545,10.265348999253892
262383,Spain,Oman,7,2020,277.527099609375,0.004,69381.77490234375,11.147379502530674
262404,Denmark,Singapore,7,2020,7985.30867481232,0.0331058247688749,241205.55009763315,12.393404753925465
262437,Singapore,Russia,7,2020,1366.40002441406,0.0370800018310547,36850.052776148805,10.514612329805027
262454,Netherlands,New Zealand,7,2020,28.3498992919922,0.001,28349.8992919922,10.252378756838908
262465,Belgium,Togo,7,2020,43.6543998718262,0.0010000000474974,43654.39779835362,10.684059307586796
262469,Belgium,Malta,7,2020,537.638427734375,0.006000000052154,89606.40384350621,11.40318206787676
262511,Italy,Kazakhstan,7,2020,18151.0390625,0.016,1134439.94140625,13.941649643419302
262519,Spain,Japan,7,2020,32357.8585205078,0.2085,155193.56604560098,11.95242842998019
262520,Hungary,Norway,7,2020,3882.85864257813,0.118,32905.581716763816,10.401397579407828
262555,Switzerland,Ukraine,7,2020,5875.41552734375,0.0025999999046325,2259775.285712581,14.63077593520424
262559,Switzerland,Malaysia,7,2020,5343.62591552734,0.0189500004053116,281985.530408197,12.549611037994586
262605,Denmark,Chile,7,2020,29.8687992095947,0.0010000000474974,29868.79779090297,10.30456966235542
262607,Denmark,Hong Kong SAR,7,2020,28.7199993133545,0.0010000000474974,28719.99794922784,10.265348951756442
262648,Hungary,Spain,7,2020,160372.15625,0.416200012207031,385324.7274058844,12.861841705575197
262654,Brazil,Panama,7,2020,2010.0,0.02284,88003.50262697024,11.385131895247447
262682,Finland,Zambia,7,2020,227.46240234375,0.0020000000949949,113731.1957699332,11.641593011235
262726,Peru,Costa Rica,7,2020,12779.98046875,0.237020004272461,53919.41708877476,10.895245934859627
262727,Canada,Poland,7,2020,5321.24169921875,0.109000003896654,48818.729440266536,10.795869318214317
262743,Canada,Ireland,7,2020,3673.8623046875,0.1,36738.623046875,10.511583879756362
262744,Canada,Greece,7,2020,1211.98400878906,0.0299999993294477,40399.467862633865,10.60657189214551
262759,United Kingdom,Oman,7,2020,13452.912109375,0.105,128122.9724702381,11.760745804127067
262772,Slovakia,Norway,7,2020,18233.720703125,0.306,59587.32255923203,10.995198121690011
262788,Switzerland,Sri Lanka,7,2020,320.574676513672,0.0071999998092651,44524.26180638901,10.70378952871417
262789,Switzerland,Panama,7,2020,94.349739074707,0.0002549999952316,369998.9836823521,12.82125553781218
262790,Switzerland,Bangladesh,7,2020,4959.79434204102,0.0043471514450022,1140929.7340544846,13.94735404417358
262791,Switzerland,Bahrain,7,2020,1.0721560716629,4.00000018998981e-06,268039.0051845551,12.498887790636235
262793,Switzerland,Pakistan,7,2020,3297.9521484375,0.0016499999761581,1998758.9067222,14.508036999266563
262794,Switzerland,Colombia,7,2020,18.2266540527344,0.0001799999997019,101259.18934951093,11.525438739857952
262795,Switzerland,Taiwan,7,2020,6176.6911239624,0.0100599999986589,613985.2012709557,13.32772610467425
262796,Switzerland,Singapore,7,2020,1386.29788208008,0.0189849998950958,73020.69474533883,11.198498169617102
262797,Switzerland,Thailand,7,2020,42330.8674316406,0.81317646811098,52056.18840640554,10.860078960470666
262798,Switzerland,Vietnam,7,2020,62252.6015625,0.995570983886719,62529.54592897557,11.04339445888418
262799,Switzerland,Hong Kong SAR,7,2020,18241.6640625,0.121300003051758,150384.69582491592,11.920951928837065
262804,Switzerland,South Korea,7,2020,2989.17125511169,0.0085379998534917,350102.05041046126,12.765979963567885
262806,Switzerland,Australia,7,2020,12021.014465332,0.26669000557065,45074.85925319936,10.716079925564133
262808,Switzerland,Canada,7,2020,84168.546875,0.876429992675781,96035.67607040644,11.472475027147636
262812,Switzerland,Mexico,7,2020,26666.6672973633,0.269049987614155,99114.174038194,11.504027737721218
262813,Switzerland,Turkey,7,2020,16510.1319131851,0.534505856972321,30888.589335027747,10.33814211750266
262815,Switzerland,Sweden,7,2020,7104.10620117188,0.0305709357920347,232381.0513848537,12.356133766147195
262817,Switzerland,Slovakia,7,2020,241.235122680664,0.0002466899889464,977887.768007606,13.793150185793468
262835,Mexico,United Kingdom,7,2020,12334.3442382813,0.123,100279.22144944144,11.515713788475054
262851,Norway,Singapore,7,2020,6448.79608154297,0.142,45414.05691227444,10.72357695972432
262856,United States,Romania,7,2020,52689.0,1.588,33179.47103274559,10.409686621264902
262857,Thailand,Czech Republic,7,2020,41.3568000793457,0.0009807502698729,42168.53295865193,10.64942955739114
262869,Denmark,Colombia,7,2020,10182.962890625,0.375,27154.56770833333,10.209300550928983
262875,Singapore,France,7,2020,5883.004737854,0.0406990984667668,144548.77281023358,11.881372257683331
262879,Denmark,Philippines,7,2020,913.296020507813,0.0309999994933605,29461.16243335489,10.290828147261085
262880,United States,Indonesia,7,2020,8353.0,0.197,42401.0152284264,10.654927585000054
262902,Denmark,Oman,7,2020,127.516799926758,0.0010000000474974,127516.79387003546,11.756003351534474
262908,Netherlands,Argentina,7,2020,26579.78515625,0.843999981880188,31492.63711716904,10.35750905517964
262931,China (mainland),Niger,7,2020,286.0,0.004,71500.0,11.177452728682098
263041,Denmark,Bulgaria,7,2020,41.3568000793457,0.0010000000474974,41356.79811500325,10.629992091171186
263099,Cyprus,Italy,7,2020,3553.23828125,0.012,296103.1901041667,12.59846328777081
263102,Oman,Germany,7,2020,1402684.75,15077.599609375,93.0310385167566,4.532933184963957
263105,Mexico,Ireland,7,2020,128.665603637695,0.001,128665.603637695,11.764972097861529
263111,United States,Jordan,7,2020,41673.0,0.2,208365.0,12.2470466284996
263122,Czech Republic,Iran,7,2020,490.53759765625,0.0040000001899898,122634.3935892412,11.71696279812732
263128,Czech Republic,Saudi Arabia,7,2020,984.521606445313,0.0270000007003546,36463.762255842565,10.504074231494997
263157,Denmark,Taiwan,7,2020,1608.31994628906,0.0399999991059303,40207.99955594535,10.601821248739435
263166,United States,Kuwait,7,2020,85805.0,2.065,41552.05811138015,10.634702332423409
263170,Poland,Canada,7,2020,4262.04798126221,0.0750000001862645,56827.30627569733,10.947772233479174
263182,Italy,Qatar,7,2020,1952.9599609375,0.066,29590.302438446968,10.295201966310152
263186,Israel,South Korea,7,2020,66.0,0.0001899999976158,347368.42541153124,12.758141240378562
263188,Israel,Singapore,7,2020,789.758361816406,0.0099999997764825,78975.83794688815,11.276897235894316
263257,Thailand,Mexico,7,2020,2176.44677734375,0.024,90685.28238932292,11.415150356005135
263258,Finland,Singapore,7,2020,2727.25107574463,0.0680000032298267,40106.63156187,10.599296975229352
263279,Denmark,Peru,7,2020,132.111999511719,0.0010000000474974,132111.99323673622,11.7914052754638
263280,Denmark,Lebanon,7,2020,125.219200134277,0.0010000000474974,125219.1941866846,11.73782103409799
263281,Denmark,Luxembourg,7,2020,1865.65124511719,0.0040000001899898,466412.7891258781,13.05282633458132
263282,Denmark,Japan,7,2020,2735.29290771484,0.101999999955297,26816.597146211985,10.196776271314452
263290,Denmark,Mexico,7,2020,450.32958984375,0.0040000001899898,112582.39211356068,11.631440606914154
263294,Denmark,Romania,7,2020,31.017599105835,0.0010000000474974,31017.597632578207,10.342309987973174
263333,Egypt,Germany,7,2020,1177520.05078125,12359.2001953125,95.27477766950084,4.556765113191217
263349,United Kingdom,Sri Lanka,7,2020,21216.42578125,0.753,28175.86425132802,10.24622101284136
263355,Italy,Dominican Republic,7,2020,4488.36181640625,0.02,224418.0908203125,12.321266068010017
263381,Spain,Thailand,7,2020,403.734283447266,0.001112000003457,363070.3976547718,12.802352027377683
263463,Luxembourg,Japan,7,2020,1033.92004394531,0.025000000372529,41356.801141548094,10.629992164352496
263490,France,Andorra,7,2020,41.3568000793457,0.0010435178284521,39632.09726918785,10.58739460603547
263506,France,Vietnam,7,2020,4266443.5,133.768005371094,31894.34938619439,10.370184137853622
263560,United Kingdom,Nigeria,7,2020,40482.8836669922,0.943761178510383,42895.26268805601,10.666516671966772
263577,United Kingdom,Jordan,7,2020,1434.57604980469,0.0161174147282779,89007.82625440143,11.396479580290896
263579,United Kingdom,Tunisia,7,2020,3236.57397460938,0.068,47596.67609719676,10.770518207890468
263585,United Kingdom,Azerbaijan,7,2020,13543.2001953125,0.235,57630.639128989365,10.961809634582462
263589,United Kingdom,Algeria,7,2020,170552.771240234,2.00269232582661,85161.74403865979,11.352307598349848
263601,United Kingdom,Estonia,7,2020,2355.01196289063,0.071,33169.182575924366,10.409376488162144
263656,Greece,Israel,7,2020,83066.28125,1.36000001430511,61078.147335492926,11.019909427102624
263675,Ireland,Sweden,7,2020,29803.318359375,0.476,62612.01336003152,11.04471244538622
263683,Ireland,Saudi Arabia,7,2020,190761.6875,7.126,26769.81300870053,10.19503015138356
263702,Hong Kong SAR,Czech Republic,7,2020,342.342414855957,0.004845393893491,70653.16512571629,11.165538187190087
263716,Croatia,Serbia,7,2020,142.451202392578,0.003000000026077,47483.733718114425,10.768142483334316
263724,United States,Turks & Caicos Islands,7,2020,16810.0,0.363,46308.53994490358,10.743081671119947
263734,Sweden,Hong Kong SAR,7,2020,65335.703125,0.138999998569489,470041.03451366094,13.06057527735104
263738,Hungary,Luxembourg,7,2020,1417.619140625,0.0270000007003546,52504.4112538257,10.8686524689323
263770,"Areas, nes., Spec Cat, Islands, Other",Ireland,7,2020,234.355194091797,0.002,117177.5970458985,11.671445986367768
263786,Israel,Switzerland,7,2020,448.161254882813,0.0015,298774.1699218753,12.607443282459531
263864,Ireland,China (mainland),7,2020,6656.14709472656,0.182,36572.23678421187,10.507044673730489
263886,Israel,France,7,2020,723.744018554688,0.0080000003799796,90467.99802233666,11.41275145413934
263894,Taiwan,Denmark,7,2020,1015.53918457031,0.0089999996125698,112837.69203189317,11.63370571144959
263942,Luxembourg,South Africa,7,2020,2221.779296875,0.0700000002980232,31739.70410594045,10.365323671602807
263990,Liechtenstein,France,7,2020,63.1839981079102,0.0010000000474974,63183.99510683155,11.05380630608327
264084,Luxembourg,United Arab Emirates,7,2020,11669.5107421875,0.273999989032745,42589.456968164,10.659362012616768
264086,Luxembourg,Bulgaria,7,2020,1114.33605957031,0.0350000001490116,31838.172995030083,10.368421257502622
264097,Norway,New Zealand,7,2020,3183.10034179688,0.009,353677.8157552089,12.776141652715417
264120,United States,British Indian Ocean Territories,7,2020,11245.0,0.272,41341.91176470588,10.629632077079556
264124,Macedonia,Switzerland,7,2020,45.0305557250977,0.0016000000238418,28144.0969088063,10.245092910291705
264159,Netherlands,Paraguay,7,2020,66.6304016113281,0.0010000000474974,66630.39844655407,11.106916185526009
264161,Netherlands,Bahrain,7,2020,12927.4462890625,0.300000011920929,43091.48591790652,10.67108071406978
264194,Norway,Pakistan,7,2020,289.295837402344,0.001,289295.837402344,12.575205102344787
264214,Singapore,Norway,7,2020,176.552368164063,0.002,88276.1840820315,11.38822563426688
264272,Portugal,Philippines,7,2020,122.921600341797,0.0010000000474974,122921.59450333472,11.719301988039026
264276,Portugal,Thailand,7,2020,9603.9677734375,0.0140000004321337,685997.6769281989,13.438629520300246
264364,Saudi Arabia,Turkey,7,2020,117.177597045898,0.001,117177.597045898,11.671445986367765
264372,Singapore,Ecuador,7,2020,15.7189998626709,0.000449999988079,34931.111731293786,10.46113316470046
264378,Singapore,Thailand,7,2020,146173.718711853,4.57153521663542,31974.75504070045,10.37270196545446
264382,Sierra Leone,Austria,7,2020,7514.30053710938,0.200000002980232,37571.50212568793,10.5340011198206
264398,Serbia,Sweden,7,2020,1094.80639648438,0.0040000001899898,273701.5861209669,12.51979369011964
264486,Thailand,Nepal,7,2020,817.90625,0.026,31457.93269230769,10.356406462193355
264489,Thailand,Sri Lanka,7,2020,1670.06164550781,0.046,36305.68794582196,10.499729700700287
264654,United States,Tanzania,7,2020,3640.0,0.012,303333.3333333333,12.622587589824922
264665,United States,Ghana,7,2020,9447.0,0.028,337392.8571428572,12.729003278576068
264667,United States,Tunisia,7,2020,77690.0,0.362,214613.25966850828,12.276592895100832
264676,United States,Kazakhstan,7,2020,17626.0,0.295,59749.15254237288,10.997910286301924
264677,United States,Slovenia,7,2020,9582.0,0.304,31519.736842105263,10.358369195018982
264682,United States,Ukraine,7,2020,3390.0,0.073,46438.35616438357,10.745881038208244
264685,United States,Czech Republic,7,2020,73498.0,2.67487025438341,27477.220579037832,10.221112597808933
264831,Denmark,Canada,8,2020,812.583618164063,0.0020000000949949,406291.78978420753,12.914826874496748
264847,Switzerland,Australia,8,2020,901.999538421631,0.0042942056602708,210050.38178929253,12.255102694207364
264873,France,Vietnam,8,2020,5543.78369140625,0.0370000004768372,149831.98972866984,11.917269876857375
264883,Australia,Western Samoa,8,2020,10124.7724609375,0.0500000007450581,202495.44620133247,12.21847267738122
