Export_country,Import_country,Month,Year,Nominal Value (SUM),Tons (SUM),Price,log_Price,box-cox_Price
United Kingdom,Philippines,6,2017,32841.25390625,0.135,243268.54745370368,12.40192124566647,3.5233352880719506
United Kingdom,Azerbaijan,6,2017,4674.5888671875,0.0213270540860552,219185.86825566328,12.297675362341169,3.5198158757667457
Israel,Switzerland,6,2017,2459.45654296875,0.009,273272.94921875,12.518226388674083,3.52714483504396
Serbia,Albania,6,2017,87509.0,1171.938,74.67033238959739,4.313082856485371,2.528522147004185
Georgia,India,6,2017,6805.97998046875,25.0219993591309,271.99984632663444,5.605801501320229,2.8618030214562795
Ghana,Pakistan,6,2017,12866.72265625,130.0,98.97478966346154,4.594865167841783,2.6115618461173433
Iran,Egypt,6,2017,19763736.0,70584.768,280.00001360066807,5.634789651743063,2.8680046607147442
Malaysia,Denmark,6,2017,139.289199829102,0.0010000000474974,139289.1932132205,11.844307577528182,3.5032829499869407
Hong Kong SAR,Brazil,6,2017,340259.0,6.70395652173913,50754.95327224028,10.834764493564778,3.458170980319507
Hong Kong SAR,Switzerland,6,2017,55.7793617248535,0.0007200000286102,77471.33265052908,11.257663245627588,3.4785983162914276
Morocco,Côte d'Ivoire,6,2017,12799.958984375,0.256,49999.83978271485,10.819775080059449,3.4574025472034875
Qatar,Sweden,6,2017,3473.24365234375,0.0299999993294477,115774.79099922674,11.65940212611499,3.4959269157736026
Ireland,Australia,6,2017,511.101501464844,0.011,46463.77286044037,10.746428209666156,3.453596509165835
Iran,Sudan,6,2017,2800840.0,10003.0,280.0,5.634789603169249,2.8680046503642775
Iran,Kuwait,6,2017,8029500.0,30300.0,265.0,5.579729825986222,2.856183036118079
Israel,Finland,6,2017,1143.51940917969,0.003000000026077,381173.1330799423,12.851008968425116,3.5373968858217295
South Africa,Ireland,6,2017,46.0553016662598,0.001,46055.3016662598,10.737598163531375,3.453133122649324
Japan,Denmark,6,2017,159.508605957031,0.0010000000474974,159508.59838077932,11.979853108097478,3.5084431340093936
Netherlands,Uganda,6,2017,19683.5859375,0.428000003099442,45989.6864368169,10.7361724424376,3.453058197790909
South Korea,Kuwait,6,2017,975645.0,3808.6098146302,256.1682733296036,5.545834546234673,2.8488162350884747
Lebanon,Ghana,6,2017,11790.1680297852,94.3762373046875,124.92729490498137,4.827731927323546,2.6755032876030795
Norway,Angola,6,2017,1446.67468261719,0.035,41333.56236049114,10.629430096883338,3.447364580432799
Luxembourg,Qatar,6,2017,247.126007080078,0.0049999998882412,49425.202520754974,10.808215745567194,3.4568077951975504
Netherlands,Curacao,6,2017,80.8776016235352,0.0010000000474974,80877.59778205554,11.300692152240108,3.480546969484864
Norway,Malaysia,6,2017,724.046630859375,0.001,724046.630859375,13.492611076558124,3.554705879998131
Singapore,United Kingdom,6,2017,1810.27014160156,0.004,452567.53540039,13.022692280489142,3.5423310254519254
Portugal,Taiwan,6,2017,60.6581993103027,0.0010000000474974,60658.19642919305,11.013010048344125,3.4670705736719545
Portugal,Luxembourg,6,2017,5528.88269042969,21.9989785257493,251.32451872518808,5.526745007339637,2.8446370565413246
Portugal,Sweden,6,2017,10206.3037109375,0.234999999403954,43431.07973116775,10.678930586632854,3.450025668948753
Qatar,Indonesia,6,2017,5159849.0,18669.736,276.375038190149,5.621758777359958,2.865222976005129
United States,Slovenia,6,2017,26244792.0,104241.14,251.7700017478704,5.528515979278254,2.8450256885047036
Russia,Seychelles,6,2017,901734.375,3481.6,258.9999928193934,5.556828033975187,2.8512130710034844
Russia,France,6,2017,11147314.2573242,37221.0618442647,299.4894209081212,5.702079094421203,2.882211639224668
Senegal,India,6,2017,37055.1171875,450.0,82.34470486111111,4.410914154144766,2.5580828354406484
Singapore,Switzerland,6,2017,960.64453125,0.0064580932220868,148750.48999983116,11.910025617518963,3.505808789609771
Slovakia,Norway,6,2017,4525.8525390625,0.069,65592.06578351448,11.091210019195294,3.4708397291717175
Sweden,Saudi Arabia,6,2017,2672.33081054688,0.0080000003799796,334041.33545224793,12.71902002314041,3.5334423337084115
Venezuela,Italy,6,2017,14839986.0,58477.0,253.77474904663373,5.536447058788649,2.8467638141731784
United States,Grenada,6,2017,2900.0,0.036,80555.55555555556,11.296702356500592,3.4803672494674927
Venezuela,Turkey,6,2017,9064882.0,33000.0,274.693393939394,5.615655544539017,2.8639167025151506
Venezuela,Spain,6,2017,8612959.0,33002.1,260.98214962078174,5.564452012726295,2.852871035281448
United States,Venezuela,6,2017,15828.0,0.08,197850.0,12.195264446813573,3.516258992666125
United States,Algeria,6,2017,7635.0,0.003,2545000.0,14.74964120796676,3.5809372459149835
United States,Lithuania,6,2017,8140.0,0.228,35701.75438596491,10.482955109024282,3.4392751970873903
Venezuela,Portugal,6,2017,7304905.5,29174.0,250.39094741893467,5.523023486092134,2.843819769529072
Venezuela,Germany,6,2017,3483353.25,46666.1015625,74.64418782303335,4.312732661918975,2.5284149005962977
South Africa,Burkina Faso,6,2017,69.1880493164063,0.001,69188.04931640631,11.144583428951996,3.473366226317563
South Africa,Pakistan,6,2017,5466187.0402832,19447.655,281.07178167667007,5.638610087518399,2.868818320842795
Switzerland,Moldova,7,2017,55.1853408813477,0.0005500000119209,100336.98124588668,11.516289612334395,3.489971716582775
Switzerland,Estonia,7,2017,13.5360269546509,2.09159370538983e-05,647163.3051758521,13.380353945306696,3.5518930848412205
Brazil,Nicaragua,7,2017,36.0,0.0007429643527204,48454.54545454547,10.788381430349611,3.455782872561358
Germany,Uzbekistan,7,2017,11530.0,0.200000002980232,57649.999140948144,10.962145510796043,3.4645751894210437
Australia,South Africa,7,2017,30237.291015625,0.782948369983103,38619.77644359558,10.56151976734834,3.4436544946467067
Costa Rica,Thailand,7,2017,175463.90625,811.49,216.2243604357417,5.37631657432367,2.810927298070403
Israel,Switzerland,7,2017,24289.87890625,0.35,69399.65401785714,11.147637161148998,3.4735096625966784
Croatia,Hong Kong SAR,7,2017,2546.97705078125,0.0020000000949949,1273488.4649031702,14.057270515569634,3.56761204226819
South Africa,Bangladesh,7,2017,3147896.5,13035.413,241.48805258414137,5.486820000167585,2.8358253858967792
United Arab Emirates,Malaysia,7,2017,2211872.48828125,8075.818,273.88835264505093,5.612720551250402,2.863287747263987
United Arab Emirates,Egypt,7,2017,4625014.8203125,59.483035227537,77753.51077194866,11.261298983645174,3.4787638594997286
United Arab Emirates,Netherlands,7,2017,76.0979995727539,0.0020000000949949,38048.997979146574,10.546630028623673,3.4428317549660648
Portugal,Costa Rica,7,2017,63.4150009155273,0.0010000000474974,63414.99790347661,11.05745567244116,3.4692227206089705
Hong Kong SAR,Iceland,7,2017,944.242004394531,0.011,85840.18221768465,11.360242500061934,3.4832061583006437
Australia,Italy,7,2017,6580.1708984375,0.013,506166.9921875,13.134621917909602,3.5454249355183407
Colombia,Uruguay,7,2017,9802.0,0.007,1400285.7142857143,14.152186855396316,3.5695918907445323
Bulgaria,Austria,7,2017,296154.96875,4.0,74038.7421875,11.21234377825977,3.47652090198779
Switzerland,Slovenia,7,2017,1300.49975585938,0.0050999999046325,254999.9568976609,12.449018655111768,3.524892613693294
Denmark,Singapore,7,2017,5190.80615234375,17.3490009307861,299.1991396537754,5.701109370607469,2.882008756367211
Italy,Qatar,7,2017,6918.0,0.045,153733.33333333334,11.942974778708932,3.507058135031228
Argentina,Ecuador,7,2017,3465.0,0.06,57750.0,10.96387862838404,3.464660789485532
Canada,Sweden,7,2017,110.687997817993,0.0024781994491489,44664.68502202435,10.706938424102216,3.451515404500064
Switzerland,United Arab Emirates,7,2017,52.0616416931152,0.000449999988079,115692.54016061724,11.658691435395404,3.4958979165001893
Israel,Ukraine,7,2017,135.399993896484,0.0003899999856948,347179.484263914,12.757597170920873,3.5346130014074695
Australia,United Kingdom,7,2017,4290.56298828125,0.100080539049463,42871.10190484403,10.665953262663702,3.4493315149809893
Brazil,Thailand,7,2017,66920.0,350.0,191.2,5.2533200006173,2.7823119399907257
Bulgaria,Greece,7,2017,384249.923583984,4017.93789172173,95.6336145403504,4.560524374785612,2.6017819729280527
Switzerland,Singapore,7,2017,3943.14876747131,0.0592159984558821,66589.2473367495,11.106298392093642,3.471557711452871
Luxembourg,Japan,7,2017,2199.92407226563,0.0260000005364418,84612.46257215262,11.34583684647258,3.482566859973316
Philippines,Singapore,7,2017,100000.0,2.56447998046875,38994.26034190426,10.571169743560707,3.4441859164349777
"Areas, nes., Spec Cat, Islands, Other",Iran,7,2017,274171.0,955.301,286.9995948920811,5.659480804232775,2.8732482519042417
Switzerland,Taiwan,7,2017,3420.44982910156,0.0212999992370605,160584.50477078976,11.986575592470052,3.50869409630877
Finland,South Africa,7,2017,64.568000793457,0.000738277384907,87457.6441232675,11.378909887984715,3.4840308352421547
South Africa,Gabon,7,2017,2522.6608581543,0.0122574588690152,205806.18585889475,12.23469015955376,3.517640150748346
United States,Qatar,7,2017,34923.0,0.576681031224162,60558.60711399932,11.011366887747736,3.466990504339518
Switzerland,Russia,7,2017,1290.08752441406,0.0070999999046325,181702.47066796583,12.110125851804012,3.513224964407288
Thailand,Philippines,7,2017,342.0,0.0070585711342947,48451.73243892925,10.788323373933078,3.455779864347187
Finland,Albania,7,2017,303167.5,4028.27001953125,75.25997476089701,4.320948449806439,2.530928256718794
Canada,Australia,7,2017,858.77783203125,0.0009303503676026,923069.2671666554,13.735459556353552,3.560502375604807
Netherlands,Iran,7,2017,1153.0,0.0149999996647239,76866.66838477046,11.249827620500726,3.4782409809537036
United States,Algeria,7,2017,4800.0,0.05,96000.0,11.472103470449971,3.4880852948546774
Denmark,Hong Kong SAR,7,2017,2777.57691192627,0.006836929200383,406260.8856283993,12.914750807660075,3.539255993246109
Belgium,Philippines,7,2017,313.615997314453,0.0003424129313797,915899.980911147,13.727662446549443,3.5603222069893787
New Zealand,Australia,7,2017,32445.6115722656,132.856798905975,244.21491289450609,5.498048628176078,2.8383133704521266
Switzerland,Australia,7,2017,362.349033355713,0.0022600000202655,160331.42925066533,11.984998384573794,3.5086352578874016
Belgium,Zambia,7,2017,115.299997329712,0.0030556012088543,37733.98079422239,10.538316314793382,3.4423709122862194
Belgium,Iceland,7,2017,295.668640136719,0.004,73917.16003417975,11.210700286126489,3.4764450789444163
Belgium,Kazakhstan,7,2017,436.989990234375,0.0099999997764825,43699.00000018627,10.685080497530922,3.4503537640209956
Czech Republic,Zambia,7,2017,213.304992675781,0.0040000001899898,53326.24563608442,10.884183902393204,3.4606821989077896
Philippines,Nepal,7,2017,6000.0,0.0575,104347.82608695651,11.555485079389024,3.491626038801259
Nigeria,Côte d'Ivoire,7,2017,395.268737792969,0.002,197634.3688964845,12.194173980833918,3.5162205788195418
Bulgaria,Spain,7,2017,25633.103515625,0.105599998474121,242737.72619330868,12.399736823364725,3.5232625683499044
Denmark,South Korea,7,2017,103.769996643066,0.0010000000474974,103769.991714256,11.54993211075212,3.4913927451038256
Denmark,Peru,7,2017,124.524002075195,0.0010000000474974,124523.99616062272,11.73225371656085,3.498869777749799
Russia,Azerbaijan,7,2017,6587232.43945313,23860.78,276.0694511852978,5.620652468791781,2.864986355331927
Switzerland,Thailand,7,2017,18689.0886383057,0.0750650994181137,248971.7429694884,12.425094686957022,3.5241040573903257
Denmark,Taiwan,7,2017,6482.166015625,0.109999999403954,58928.78227953878,10.98408491377218,3.465655796049823
Switzerland,Turkey,7,2017,71372.3468856812,0.502750000357628,141963.8922623788,11.863328024406394,3.5040186804538065
Switzerland,Pakistan,7,2017,3444.39819335938,0.0019400000572204,1775462.933900296,14.389571754718355,3.574323512518687
Canada,New Zealand,7,2017,12236.353515625,0.078,156876.32712339744,11.963213048583142,3.5078199363460922
Hong Kong SAR,Finland,7,2017,6745.0498046875,0.0610000006854534,110574.58571957008,11.613445556128289,3.494039999159476
Switzerland,Nigeria,7,2017,798.625549316406,0.0013999999761581,570446.8306549424,13.254175246140806,3.54862629831305
Switzerland,Panama,7,2017,12241.7744140625,0.123900001525879,98803.66637046052,11.500889992060197,3.489316861383674
Switzerland,Oman,7,2017,243.648483276367,0.0006000000238418,406080.7893244108,12.914307407272055,3.539243172919078
Switzerland,Indonesia,7,2017,2879.00866699219,0.0246956008630769,116579.81852535842,11.66633145494503,3.496209366382531
Switzerland,Bangladesh,7,2017,49.979175567627,0.0003100000023841,161223.14575239044,11.99054468281936,3.5088420523230877
Switzerland,Philippines,7,2017,15996.4599609375,0.0125119378704394,1278495.7955018785,14.061194785089963,3.567694924008185
Switzerland,Macedonia,7,2017,291.545196533203,1.0,291.545196533203,5.675195041913175,2.8765669896222095
Switzerland,Bosnia and Herzegovina,7,2017,508.121612548828,0.0012000000476837,423434.6602982402,12.95615449616103,3.54044627876536
Switzerland,Vietnam,7,2017,168508.95703125,1.27365502929687,132303.4519985184,11.792853441966116,3.5012733005543226
Switzerland,Morocco,7,2017,159.308624267578,0.0003000000119209,531028.7264574076,13.182571397550634,3.5467215382854547
Switzerland,South Korea,7,2017,79277.3865966797,0.315855330922151,250992.7135477705,12.433179188002391,3.52437110933147
Switzerland,Portugal,7,2017,12679.091796875,0.054398239463093,233079.08347800944,12.359133089028624,3.5219028995041706
Switzerland,Greece,7,2017,714.285705566406,0.005,142857.1411132812,11.869600396701928,3.5042604616184727
Switzerland,Mexico,7,2017,12524.989522934,0.0440100013613701,284594.163496842,12.55881945668636,3.5284460891158314
Switzerland,Denmark,7,2017,23870.55859375,0.296021859477404,80637.82396303775,11.29772309835576,3.480413247429379
Switzerland,Lithuania,7,2017,11162.015625,0.2,55810.078125,10.929709743620238,3.462965628385039
Switzerland,Romania,7,2017,71989.7953491211,1.19997261142798,59992.86539002959,11.00198092396769,3.46653244440984
Philippines,Hong Kong SAR,7,2017,5736.0,0.0544700012207031,105305.6704874801,11.564622547455452,3.4920091531981026
Norway,Qatar,7,2017,2837.3818359375,0.032,88668.18237304688,11.392656393382476,3.4846354255306133
Senegal,India,7,2017,75010.826171875,969.0,77.4105533249484,4.3491231191687065,2.5395044879632414
Ireland,China (mainland),7,2017,1294.81896972656,0.003,431606.3232421867,12.97526916295895,3.5409912471703002
United Kingdom,Luxembourg,7,2017,17951.220703125,0.5,35902.44140625,10.48856057790921,3.4395907903497007
Norway,Mexico,7,2017,10201.4169921875,0.0444495788469352,229505.36893311617,12.34368170225318,3.5213814977596614
China (mainland),Slovakia,7,2017,46292.94921875,1.04900002479553,44130.551119646894,10.694907590734148,3.4508768873982762
Egypt,Germany,7,2017,2149192.0,12527.2995605469,171.56067751174407,5.14493700876506,2.7562834897861257
Hungary,Portugal,7,2017,151.042999267578,0.0010000000474974,151042.99209342105,11.925319791123666,3.5063901091310155
Costa Rica,Vietnam,7,2017,536886.125,2471.03,217.2722002565732,5.381150946526882,2.812032418233155
Singapore,United Kingdom,7,2017,85679.55859375,1.499,57157.81093645764,10.953571334187597,3.464151104635174
Philippines,Canada,7,2017,5740.0,0.066,86969.69696969696,11.373315026269324,3.4837841118304698
Costa Rica,Taiwan,7,2017,19098.80078125,100.52,190.0000077720852,5.247024113066197,2.780821049198415
Costa Rica,Ireland,7,2017,13767.97265625,0.016,860498.291015625,13.665266908595298,3.5588664585691054
Philippines,South Korea,7,2017,5550.0,0.0616666666666667,89999.99999999994,11.407564949312402,3.4852885518930763
Israel,South Africa,7,2017,177.104873657227,0.001,177104.873657227,12.08449734263128,3.5122976926812357
Denmark,Equatorial Guinea,7,2017,179.86799621582,0.0029695998932148,60569.77461064597,11.01155127882965,3.466999491303856
Czech Republic,Tajikistan,7,2017,255.966003417969,0.0040000001899898,63991.49781505912,11.066505506877212,3.4696577250613054
Czech Republic,Albania,7,2017,12914.7529296875,0.28099998831749,45959.97674952095,10.735526226077468,3.4530242280097885
Czech Republic,Tunisia,7,2017,1007.72198486328,0.0044603995023494,225926.3961294233,12.32796454436564,3.520848854951839
Czech Republic,Serbia,7,2017,547.674987792969,0.0120000001043081,45639.581919365904,10.728530643534535,3.45265610407954
Venezuela,Morocco,7,2017,3744085.5,14999.5,249.6140204673489,5.519915806661886,2.8431366492368895
Denmark,United Arab Emirates,7,2017,197.162994384766,0.003000000026077,65720.99755698587,11.093173750931104,3.470933341950869
Denmark,Bahamas,7,2017,411.621002197266,0.0010000000474974,411620.98264631897,12.92785825988933,3.5396342739526157
Denmark,Ecuador,7,2017,18.4479999542236,0.0001655082161199,111462.74418700484,11.621445681195516,3.494370186588841
Denmark,Argentina,7,2017,3.45900011062622,2.55382543943325e-05,135443.87401019264,11.81631261954468,3.502193067685638
Denmark,Senegal,7,2017,220.223007202148,0.0020000000949949,110111.49837105862,11.60924875296218,3.493866495359795
Denmark,Luxembourg,7,2017,59.9560012817383,7.38319796065318e-05,812060.0531268172,13.607329573461858,3.5574922266889253
Denmark,Mexico,7,2017,65533.0626831055,0.520999980974011,125783.23431143172,11.742315341802763,3.4992716166039046
Egypt,Malta,7,2017,2.30599999427795,0.0149999996647239,153.7333363880709,5.03521951959716,2.7291342375529357
Norway,Egypt,7,2017,48149.81640625,0.805268777214179,59793.472401629566,10.998651776817262,3.4663696895812546
Mexico,Dominican Republic,7,2017,4610.0,0.023,200434.78260869565,12.208244199043682,3.5167153489155836
United States,Austria,7,2017,13492485.0,55028.752,245.18973281458392,5.502032330487915,2.839194219241017
Iran,Spain,7,2017,3221157.25,11889.06,270.9345608483766,5.601877318836211,2.8609596964385604
Finland,Israel,7,2017,4520.9130859375,0.0130000002682209,347762.53789694764,12.759275163476358,3.534663641340553
Finland,Panama,7,2017,777.122009277344,0.0140000004321337,55508.71323501131,10.924295282637496,3.4626955485062543
France,Malta,7,2017,909.716979980469,0.0160000007599592,56857.30854820214,10.948300049371374,3.4638898875366047
Ghana,Pakistan,7,2017,6040.93505859375,61.0,99.03172227202867,4.595440225799014,2.6117248329896054
United Kingdom,Georgia,7,2017,7689.58056640625,0.145,53031.59011314656,10.878643054843735,3.4604023358339253
United Kingdom,Vietnam,7,2017,1151.15759277344,0.027,42635.466399016295,10.660441730462306,3.4490359558423775
India,Bhutan,7,2017,579595.222015381,2196.856,263.8294098545289,5.575302719491955,2.855224734034408
Georgia,India,7,2017,6800.5400390625,25.0020008087158,271.99983277705536,5.60580145150557,2.8618030107566406
United States,Lithuania,7,2017,5550.0,0.154,36038.96103896104,10.492355883308988,3.439804194264929
Malaysia,Oman,7,2017,8911734.8125,33976.529,262.2909130152759,5.569454242793033,2.8539569728018734
Hong Kong SAR,Switzerland,7,2017,1323.40686035156,0.0267945664297607,49390.86675728603,10.807520802627211,3.4567719787786437
Hong Kong SAR,Italy,7,2017,2913.63110351563,0.02,145681.55517578148,11.889178389631311,3.5050124638109654
Hungary,Macedonia,7,2017,17516.3764648438,64.0409984588623,273.518166274308,5.611368041134502,2.8629977401860613
Hungary,Singapore,7,2017,15251.8837890625,0.0850000008940697,179433.92504277723,12.0975623135317,3.5127712144998218
Luxembourg,Hong Kong SAR,7,2017,230.600006103516,0.0049228654788657,46842.63811259917,10.754549137914692,3.4540216924056204
India,Madagascar,7,2017,49886.25390625,194.0,257.1456386920103,5.549642611906034,2.8496473004847034
Singapore,Saudi Arabia,7,2017,813.453002929688,0.0099999997764825,81345.302111178,11.306458361885332,3.480806360529428
Ireland,Thailand,7,2017,58101.9765625,0.271,214398.4375,12.275591420372375,3.5190572974384753
Ireland,Switzerland,7,2017,25791.45703125,0.207,124596.41077898552,11.732835078973444,3.4988930262764915
Iran,Kuwait,7,2017,7950000.0,30000.0,265.0,5.579729825986222,2.856183036118079
United States,Finland,7,2017,3800.0,0.045,84444.44444444445,11.343849134926296,3.4824784501745816
Netherlands,Côte d'Ivoire,7,2017,15386.78515625,0.361000001430511,42622.67339412133,10.660141629966986,3.449019849943372
South Korea,Malta,7,2017,14040.0,0.120913283209586,116116.27463347973,11.662347335583622,3.4960470328775473
Norway,Serbia,7,2017,2509.42041015625,0.03,83647.34700520834,11.334364990493118,3.482055948133159
Luxembourg,Hungary,7,2017,1653.40197753906,0.0309999994933605,53335.54853422438,10.884358339702006,3.4606910026682556
Mongolia,Belgium,7,2017,1403.20104980469,0.003000000026077,467733.67920252826,13.055654351389755,3.5432520397742486
Romania,Luxembourg,7,2017,11985.4345703125,0.0006289334652798,19056760.74174261,16.762932491156462,3.6079701833362345
Norway,Taiwan,7,2017,245.971054077148,0.005,49194.2108154296,10.803531229204117,3.456566229367656
Norway,Singapore,7,2017,461.502593994141,0.003,153834.197998047,11.943630665030176,3.5070828900392255
Norway,United Arab Emirates,7,2017,197.243255615234,0.001,197243.255615234,12.192193046058838,3.516150767017169
New Zealand,India,7,2017,1189.78857421875,0.01,118978.857421875,11.68670108758497,3.4970365626513398
Venezuela,Colombia,7,2017,4393.06005859375,15.492,283.569588083769,5.647457553660221,2.870699345000306
Romania,Israel,7,2017,2149.19189453125,0.0219999998807907,97690.54118985776,11.489560018501209,3.488833294482576
Saudi Arabia,India,7,2017,132783.96484375,582.0,228.15114234321305,5.430008314344059,2.8231191552722863
Singapore,Thailand,7,2017,304243.977294922,7.33186785597425,41496.1075774182,10.633354908504698,3.4475768954565535
Singapore,Switzerland,7,2017,4481.4658203125,0.0086000003814697,521100.65366609,13.16369849529316,3.5462132305660967
Singapore,France,7,2017,4089.69108581543,0.0360000003129244,113602.5291740674,11.64046104887758,3.495152101160446
United States,Slovenia,7,2017,5249.0,0.069,76072.46376811594,11.239441635637178,3.477766153621741
Serbia,Albania,7,2017,41498.0,600.3,69.1287689488589,4.235970982028599,2.504656337056607
Slovakia,Bangladesh,7,2017,7598.27001953125,25.6280002593994,296.483141198053,5.691990357455468,2.8800982594826015
Thailand,Israel,7,2017,1252.06921386719,0.007,178867.03055245572,12.094397962700365,3.5126566827021595
Thailand,Denmark,7,2017,1676.46203613281,0.0140000004321337,119747.28459899806,11.693138839433589,3.4972970351690083
Venezuela,Oman,7,2017,6004362.0,32991.0,182.0,5.204006687076795,2.7705651475493087
Venezuela,Spain,7,2017,4619117.0,16535.3,279.34884761691654,5.632461350666352,2.8675083706283115
Venezuela,Italy,7,2017,2352987.0,10800.0,217.86916666666667,5.383894729720048,2.812658985469336
Venezuela,Germany,7,2017,5202336.0,20084.900390625,259.0172666441645,5.556894726057206,2.851227589376553
South Africa,Eritrea,7,2017,291.778167724609,0.0017599999904632,165783.05074184024,12.018435289327748,3.5098772002879857
South Africa,Rwanda,7,2017,228.129928588867,0.0015800000429153,144386.02683069083,11.880245733658146,3.504669856296405
South Africa,Pakistan,7,2017,4319435.0,16500.6912962604,261.7729719589946,5.567477608875803,2.853528042107364
South Africa,Egypt,7,2017,15234.4405517578,50.9033999996185,299.28139479626066,5.701384250535114,2.882066271445814
Australia,Hong Kong SAR,8,2017,21417.990234375,0.100000001490116,214179.89915222107,12.274571591099498,3.51902215538228
Switzerland,Hong Kong SAR,8,2017,11.3954210281372,9.53146709572169e-06,1195557.9255214727,13.994123517673229,3.5662660137458126
Bulgaria,Greece,8,2017,98963.4077148438,2493.19988650084,39.69333074763497,3.681183182337584,2.317225278760358
Mexico,Cuba,8,2017,339.0,0.0082016129032258,41333.333333333314,10.629424555919064,3.4473642805293854
Switzerland,Romania,8,2017,52685.1755371094,0.454123003005981,116015.20995054176,11.661476581756284,3.4960115302538113
Albania,Greece,8,2017,114.586097717285,0.800000011920929,143.23262001227388,4.964470021967373,2.7111890489487185
United Kingdom,Costa Rica,8,2017,9911.919921875,0.026,381227.6893028846,12.85115208533012,3.5374010965237765
Israel,United Kingdom,8,2017,15050.4677734375,0.0705731440909991,213260.55353338065,12.270269953148754,3.5188738179943133
Denmark,Canada,8,2017,126.399101257324,0.0010000000474974,126399.0952536893,11.747199602866186,3.4994662834872896
Switzerland,Philippines,8,2017,2549.46644592285,0.0261999998092651,97307.88032377324,11.485635254861425,3.4886654334453517
Venezuela,Portugal,8,2017,7563167.0,30078.0,251.4517920074473,5.527251289287538,2.844748177153587
Czech Republic,Argentina,8,2017,167.744598388672,0.0020000000949949,83872.29521061585,11.3370506258925,3.482175700098069
Belgium,Cyprus,8,2017,36.6203002929688,0.0010000000474974,36620.298553598,10.508357970942347,3.4407015261467255
United States,Kazakhstan,8,2017,16898.0,0.45,37551.11111111111,10.53345824693056,3.442101134670027
United Kingdom,Qatar,8,2017,2101.06616210938,0.038,55291.2147923521,10.920369310375694,3.4624994651584964
Switzerland,Egypt,8,2017,137.781005859375,0.0002937345225739,469066.4367675786,13.058499693616971,3.5433311534433853
Denmark,Hong Kong SAR,8,2017,59.064998626709,0.0010000000474974,59064.99582127232,10.986393740634668,3.4657691375167463
Australia,Mongolia,8,2017,16094.361328125,0.136000007390976,118340.885687282,11.681324600462286,3.4968186762321514
Mexico,South Africa,8,2017,93362.796875,2.44676545921545,38157.64053859767,10.549481292901088,3.4429895632516767
Belgium,Zambia,8,2017,53.1585006713867,0.0001708976871326,311054.53539660067,12.647723530761478,3.531245875922684
Switzerland,Denmark,8,2017,4296.38818359375,0.0202563224997118,212101.095036124,12.264818303368886,3.51868557195924
Norway,Malaysia,8,2017,5339.41796875,0.03,177980.59895833334,12.089429828717773,3.5124766633049402
Iran,Egypt,8,2017,25056172.0,104501.52,239.768493319523,5.479673846636585,2.8342379799728623
Switzerland,Cambodia,8,2017,693.048767089844,0.0004830000102519,1434883.5452990048,14.17659425078103,3.5700927222378844
Switzerland,Singapore,8,2017,11028.6955966949,0.0688500002026558,160184.394542231,11.984080896525882,3.5086010188838728
India,Bhutan,8,2017,1823895.21185303,6548.019,278.54152711728995,5.629567158187967,2.8668910155397835
Spain,Trinidad and Tobago,8,2017,218.304244995117,0.0035,62372.64142717629,11.040882019548135,3.4684232578854113
Switzerland,Australia,8,2017,281.777677536011,0.0022848788407791,123322.80929168555,11.722560662244064,3.4984816082474204
Bulgaria,Austria,8,2017,271642.287700176,3.00091367540917,90519.86064315496,11.413324560231873,3.4855401591209865
Switzerland,Israel,8,2017,1104.31994915009,0.0289009992385982,38210.44179244971,10.55086410259472,3.443066052865675
Belgium,Madagascar,8,2017,285.874603271484,0.003000000026077,95291.53359552126,11.46469624619448,3.487766816770825
Belgium,Philippines,8,2017,3040.66625976563,0.0230000000447035,132202.88060242168,11.792092995893205,3.5012433864652714
Denmark,Bahrain,8,2017,22.4447002410889,0.0002123697551459,105686.8960726714,11.568236191350657,3.492160400677319
Venezuela,Italy,8,2017,13634467.0,59868.112,227.7417233401314,5.428212194492369,2.822714204870288
Brazil,Guyana,8,2017,493.0,0.002,246500.0,12.41511727246488,3.5237736599236054
Switzerland,Uzbekistan,8,2017,620.532470703125,0.0016299999952316,380694.7684162077,12.84975320026463,3.5373599322525817
China (mainland),Montenegro,8,2017,30.7138004302979,0.000410103146326,74892.86708831803,11.223813932504696,3.4770491303355335
Brazil,Panama,8,2017,424.0,0.009,47111.11111111112,10.760264156877875,3.454320343250203
Bulgaria,Spain,8,2017,37095.51171875,0.149160003662109,248696.1035666249,12.423986962465808,3.524067420225237
Denmark,Mexico,8,2017,61301.2001953125,0.469901399143341,130455.45364850656,11.77878709611881,3.5007189535729384
China (mainland),Azerbaijan,8,2017,240.0,1.8,133.33333333333334,4.892852258439873,2.6926653446075006
Singapore,France,8,2017,4174.71415710449,0.0340000016149133,122785.70467106537,11.718195876445428,3.4983064779984656
Denmark,South Africa,8,2017,177.195007324219,0.0010000000474974,177194.9989079084,12.085006093887513,3.5123161634474287
Switzerland,Taiwan,8,2017,12409.61378479,0.0237000000029802,523612.3959168579,13.168506987139592,3.5463429886438194
Brazil,Lebanon,8,2017,546.0,0.002,273000.0,12.517227074167096,3.527112617810022
Venezuela,Spain,8,2017,3459009.75,12499.58,276.7300781306252,5.623042583923171,2.865497470474573
Norway,Czech Republic,8,2017,634.341125488281,0.014,45310.08039202007,10.72128481192622,3.4522740657733513
